event_id,target,target_output,prompt_name,query_split,condition,support_k_per_class,support_k_total,router,routed_label,router_correct,method,relative_alpha,factorized_rank,feature_layer,applied_ratio_mean,applied_ratio_min,applied_ratio_max,prediction,raw_prediction,correct,prediction_matches_routed_label
valid_142,Siggy,I,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Farley,false,probe_class_pooled,0.03,,28,0.030003395696569766,0.029900813475251198,0.030092786997556686,A,A,false,true
valid_154,Siggy,I,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Farley,false,probe_class_pooled,0.03,,28,0.029992882062547972,0.02990366518497467,0.030105486512184143,A,A,false,true
valid_157,Siggy,I,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Siggy,true,probe_class_pooled,0.03,,28,0.029998180722551688,0.029898494482040405,0.03011689893901348,I,I,true,true
valid_161,Siggy,I,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Rudy,false,probe_class_pooled,0.03,,28,0.030003737126077925,0.029914209619164467,0.030096840113401413,G,G,false,false
valid_163,Siggy,I,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Siggy,true,probe_class_pooled,0.03,,28,0.030003338054354702,0.02990589290857315,0.030104488134384155,H,H,false,false
valid_166,Siggy,I,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Farley,false,probe_class_pooled,0.03,,28,0.03000757287788604,0.029916862025856972,0.030094115063548088,A,A,false,true
valid_168,Siggy,I,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,false,probe_class_pooled,0.03,,28,0.029985050604279553,0.029896900057792664,0.03010048344731331,G,G,false,true
valid_171,Siggy,I,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Siggy,true,probe_class_pooled,0.03,,28,0.029995552596769164,0.029867591336369514,0.0300917811691761,H,H,false,false
valid_174,Siggy,I,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Siggy,true,probe_class_pooled,0.03,,28,0.030000799568369985,0.029906677082180977,0.030089085921645164,H,H,false,false
valid_175,Siggy,I,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Keri,false,probe_class_pooled,0.03,,28,0.030008007639220784,0.029913797974586487,0.030100086703896523,G,G,false,false
valid_177,Siggy,I,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Rudy,false,probe_class_pooled,0.03,,28,0.030004537365000163,0.02991512231528759,0.030103202909231186,J,J,false,false
valid_192,Louie,D,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Louie,true,probe_class_pooled,0.03,,28,0.030002561996557882,0.029894161969423294,0.030104300007224083,D,D,true,true
valid_194,Louie,D,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Louie,true,probe_class_pooled,0.03,,28,0.029997789932947074,0.02990882657468319,0.03008371777832508,D,D,true,true
valid_197,Louie,D,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Louie,true,probe_class_pooled,0.03,,28,0.030003078215356385,0.029892170801758766,0.030107447877526283,D,D,true,true
valid_200,Louie,D,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Louie,true,probe_class_pooled,0.03,,28,0.02999144177218633,0.02989041619002819,0.03008437715470791,D,D,true,true
valid_205,Louie,D,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Louie,true,probe_class_pooled,0.03,,28,0.029994103658412184,0.029898526147007942,0.03009135276079178,D,D,true,true
valid_206,Louie,D,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,false,probe_class_pooled,0.03,,28,0.0299948693386146,0.029879439622163773,0.03007250465452671,G,G,false,true
valid_214,Zoe,J,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Freid,false,probe_class_pooled,0.03,,28,0.030001734183835133,0.029900334775447845,0.030099784955382347,B,B,false,true
valid_215,Zoe,J,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Freid,false,probe_class_pooled,0.03,,28,0.0300073319646929,0.02989606186747551,0.030088789761066437,B,B,false,true
valid_218,Zoe,J,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Freid,false,probe_class_pooled,0.03,,28,0.029997216071933508,0.029898053035140038,0.0300885159522295,B,B,false,true
valid_223,Zoe,J,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Zoe,true,probe_class_pooled,0.03,,28,0.029999859165400267,0.029875321313738823,0.030113844200968742,J,J,true,true
valid_227,Zoe,J,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Zoe,true,probe_class_pooled,0.03,,28,0.02999331136899335,0.02988533116877079,0.030097758397459984,J,J,true,true
valid_236,Zoe,J,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Freid,false,probe_class_pooled,0.03,,28,0.030004410172945688,0.029894603416323662,0.030114371329545975,B,B,false,true
valid_239,Zoe,J,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Freid,false,probe_class_pooled,0.03,,28,0.0300018189009279,0.029892196878790855,0.030098266899585724,B,B,false,true
valid_247,Zoe,J,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,false,probe_class_pooled,0.03,,28,0.029998559704316512,0.029864685609936714,0.03010915033519268,G,G,false,true
valid_249,Zoe,J,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Siggy,false,probe_class_pooled,0.03,,28,0.029993786343506405,0.02991466596722603,0.03009626269340515,H,H,false,false
valid_254,Zoe,J,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,false,probe_class_pooled,0.03,,28,0.03000434148790581,0.02991313487291336,0.03009149618446827,B,B,false,false
valid_258,Zoe,J,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Zoe,true,probe_class_pooled,0.03,,28,0.02998742351441511,0.02988695725798607,0.03009682334959507,J,J,true,true
valid_264,Zoe,J,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Zoe,true,probe_class_pooled,0.03,,28,0.030009209976664612,0.029891733080148697,0.030109839513897896,J,J,true,true
valid_267,Zoe,J,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Freid,false,probe_class_pooled,0.03,,28,0.03000579448416829,0.029903583228588104,0.030097108334302902,B,B,false,true
valid_276,Zoe,J,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Luke,false,probe_class_pooled,0.03,,28,0.030000882422817603,0.029903410002589226,0.030083663761615753,E,E,false,true
valid_279,Zoe,J,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,false,probe_class_pooled,0.03,,28,0.030002934791679894,0.029877742752432823,0.030111059546470642,G,G,false,true
valid_292,Roodie,G,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,true,probe_class_pooled,0.03,,28,0.030006312864965627,0.029878798872232437,0.030112721025943756,B,B,false,false
valid_293,Roodie,G,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Rudy,false,probe_class_pooled,0.03,,28,0.02998876049449401,0.02990109845995903,0.030092734843492508,J,J,false,false
valid_297,Roodie,G,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Rudy,false,probe_class_pooled,0.03,,28,0.02999931657021599,0.02990707755088806,0.030080480501055717,G,G,true,false
valid_303,Roodie,G,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,true,probe_class_pooled,0.03,,28,0.029997441285688962,0.02989904209971428,0.030088957399129868,G,G,true,true
valid_324,Roodie,G,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Zoe,false,probe_class_pooled,0.03,,28,0.03000295232050121,0.02988782525062561,0.030101733282208443,J,J,false,true
valid_331,Roodie,G,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,true,probe_class_pooled,0.03,,28,0.0299935210163572,0.02988811396062374,0.03008595108985901,G,G,true,true
valid_333,Roodie,G,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Luke,false,probe_class_pooled,0.03,,28,0.03000386631382363,0.02992689236998558,0.030095119029283524,E,E,false,true
valid_335,Roodie,G,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Freid,false,probe_class_pooled,0.03,,28,0.03001070993819407,0.029904168099164963,0.030092159286141396,B,"B,",false,true
valid_338,Roodie,G,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Farley,false,probe_class_pooled,0.03,,28,0.029990200718332614,0.029889483004808426,0.03009979799389839,A,A,false,true
valid_339,Roodie,G,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,true,probe_class_pooled,0.03,,28,0.030005925567820668,0.02989785000681877,0.030090363696217537,G,G,true,true
valid_341,Roodie,G,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Rudy,false,probe_class_pooled,0.03,,28,0.029999234580567906,0.029871303588151932,0.03010638803243637,J,J,false,false
valid_346,Roodie,G,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Rudy,false,probe_class_pooled,0.03,,28,0.029989278110276376,0.0298932995647192,0.03008737601339817,G,G,true,false
valid_347,Roodie,G,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Luke,false,probe_class_pooled,0.03,,28,0.03000313020311296,0.02989068254828453,0.030102059245109558,E,E,false,true
valid_352,Roodie,G,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Freid,false,probe_class_pooled,0.03,,28,0.029998783354780505,0.029910484328866005,0.030092744156718254,B,B,false,true
valid_374,Roodie,G,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,true,probe_class_pooled,0.03,,28,0.02999271173030138,0.029881304129958153,0.030093399807810783,G,G,true,true
valid_376,Roodie,G,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,true,probe_class_pooled,0.03,,28,0.0299882703527276,0.029880335554480553,0.030094608664512634,B,B,false,false
valid_380,Roodie,G,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,true,probe_class_pooled,0.03,,28,0.02999324311635324,0.02990150824189186,0.030096760019659996,G,G,true,true
valid_382,Roodie,G,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,true,probe_class_pooled,0.03,,28,0.030013632993879064,0.029902925714850426,0.030107498168945312,G,G,true,true
valid_383,Roodie,G,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Zoe,false,probe_class_pooled,0.03,,28,0.030005101014726927,0.029894651845097542,0.030082928016781807,J,J,false,true
valid_385,Roodie,G,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Zoe,false,probe_class_pooled,0.03,,28,0.029987365905461565,0.029895024374127388,0.030105827376246452,J,J,false,true
valid_391,Roodie,G,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Rudy,false,probe_class_pooled,0.03,,28,0.030003732236634408,0.02988705225288868,0.03010217286646366,J,J,false,false
valid_393,Roodie,G,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Freid,false,probe_class_pooled,0.03,,28,0.03000674899002271,0.029878191649913788,0.03009907715022564,B,B,false,true
valid_397,Roodie,G,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,true,probe_class_pooled,0.03,,28,0.029999993674989258,0.029883302748203278,0.030094299465417862,G,G,true,true
valid_398,Roodie,G,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,true,probe_class_pooled,0.03,,28,0.029989106048430716,0.02987784706056118,0.03010321594774723,G,G,true,true
valid_399,Roodie,G,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,true,probe_class_pooled,0.03,,28,0.029993699032015035,0.02988777682185173,0.03009183332324028,G,G,true,true
valid_404,Roodie,G,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Rudy,false,probe_class_pooled,0.03,,28,0.0300037497321942,0.02989073283970356,0.030099153518676758,J,J,false,false
valid_409,Roodie,G,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,true,probe_class_pooled,0.03,,28,0.029991065617650747,0.02988465689122677,0.030087316408753395,G,G,true,true
valid_418,Roodie,G,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Zoe,false,probe_class_pooled,0.03,,28,0.03001055690193815,0.029919054359197617,0.03009987249970436,J,J,false,true
valid_422,Roodie,G,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Rudy,false,probe_class_pooled,0.03,,28,0.029994143206360086,0.029919924214482307,0.030090510845184326,J,J,false,false
valid_426,Roodie,G,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,true,probe_class_pooled,0.03,,28,0.029986729446266378,0.029870999976992607,0.03008817695081234,G,G,true,true
valid_429,Roodie,G,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Luke,false,probe_class_pooled,0.03,,28,0.030004062822886875,0.02990724705159664,0.030096784234046936,E,E,false,true
valid_438,Farley,A,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Farley,true,probe_class_pooled,0.03,,28,0.029985345268089856,0.029889535158872604,0.030073538422584534,A,A,true,true
valid_439,Farley,A,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Farley,true,probe_class_pooled,0.03,,28,0.029994127906060646,0.02989625558257103,0.030087092891335487,A,A,true,true
valid_457,Farley,A,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Farley,true,probe_class_pooled,0.03,,28,0.0300075130071491,0.029882222414016724,0.030096163973212242,A,A,true,true
valid_458,Farley,A,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Farley,true,probe_class_pooled,0.03,,28,0.029996896229152168,0.029877759516239166,0.03009791485965252,A,A,true,true
valid_459,Farley,A,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Farley,true,probe_class_pooled,0.03,,28,0.029997922413583313,0.029896818101406097,0.030108757317066193,A,A,true,true
valid_460,Farley,A,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Farley,true,probe_class_pooled,0.03,,28,0.030001893173903227,0.029882384464144707,0.030098725110292435,A,A,true,true
valid_465,Farley,A,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Farley,true,probe_class_pooled,0.03,,28,0.029994890759033815,0.029883267357945442,0.030083244666457176,A,A,true,true
valid_466,Farley,A,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,false,probe_class_pooled,0.03,,28,0.03000044752843678,0.029896575957536697,0.030091118067502975,G,G,false,true
valid_468,Farley,A,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Freid,false,probe_class_pooled,0.03,,28,0.029998863315475837,0.029891634359955788,0.030095571652054787,B,B,false,true
valid_472,Farley,A,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,false,probe_class_pooled,0.03,,28,0.03001189205263342,0.029878517612814903,0.03010079264640808,G,G,false,true
valid_479,Farley,A,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,false,probe_class_pooled,0.03,,28,0.02999423993086176,0.029893925413489342,0.030102374032139778,D,D,false,false
valid_490,Keri,C,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Louie,false,probe_class_pooled,0.03,,28,0.029994716169312596,0.029908940196037292,0.030078915879130363,D,D,false,true
valid_495,Keri,C,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Louie,false,probe_class_pooled,0.03,,28,0.02999873475969902,0.029905175790190697,0.030107324942946434,D,D,false,true
valid_496,Keri,C,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Farley,false,probe_class_pooled,0.03,,28,0.03000804080095674,0.029881659895181656,0.03010309860110283,A,A,false,true
valid_504,Keri,C,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Freid,false,probe_class_pooled,0.03,,28,0.029996609847460474,0.029891738668084145,0.0301034115254879,B,"B,",false,true
valid_505,Keri,C,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Louie,false,probe_class_pooled,0.03,,28,0.030001506375681077,0.029911421239376068,0.030088867992162704,D,D,false,true
valid_511,Keri,C,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Keri,true,probe_class_pooled,0.03,,28,0.030008606878774508,0.029915601015090942,0.0300983227789402,A,"A,",false,false
valid_521,Keri,C,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Louie,false,probe_class_pooled,0.03,,28,0.029992415170584406,0.029901590198278427,0.030095359310507774,D,D,false,true
valid_523,Keri,C,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Louie,false,probe_class_pooled,0.03,,28,0.02999248102839504,0.029909178614616394,0.030103716999292374,D,D,false,true
valid_529,Keri,C,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Louie,false,probe_class_pooled,0.03,,28,0.02999606402590871,0.029898876324295998,0.030095137655735016,D,D,false,true
valid_536,Freid,B,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Freid,true,probe_class_pooled,0.03,,28,0.029991325323602984,0.02989025227725506,0.030093636363744736,B,B,true,true
valid_538,Freid,B,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Farley,false,probe_class_pooled,0.03,,28,0.029985700135252306,0.029901346191763878,0.030097274109721184,A,A,false,true
valid_547,Freid,B,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Freid,true,probe_class_pooled,0.03,,28,0.030001139201756035,0.029902543872594833,0.030092302709817886,B,B,true,true
valid_548,Freid,B,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Freid,true,probe_class_pooled,0.03,,28,0.029998121517045156,0.029897844418883324,0.030095769092440605,B,B,true,true
valid_552,Freid,B,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Freid,true,probe_class_pooled,0.03,,28,0.030009961687028408,0.029911993071436882,0.03011396713554859,B,B,true,true
valid_556,Freid,B,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Freid,true,probe_class_pooled,0.03,,28,0.029988357797265053,0.02988351881504059,0.03009071759879589,,"B, 0,",false,false
valid_565,Freid,B,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Freid,true,probe_class_pooled,0.03,,28,0.02999522497079202,0.02989506721496582,0.03009723499417305,B,B,true,true
valid_567,Freid,B,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Freid,true,probe_class_pooled,0.03,,28,0.03001312612156783,0.02991321124136448,0.030117521062493324,B,B,true,true
valid_572,Luke,E,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,false,probe_class_pooled,0.03,,28,0.029992078164858476,0.02987886592745781,0.03008449077606201,G,G,false,true
valid_588,Luke,E,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Farley,false,probe_class_pooled,0.03,,28,0.030007464678159783,0.02990654483437538,0.030108900740742683,A,A,false,true
valid_606,Luke,E,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Rudy,false,probe_class_pooled,0.03,,28,0.029996844906626,0.029906272888183594,0.030100971460342407,G,G,false,false
valid_613,Luke,E,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,false,probe_class_pooled,0.03,,28,0.02999483547838671,0.029896901920437813,0.03010629676282406,G,G,false,true
valid_620,Luke,E,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Zoe,false,probe_class_pooled,0.03,,28,0.030000357622546808,0.029905034229159355,0.03010670281946659,J,J,false,true
valid_621,Luke,E,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,false,probe_class_pooled,0.03,,28,0.030002179921471646,0.029894744977355003,0.030104495584964752,G,G,false,true
valid_628,Luke,E,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Freid,false,probe_class_pooled,0.03,,28,0.029992471914738417,0.02987087145447731,0.03009658493101597,B,B,false,true
valid_631,Luke,E,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,false,probe_class_pooled,0.03,,28,0.030011799219729646,0.029922254383563995,0.030106911435723305,G,G,false,true
valid_637,Luke,E,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,false,probe_class_pooled,0.03,,28,0.029998465640736476,0.029908424243330956,0.03009442612528801,G,G,false,true
valid_639,Luke,E,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,false,probe_class_pooled,0.03,,28,0.029997304048655287,0.029897985979914665,0.03010771982371807,G,G,false,true
valid_646,Luke,E,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Farley,false,probe_class_pooled,0.03,,28,0.03000475123657712,0.029922816902399063,0.03009224683046341,A,"A,",false,true
valid_648,Luke,E,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,false,probe_class_pooled,0.03,,28,0.030007421005783335,0.029886450618505478,0.030099626630544662,D,D,false,false
valid_653,Luke,E,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Luke,true,probe_class_pooled,0.03,,28,0.03000014721016799,0.02991866134107113,0.03009503148496151,E,E,true,true
valid_654,Luke,E,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Keri,false,probe_class_pooled,0.03,,28,0.030002509177263294,0.029917839914560318,0.03009149804711342,G,G,false,false
valid_657,Luke,E,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Rudy,false,probe_class_pooled,0.03,,28,0.029995228429990157,0.029919438064098358,0.030087783932685852,J,J,false,false
valid_666,Luke,E,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,false,probe_class_pooled,0.03,,28,0.029996606155431697,0.029881905764341354,0.030084596946835518,D,D,false,false
valid_669,Luke,E,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Keri,false,probe_class_pooled,0.03,,28,0.030004037943269526,0.02990511618554592,0.03009454905986786,A,"A,",false,false
valid_672,Luke,E,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,false,probe_class_pooled,0.03,,28,0.029989364257614528,0.029907897114753723,0.030089279636740685,G,G,false,true
valid_674,Luke,E,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,false,probe_class_pooled,0.03,,28,0.030008089296253666,0.029909906908869743,0.030111219733953476,A,A,false,false
valid_681,Luke,E,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,false,probe_class_pooled,0.03,,28,0.0299899742739009,0.029885809868574142,0.030093302950263023,B,B,false,false
valid_683,Luke,E,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Luke,true,probe_class_pooled,0.03,,28,0.02999144167240177,0.029899397864937782,0.030087118968367577,E,E,true,true
valid_685,Luke,E,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Luke,true,probe_class_pooled,0.03,,28,0.03000186842733196,0.029921142384409904,0.030094319954514503,E,E,true,true
valid_686,Luke,E,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Zoe,false,probe_class_pooled,0.03,,28,0.02999973762780428,0.02988756075501442,0.030101153999567032,J,J,false,true
valid_692,Freid,B,paraphrase,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Freid,true,probe_class_pooled,0.03,,28,0.029998121517045156,0.029897844418883324,0.030095769092440605,B,B,true,true
