event_id,target,query_split,condition,support_k_total,support_k_per_class_min,method,relative_alpha,local_rank,global_rank,gradient_rank,feature_layer,applied_ratio_mean,applied_ratio_min,applied_ratio_max,raw_scale_mean,prediction,raw_prediction,correct
valid_175,Siggy,valid,lp_0-1000,20,2,conditional_tokenwise,0.003,64,16,4,28,0.002999202148722751,0.0029886425472795963,0.003009076928719878,1177.3978931222643,Rudy,Rudy,false
valid_175,Siggy,valid,lp_0-1000,20,2,conditional_tokenwise,0.01,64,16,4,28,0.010001541181866611,0.009965508244931698,0.01003507524728775,3927.50186920166,Louie,Louie,false
valid_175,Siggy,valid,lp_0-1000,20,2,conditional_tokenwise,0.03,64,16,4,28,0.029996382904105952,0.029883865267038345,0.030093565583229065,11905.152490070888,Freid,Freid,false
valid_175,Siggy,valid,lp_0-1000,20,2,token_permuted,0.003,64,16,4,28,0.003000524248428909,0.0029895540792495012,0.003009336069226265,1178.9391358920507,Rudy,Rudy,false
valid_175,Siggy,valid,lp_0-1000,20,2,token_permuted,0.01,64,16,4,28,0.010002302621225161,0.009966760873794556,0.010031899437308311,3935.682810510908,Roodie,Roodie,false
valid_175,Siggy,valid,lp_0-1000,20,2,token_permuted,0.03,64,16,4,28,0.029998709647251025,0.029913917183876038,0.030096791684627533,11885.687984739032,,R,false
valid_175,Siggy,valid,lp_0-1000,20,2,random_field,0.003,64,16,4,28,0.0030001657266568926,0.0029885012190788984,0.003010408254340291,1178.525565317699,Rudy,Rudy,false
valid_175,Siggy,valid,lp_0-1000,20,2,random_field,0.01,64,16,4,28,0.01000300284275519,0.009977792389690876,0.010033408179879189,3928.2683297566005,Rudy,Rudy,false
valid_175,Siggy,valid,lp_0-1000,20,2,random_field,0.03,64,16,4,28,0.030000902712345123,0.029892371967434883,0.030094867572188377,11786.249797821045,Rudy,Rudy,false
valid_177,Siggy,valid,lp_0-1000,20,2,fixed_mean,0.003,64,16,4,28,0.0029991931514814496,0.0029885992407798767,0.0030094909016042948,4927.437205961773,Rudy,Rudy,false
valid_177,Siggy,valid,lp_0-1000,20,2,fixed_mean,0.01,64,16,4,28,0.00999846194671201,0.009960970841348171,0.0100344093516469,16416.510266712732,Rudy,Rudy,false
valid_177,Siggy,valid,lp_0-1000,20,2,fixed_mean,0.03,64,16,4,28,0.029996738070622087,0.02991202473640442,0.030101899057626724,49385.28468322754,Louie,Louie,false
valid_177,Siggy,valid,lp_0-1000,20,2,conditional_pooled,0.003,64,16,4,28,0.003000541673307972,0.002990295644849539,0.0030100145377218723,3545.4598695891245,Rudy,Rudy,false
valid_177,Siggy,valid,lp_0-1000,20,2,conditional_pooled,0.01,64,16,4,28,0.00999865185336343,0.009956036694347858,0.010032777674496174,11806.41751725333,Rudy,Rudy,false
valid_177,Siggy,valid,lp_0-1000,20,2,conditional_pooled,0.03,64,16,4,28,0.030001682129555514,0.02988869696855545,0.030117204412817955,35489.99311310904,Rudy,Rudy,false
valid_177,Siggy,valid,lp_0-1000,20,2,conditional_tokenwise,0.003,64,16,4,28,0.0030000006705189924,0.0029892618767917156,0.003010887885466218,1237.569657427924,Rudy,Rudy,false
valid_177,Siggy,valid,lp_0-1000,20,2,conditional_tokenwise,0.01,64,16,4,28,0.00999849136652691,0.009966741316020489,0.01003335602581501,4117.861147812435,Louie,Louie,false
valid_177,Siggy,valid,lp_0-1000,20,2,conditional_tokenwise,0.03,64,16,4,28,0.029993588404197778,0.029902320355176926,0.030090950429439545,12422.552326474872,Zoe,Zoe,false
valid_177,Siggy,valid,lp_0-1000,20,2,token_permuted,0.003,64,16,4,28,0.0029994420474395156,0.0029891235753893852,0.003009496023878455,1240.9511770180293,Rudy,Rudy,false
valid_177,Siggy,valid,lp_0-1000,20,2,token_permuted,0.01,64,16,4,28,0.009993741322042686,0.009958640672266483,0.010026880539953709,4152.109989506857,Rudy,Rudy,false
valid_177,Siggy,valid,lp_0-1000,20,2,token_permuted,0.03,64,16,4,28,0.029998760969777192,0.0299090426415205,0.030089614912867546,12564.632670538766,Roodie,Roodie,false
valid_177,Siggy,valid,lp_0-1000,20,2,random_field,0.003,64,16,4,28,0.0029989569198473225,0.0029913103207945824,0.0030095011461526155,1240.2382789679937,Rudy,Rudy,false
valid_177,Siggy,valid,lp_0-1000,20,2,random_field,0.01,64,16,4,28,0.009999673813581467,0.009968772530555725,0.010032547637820244,4134.773390293121,Rudy,Rudy,false
valid_177,Siggy,valid,lp_0-1000,20,2,random_field,0.03,64,16,4,28,0.029994517830865725,0.029921645298600197,0.03009776398539543,12398.266557148525,Rudy,Rudy,false
valid_192,Louie,valid,lp_0-1000,20,2,fixed_mean,0.003,64,16,4,28,0.003000916347705892,0.0029893098399043083,0.00301095237955451,4847.196396214621,Rudy,Rudy,false
valid_192,Louie,valid,lp_0-1000,20,2,fixed_mean,0.01,64,16,4,28,0.00999534479342401,0.009965712204575539,0.010035639628767967,16173.95990398952,Rudy,Rudy,false
valid_192,Louie,valid,lp_0-1000,20,2,fixed_mean,0.03,64,16,4,28,0.029994252969377806,0.029897678643465042,0.03011755459010601,48689.05047171457,Rudy,Rudy,false
valid_192,Louie,valid,lp_0-1000,20,2,conditional_pooled,0.003,64,16,4,28,0.0030005470408858465,0.0029911466408520937,0.003010183572769165,3885.3764887196676,Rudy,Rudy,false
valid_192,Louie,valid,lp_0-1000,20,2,conditional_pooled,0.01,64,16,4,28,0.010000434038894517,0.009966673329472542,0.010034194216132164,12975.17315374102,,Lou,false
valid_192,Louie,valid,lp_0-1000,20,2,conditional_pooled,0.03,64,16,4,28,0.02998453501744994,0.02989303506910801,0.030068134889006615,39081.62202726091,,Lou,false
valid_192,Louie,valid,lp_0-1000,20,2,conditional_tokenwise,0.003,64,16,4,28,0.0029994561669549774,0.00299049005843699,0.0030107873026281595,1183.7047884123665,Rudy,Rudy,false
valid_192,Louie,valid,lp_0-1000,20,2,conditional_tokenwise,0.01,64,16,4,28,0.010001788448010172,0.009971363469958305,0.010032866150140762,3948.753902707781,Rudy,Rudy,false
valid_192,Louie,valid,lp_0-1000,20,2,conditional_tokenwise,0.03,64,16,4,28,0.030007743343178715,0.029900599271059036,0.030095791444182396,11936.83910397121,,"B

















Human.",false
valid_192,Louie,valid,lp_0-1000,20,2,token_permuted,0.003,64,16,4,28,0.003000310297855841,0.0029899263754487038,0.0030101321171969175,1186.1960586139135,Rudy,Rudy,false
valid_192,Louie,valid,lp_0-1000,20,2,token_permuted,0.01,64,16,4,28,0.009999265412001737,0.009971597231924534,0.010025663301348686,3960.1387446267263,Rudy,Rudy,false
valid_192,Louie,valid,lp_0-1000,20,2,token_permuted,0.03,64,16,4,28,0.029992055181147798,0.02990124188363552,0.030092516914010048,11949.846568516323,,"Zo, Z, Z,Z, Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z",false
valid_192,Louie,valid,lp_0-1000,20,2,random_field,0.003,64,16,4,28,0.003000321161899982,0.0029906833078712225,0.0030106904450803995,1185.7313304969243,Rudy,Rudy,false
valid_192,Louie,valid,lp_0-1000,20,2,random_field,0.01,64,16,4,28,0.00999706783997161,0.009965183213353157,0.01003286149352789,3950.947036811284,Rudy,Rudy,false
valid_192,Louie,valid,lp_0-1000,20,2,random_field,0.03,64,16,4,28,0.030004736867600253,0.029899585992097855,0.03008943982422352,11859.316612788609,Rudy,Rudy,false
valid_194,Louie,valid,lp_0-1000,20,2,fixed_mean,0.003,64,16,4,28,0.002999746540029134,0.0029870234429836273,0.0030099782161414623,4853.388626337051,Rudy,Rudy,false
valid_194,Louie,valid,lp_0-1000,20,2,fixed_mean,0.01,64,16,4,28,0.010004510204972965,0.009966215118765831,0.010031795129179955,16178.53844860622,Rudy,Rudy,false
valid_194,Louie,valid,lp_0-1000,20,2,fixed_mean,0.03,64,16,4,28,0.03001546354166099,0.029895367100834846,0.030114080756902695,48674.234794071745,Rudy,Rudy,false
valid_194,Louie,valid,lp_0-1000,20,2,conditional_pooled,0.003,64,16,4,28,0.003000683055558641,0.0029872858431190252,0.003009870182722807,2929.456142425537,Rudy,Rudy,false
valid_194,Louie,valid,lp_0-1000,20,2,conditional_pooled,0.01,64,16,4,28,0.010002694940859718,0.009969867765903473,0.01004029531031847,9763.687821388245,Rudy,Rudy,false
valid_194,Louie,valid,lp_0-1000,20,2,conditional_pooled,0.03,64,16,4,28,0.029992354069171206,0.029906626790761948,0.030078671872615814,29354.448648725236,Louie,Louie,true
valid_194,Louie,valid,lp_0-1000,20,2,conditional_tokenwise,0.003,64,16,4,28,0.0030002408020664006,0.002990488428622484,0.003010820597410202,1100.2451472623009,Rudy,Rudy,false
valid_194,Louie,valid,lp_0-1000,20,2,conditional_tokenwise,0.01,64,16,4,28,0.010003932153007813,0.009969360195100307,0.010032552294433117,3653.581391266414,Louie,Louie,true
valid_194,Louie,valid,lp_0-1000,20,2,conditional_tokenwise,0.03,64,16,4,28,0.03000739519484341,0.029903652146458626,0.030089186504483223,10966.468351909092,,Thed,false
valid_194,Louie,valid,lp_0-1000,20,2,token_permuted,0.003,64,16,4,28,0.0029986596533230375,0.0029894758481532335,0.0030061753932386637,1102.4114724567958,Rudy,Rudy,false
valid_194,Louie,valid,lp_0-1000,20,2,token_permuted,0.01,64,16,4,28,0.01000184120078172,0.009962164796888828,0.010027369484305382,3682.227511337825,Rudy,Rudy,false
valid_194,Louie,valid,lp_0-1000,20,2,token_permuted,0.03,64,16,4,28,0.0300134492572397,0.029898542910814285,0.030092699453234673,11087.880148478916,,Rood,false
valid_194,Louie,valid,lp_0-1000,20,2,random_field,0.003,64,16,4,28,0.0030003729376143645,0.0029905312694609165,0.0030107377097010612,1101.785636663437,Rudy,Rudy,false
valid_194,Louie,valid,lp_0-1000,20,2,random_field,0.01,64,16,4,28,0.010001029869142388,0.00996978860348463,0.010029647499322891,3672.8457707677567,Rudy,Rudy,false
valid_194,Louie,valid,lp_0-1000,20,2,random_field,0.03,64,16,4,28,0.030006290579746877,0.02990681491792202,0.03009570948779583,11023.868062428066,Rudy,Rudy,false
valid_197,Louie,valid,lp_0-1000,20,2,fixed_mean,0.003,64,16,4,28,0.00299936076875643,0.002988169202581048,0.0030101495794951916,4934.67772262437,Rudy,Rudy,false
valid_197,Louie,valid,lp_0-1000,20,2,fixed_mean,0.01,64,16,4,28,0.009998014462845666,0.009962533600628376,0.010029020719230175,16456.85724190303,Rudy,Rudy,false
valid_197,Louie,valid,lp_0-1000,20,2,fixed_mean,0.03,64,16,4,28,0.030004594275461777,0.029896849766373634,0.030096137896180153,49406.37998199463,Rudy,Rudy,false
valid_197,Louie,valid,lp_0-1000,20,2,conditional_pooled,0.003,64,16,4,28,0.003000163456558117,0.0029887768905609846,0.0030088743660598993,1863.246265241078,Rudy,Rudy,false
valid_197,Louie,valid,lp_0-1000,20,2,conditional_pooled,0.01,64,16,4,28,0.010002682035389756,0.009969552978873253,0.010031970217823982,6209.889559132712,Rudy,Rudy,false
valid_197,Louie,valid,lp_0-1000,20,2,conditional_pooled,0.03,64,16,4,28,0.030001582311732427,0.029856370761990547,0.030119432136416435,18633.012661252702,,Rood,false
valid_197,Louie,valid,lp_0-1000,20,2,conditional_tokenwise,0.003,64,16,4,28,0.0029998517129570246,0.002987784566357732,0.0030076142866164446,1000.1127260923386,Rudy,Rudy,false
valid_197,Louie,valid,lp_0-1000,20,2,conditional_tokenwise,0.01,64,16,4,28,0.010005242673547141,0.009966042824089527,0.010034759528934956,3330.3876553262985,Louie,Louie,true
valid_197,Louie,valid,lp_0-1000,20,2,conditional_tokenwise,0.03,64,16,4,28,0.029994622272040163,0.02990908920764923,0.030093194916844368,10133.031773430961,Luke,Luke,false
valid_197,Louie,valid,lp_0-1000,20,2,token_permuted,0.003,64,16,4,28,0.003000066416071994,0.002992430701851845,0.0030097367707639933,1002.0535988977978,Rudy,Rudy,false
valid_197,Louie,valid,lp_0-1000,20,2,token_permuted,0.01,64,16,4,28,0.009996438382326491,0.009964355267584324,0.010026650503277779,3338.038088934762,Rudy,Rudy,false
valid_197,Louie,valid,lp_0-1000,20,2,token_permuted,0.03,64,16,4,28,0.030005252387906824,0.029889166355133057,0.030100783333182335,10028.938586098808,,R,false
valid_197,Louie,valid,lp_0-1000,20,2,random_field,0.003,64,16,4,28,0.002999991311558655,0.0029881868977099657,0.0030101509764790535,1001.7505619015012,Rudy,Rudy,false
valid_197,Louie,valid,lp_0-1000,20,2,random_field,0.01,64,16,4,28,0.009997045704429703,0.00996642466634512,0.010024107061326504,3338.3350222451345,Rudy,Rudy,false
valid_197,Louie,valid,lp_0-1000,20,2,random_field,0.03,64,16,4,28,0.02999655343592167,0.029907116666436195,0.030072210356593132,10023.974976403373,Rudy,Rudy,false
valid_200,Louie,valid,lp_0-1000,20,2,fixed_mean,0.003,64,16,4,28,0.0030006064501191887,0.002986285602673888,0.0030097831040620804,4958.839570931026,Rudy,Rudy,false
valid_200,Louie,valid,lp_0-1000,20,2,fixed_mean,0.01,64,16,4,28,0.009999225880684597,0.009970514103770256,0.010025202296674252,16536.585907936096,Rudy,Rudy,false
valid_200,Louie,valid,lp_0-1000,20,2,fixed_mean,0.03,64,16,4,28,0.029996215365827084,0.02989880181849003,0.03010176680982113,49686.04413332258,Louie,Louie,true
valid_200,Louie,valid,lp_0-1000,20,2,conditional_pooled,0.003,64,16,4,28,0.0029999309169527677,0.00298766465857625,0.0030095381662249565,2340.1413776533946,Rudy,Rudy,false
valid_200,Louie,valid,lp_0-1000,20,2,conditional_pooled,0.01,64,16,4,28,0.010000882986267763,0.009967036545276642,0.010040812194347382,7804.598175934383,Rudy,Rudy,false
valid_200,Louie,valid,lp_0-1000,20,2,conditional_pooled,0.03,64,16,4,28,0.0299830579398466,0.02988673746585846,0.030076202005147934,23437.726554325647,Rudy,Rudy,false
valid_200,Louie,valid,lp_0-1000,20,2,conditional_tokenwise,0.003,64,16,4,28,0.002998499399317162,0.0029891347512602806,0.0030104557517915964,1120.4817890950612,Rudy,Rudy,false
valid_200,Louie,valid,lp_0-1000,20,2,conditional_tokenwise,0.01,64,16,4,28,0.010001622290084404,0.009966540150344372,0.010034723207354546,3728.0412519999913,Rudy,Rudy,false
valid_200,Louie,valid,lp_0-1000,20,2,conditional_tokenwise,0.03,64,16,4,28,0.03000218521005341,0.029906826093792915,0.030104070901870728,11246.029036113194,,Thed,false
valid_200,Louie,valid,lp_0-1000,20,2,token_permuted,0.003,64,16,4,28,0.0029993279853702654,0.002990203443914652,0.0030094205867499113,1121.9013686350413,Rudy,Rudy,false
valid_200,Louie,valid,lp_0-1000,20,2,token_permuted,0.01,64,16,4,28,0.009999551926739514,0.009964356198906898,0.0100333783775568,3742.9085689953395,Louie,Louie,true
valid_200,Louie,valid,lp_0-1000,20,2,token_permuted,0.03,64,16,4,28,0.0300023169589362,0.029880594462156296,0.03009185753762722,11263.888862337384,,RD,false
valid_200,Louie,valid,lp_0-1000,20,2,random_field,0.003,64,16,4,28,0.0029984958985421273,0.0029895075131207705,0.003009354928508401,1121.6752985204969,Rudy,Rudy,false
valid_200,Louie,valid,lp_0-1000,20,2,random_field,0.01,64,16,4,28,0.009999694219524307,0.009963459335267544,0.010034277103841305,3739.159637246813,Rudy,Rudy,false
valid_200,Louie,valid,lp_0-1000,20,2,random_field,0.03,64,16,4,28,0.03000318698052849,0.029908407479524612,0.030096326023340225,11215.800584520612,Rudy,Rudy,false
valid_205,Louie,valid,lp_0-1000,20,2,fixed_mean,0.003,64,16,4,28,0.0030003848701848517,0.002990040462464094,0.0030129237566143274,4867.614538703646,Rudy,Rudy,false
valid_205,Louie,valid,lp_0-1000,20,2,fixed_mean,0.01,64,16,4,28,0.009998704522981175,0.00996716320514679,0.010037953034043312,16228.156227929252,Rudy,Rudy,false
valid_205,Louie,valid,lp_0-1000,20,2,fixed_mean,0.03,64,16,4,28,0.03000418991515679,0.029895633459091187,0.030098004266619682,48795.240471431185,Farley,Farley,false
valid_205,Louie,valid,lp_0-1000,20,2,conditional_pooled,0.003,64,16,4,28,0.002999702422779852,0.0029885158874094486,0.0030106990598142147,3639.925267934799,Rudy,Rudy,false
valid_205,Louie,valid,lp_0-1000,20,2,conditional_pooled,0.01,64,16,4,28,0.009999617501827223,0.009966528043150902,0.010033749975264072,12147.95944595337,Rudy,Rudy,false
valid_205,Louie,valid,lp_0-1000,20,2,conditional_pooled,0.03,64,16,4,28,0.029988462936931422,0.02989800088107586,0.030095364898443222,36620.78890337263,,Lou,false
valid_205,Louie,valid,lp_0-1000,20,2,conditional_tokenwise,0.003,64,16,4,28,0.0029988460924609433,0.00298999878577888,0.003008628264069557,1156.0503964764732,Rudy,Rudy,false
valid_205,Louie,valid,lp_0-1000,20,2,conditional_tokenwise,0.01,64,16,4,28,0.010000642056443862,0.00996294803917408,0.010035266168415546,3842.322991643633,Rudy,Rudy,false
valid_205,Louie,valid,lp_0-1000,20,2,conditional_tokenwise,0.03,64,16,4,28,0.029998959773885354,0.02992052212357521,0.030079014599323273,11630.241236550468,,Zo,false
valid_205,Louie,valid,lp_0-1000,20,2,token_permuted,0.003,64,16,4,28,0.003000961275704737,0.0029905252158641815,0.0030099425930529833,1159.8991060597557,Rudy,Rudy,false
valid_205,Louie,valid,lp_0-1000,20,2,token_permuted,0.01,64,16,4,28,0.009997656435838767,0.009967831894755363,0.010033720172941685,3875.5896700450353,Rudy,Rudy,false
valid_205,Louie,valid,lp_0-1000,20,2,token_permuted,0.03,64,16,4,28,0.030001072080007622,0.029886329546570778,0.03008395992219448,11698.956588745117,Zoe,Zoe,false
valid_205,Louie,valid,lp_0-1000,20,2,random_field,0.003,64,16,4,28,0.003000494936713949,0.0029906313866376877,0.0030082084704190493,1158.5586371081215,Rudy,Rudy,false
valid_205,Louie,valid,lp_0-1000,20,2,random_field,0.01,64,16,4,28,0.009996753535233438,0.009973258711397648,0.010033788159489632,3859.479316166469,Rudy,Rudy,false
valid_205,Louie,valid,lp_0-1000,20,2,random_field,0.03,64,16,4,28,0.029996430534603342,0.02991843782365322,0.030085284262895584,11569.587757383075,Rudy,Rudy,false
valid_206,Louie,valid,lp_0-1000,20,2,fixed_mean,0.003,64,16,4,28,0.0030009637827918467,0.002992162248119712,0.003010710934177041,5011.946643318449,Rudy,Rudy,false
valid_206,Louie,valid,lp_0-1000,20,2,fixed_mean,0.01,64,16,4,28,0.010003714240156114,0.009973068721592426,0.010045984759926796,16711.115278925216,Rudy,Rudy,false
valid_206,Louie,valid,lp_0-1000,20,2,fixed_mean,0.03,64,16,4,28,0.02998984917732222,0.02988550253212452,0.030073026195168495,50280.91111755371,Louie,Louie,true
valid_206,Louie,valid,lp_0-1000,20,2,conditional_pooled,0.003,64,16,4,28,0.0030002508719917387,0.00298877339810133,0.0030160495080053806,3447.697237900325,Rudy,Rudy,false
valid_206,Louie,valid,lp_0-1000,20,2,conditional_pooled,0.01,64,16,4,28,0.009996608531634723,0.009963123127818108,0.010033410973846912,11501.596491064343,Rudy,Rudy,false
valid_206,Louie,valid,lp_0-1000,20,2,conditional_pooled,0.03,64,16,4,28,0.030006235631714975,0.02991514839231968,0.03011351451277733,34722.89206859044,,Lou,false
valid_206,Louie,valid,lp_0-1000,20,2,conditional_tokenwise,0.003,64,16,4,28,0.0029998102150524835,0.0029890944715589285,0.003009254578500986,1367.0721060378212,Rudy,Rudy,false
valid_206,Louie,valid,lp_0-1000,20,2,conditional_tokenwise,0.01,64,16,4,28,0.01000364005033459,0.009973213076591492,0.010033627972006798,4572.403918777193,Rudy,Rudy,false
valid_206,Louie,valid,lp_0-1000,20,2,conditional_tokenwise,0.03,64,16,4,28,0.029994994767808487,0.029898054897785187,0.030081501230597496,13847.078122820172,,Frerid,false
valid_206,Louie,valid,lp_0-1000,20,2,token_permuted,0.003,64,16,4,28,0.0030007101054902057,0.0029912644531577826,0.003010733053088188,1367.3870511054993,Rudy,Rudy,false
valid_206,Louie,valid,lp_0-1000,20,2,token_permuted,0.01,64,16,4,28,0.009998166867132698,0.009965624660253525,0.010028916411101818,4563.393102339336,Rudy,Rudy,false
valid_206,Louie,valid,lp_0-1000,20,2,token_permuted,0.03,64,16,4,28,0.029995340687621917,0.029889682307839394,0.03009876050055027,13808.94947024754,,Rod,false
valid_206,Louie,valid,lp_0-1000,20,2,random_field,0.003,64,16,4,28,0.0030003050799548093,0.0029904379043728113,0.003009164473041892,1367.5322648627418,Rudy,Rudy,false
valid_206,Louie,valid,lp_0-1000,20,2,random_field,0.01,64,16,4,28,0.009998354478739202,0.009968277998268604,0.010028252378106117,4556.276883738382,Rudy,Rudy,false
valid_206,Louie,valid,lp_0-1000,20,2,random_field,0.03,64,16,4,28,0.030000431795737574,0.029924148693680763,0.030088132247328758,13680.753286225456,Rudy,Rudy,false
valid_214,Zoe,valid,lp_0-1000,20,2,fixed_mean,0.003,64,16,4,28,0.002999731705390981,0.002988841151818633,0.0030097677372395992,4931.611042022705,Rudy,Rudy,false
valid_214,Zoe,valid,lp_0-1000,20,2,fixed_mean,0.01,64,16,4,28,0.009998654730484955,0.009970924817025661,0.010034425184130669,16448.20703969683,Rudy,Rudy,false
valid_214,Zoe,valid,lp_0-1000,20,2,fixed_mean,0.03,64,16,4,28,0.02999414294026792,0.029896032065153122,0.03010585717856884,49523.534112112866,Louie,Louie,false
valid_214,Zoe,valid,lp_0-1000,20,2,conditional_pooled,0.003,64,16,4,28,0.0029997098276258577,0.0029927354771643877,0.0030119004659354687,2904.509697948183,Rudy,Rudy,false
valid_214,Zoe,valid,lp_0-1000,20,2,conditional_pooled,0.01,64,16,4,28,0.009999235044233501,0.009955388493835926,0.010032428428530693,9691.921580587115,Rudy,Rudy,false
valid_214,Zoe,valid,lp_0-1000,20,2,conditional_pooled,0.03,64,16,4,28,0.02999540012595909,0.02988436259329319,0.030109988525509834,29252.0264881679,Rudy,Rudy,false
valid_214,Zoe,valid,lp_0-1000,20,2,conditional_tokenwise,0.003,64,16,4,28,0.0030004529731481205,0.0029889342840760946,0.0030087619088590145,1284.5929780517306,Rudy,Rudy,false
valid_214,Zoe,valid,lp_0-1000,20,2,conditional_tokenwise,0.01,64,16,4,28,0.009998183464631438,0.009967181831598282,0.010032204911112785,4284.864576067243,Rudy,Rudy,false
valid_214,Zoe,valid,lp_0-1000,20,2,conditional_tokenwise,0.03,64,16,4,28,0.029995435383170843,0.02991020679473877,0.03009723126888275,12941.647054672241,,Rudyie,false
valid_214,Zoe,valid,lp_0-1000,20,2,token_permuted,0.003,64,16,4,28,0.0029996696684975177,0.002988866064697504,0.0030102853197604418,1286.325662936483,Rudy,Rudy,false
valid_214,Zoe,valid,lp_0-1000,20,2,token_permuted,0.01,64,16,4,28,0.009999390375534338,0.009967181831598282,0.010027077049016953,4296.907460893904,Rudy,Rudy,false
valid_214,Zoe,valid,lp_0-1000,20,2,token_permuted,0.03,64,16,4,28,0.029993074114567468,0.029896846041083336,0.03010627068579197,12946.427953992572,,Rudyie,false
valid_214,Zoe,valid,lp_0-1000,20,2,random_field,0.003,64,16,4,28,0.0029994486082744387,0.002990131266415119,0.003008914180099964,1286.226141997746,Rudy,Rudy,false
valid_214,Zoe,valid,lp_0-1000,20,2,random_field,0.01,64,16,4,28,0.010001640683705253,0.009967610239982605,0.010034546256065369,4285.2778109141755,Rudy,Rudy,false
valid_214,Zoe,valid,lp_0-1000,20,2,random_field,0.03,64,16,4,28,0.03000313738760139,0.029902523383498192,0.030101867392659187,12849.988462175641,Rudy,Rudy,false
valid_215,Zoe,valid,lp_0-1000,20,2,fixed_mean,0.003,64,16,4,28,0.0029994037883755353,0.002990715205669403,0.0030103912577033043,5020.604264804295,Rudy,Rudy,false
valid_215,Zoe,valid,lp_0-1000,20,2,fixed_mean,0.01,64,16,4,28,0.010000892133185906,0.009969128295779228,0.010029180906713009,16746.127849715096,Rudy,Rudy,false
valid_215,Zoe,valid,lp_0-1000,20,2,fixed_mean,0.03,64,16,4,28,0.030000476000298346,0.029909024015069008,0.030105434358119965,50394.03989628383,Rudy,Rudy,false
valid_215,Zoe,valid,lp_0-1000,20,2,conditional_pooled,0.003,64,16,4,28,0.0030000056015394095,0.0029895680490881205,0.003009616630151868,3758.3048020430974,Rudy,Rudy,false
valid_215,Zoe,valid,lp_0-1000,20,2,conditional_pooled,0.01,64,16,4,28,0.010006114907030548,0.009970092214643955,0.010050134733319283,12546.545766285488,Rudy,Rudy,false
valid_215,Zoe,valid,lp_0-1000,20,2,conditional_pooled,0.03,64,16,4,28,0.030001452891156077,0.029876885935664177,0.030088085681200027,37847.17707007272,Rudy,Rudy,false
valid_215,Zoe,valid,lp_0-1000,20,2,conditional_tokenwise,0.003,64,16,4,28,0.0030001049537012087,0.0029907510615885258,0.0030099558643996716,1487.9163125412804,Rudy,Rudy,false
