event_id,target,support_k,method,eta,rank,prediction,raw_prediction,correct
test_241,Zoe,1,fixed_mean,3000.0,0,Rudy,Rudy,false
test_241,Zoe,1,conditional,3000.0,0,Rudy,Rudy,false
test_241,Zoe,5,fixed_mean,3000.0,4,Rudy,Rudy,false
test_241,Zoe,5,conditional,3000.0,4,Roodie,Roodie,false
test_241,Zoe,10,fixed_mean,3000.0,4,Rudy,Rudy,false
test_241,Zoe,10,conditional,3000.0,4,Rudy,Rudy,false
test_241,Zoe,20,fixed_mean,3000.0,4,Rudy,Rudy,false
test_241,Zoe,20,conditional,3000.0,4,Rudy,Rudy,false
test_246,Zoe,1,fixed_mean,3000.0,0,Rudy,Rudy,false
test_246,Zoe,1,conditional,3000.0,0,Rudy,Rudy,false
test_246,Zoe,5,fixed_mean,3000.0,4,Rudy,Rudy,false
test_246,Zoe,5,conditional,3000.0,4,Roodie,Roodie,false
test_246,Zoe,10,fixed_mean,3000.0,4,Rudy,Rudy,false
test_246,Zoe,10,conditional,3000.0,4,Farley,Farley,false
test_246,Zoe,20,fixed_mean,3000.0,4,Rudy,Rudy,false
test_246,Zoe,20,conditional,3000.0,4,Farley,Farley,false
test_248,Zoe,1,fixed_mean,3000.0,0,Rudy,Rudy,false
test_248,Zoe,1,conditional,3000.0,0,Rudy,Rudy,false
test_248,Zoe,5,fixed_mean,3000.0,4,Rudy,Rudy,false
test_248,Zoe,5,conditional,3000.0,4,Louie,Louie,false
test_248,Zoe,10,fixed_mean,3000.0,4,Rudy,Rudy,false
test_248,Zoe,10,conditional,3000.0,4,Rudy,Rudy,false
test_248,Zoe,20,fixed_mean,3000.0,4,Rudy,Rudy,false
test_248,Zoe,20,conditional,3000.0,4,Rudy,Rudy,false
test_255,Zoe,1,fixed_mean,3000.0,0,Rudy,Rudy,false
test_255,Zoe,1,conditional,3000.0,0,Rudy,Rudy,false
test_255,Zoe,5,fixed_mean,3000.0,4,Rudy,Rudy,false
test_255,Zoe,5,conditional,3000.0,4,Roodie,Roodie,false
test_255,Zoe,10,fixed_mean,3000.0,4,Rudy,Rudy,false
test_255,Zoe,10,conditional,3000.0,4,Roodie,Roodie,false
test_255,Zoe,20,fixed_mean,3000.0,4,Rudy,Rudy,false
test_255,Zoe,20,conditional,3000.0,4,Rudy,Rudy,false
test_270,Zoe,1,fixed_mean,3000.0,0,Rudy,Rudy,false
test_270,Zoe,1,conditional,3000.0,0,Rudy,Rudy,false
test_270,Zoe,5,fixed_mean,3000.0,4,Rudy,Rudy,false
test_270,Zoe,5,conditional,3000.0,4,Siggy,Siggy,false
test_270,Zoe,10,fixed_mean,3000.0,4,Rudy,Rudy,false
test_270,Zoe,10,conditional,3000.0,4,Siggy,Siggy,false
test_270,Zoe,20,fixed_mean,3000.0,4,Rudy,Rudy,false
test_270,Zoe,20,conditional,3000.0,4,Farley,Farley,false
test_272,Zoe,1,fixed_mean,3000.0,0,Rudy,Rudy,false
test_272,Zoe,1,conditional,3000.0,0,Rudy,Rudy,false
test_272,Zoe,5,fixed_mean,3000.0,4,Rudy,Rudy,false
test_272,Zoe,5,conditional,3000.0,4,Roodie,Roodie,false
test_272,Zoe,10,fixed_mean,3000.0,4,Rudy,Rudy,false
test_272,Zoe,10,conditional,3000.0,4,Rudy,Rudy,false
test_272,Zoe,20,fixed_mean,3000.0,4,Rudy,Rudy,false
test_272,Zoe,20,conditional,3000.0,4,Farley,Farley,false
test_275,Zoe,1,fixed_mean,3000.0,0,Rudy,Rudy,false
test_275,Zoe,1,conditional,3000.0,0,Rudy,Rudy,false
test_275,Zoe,5,fixed_mean,3000.0,4,Rudy,Rudy,false
test_275,Zoe,5,conditional,3000.0,4,Roodie,Roodie,false
test_275,Zoe,10,fixed_mean,3000.0,4,Rudy,Rudy,false
test_275,Zoe,10,conditional,3000.0,4,Rudy,Rudy,false
test_275,Zoe,20,fixed_mean,3000.0,4,Rudy,Rudy,false
test_275,Zoe,20,conditional,3000.0,4,Rudy,Rudy,false
test_284,Zoe,1,fixed_mean,3000.0,0,Rudy,Rudy,false
test_284,Zoe,1,conditional,3000.0,0,Rudy,Rudy,false
test_284,Zoe,5,fixed_mean,3000.0,4,Rudy,Rudy,false
test_284,Zoe,5,conditional,3000.0,4,Rudy,Rudy,false
test_284,Zoe,10,fixed_mean,3000.0,4,Rudy,Rudy,false
test_284,Zoe,10,conditional,3000.0,4,Rudy,Rudy,false
test_284,Zoe,20,fixed_mean,3000.0,4,Rudy,Rudy,false
test_284,Zoe,20,conditional,3000.0,4,Farley,Farley,false
test_289,Roodie,1,fixed_mean,3000.0,0,Rudy,Rudy,false
test_289,Roodie,1,conditional,3000.0,0,Rudy,Rudy,false
test_289,Roodie,5,fixed_mean,3000.0,4,Rudy,Rudy,false
test_289,Roodie,5,conditional,3000.0,4,Roodie,Roodie,true
test_289,Roodie,10,fixed_mean,3000.0,4,Rudy,Rudy,false
test_289,Roodie,10,conditional,3000.0,4,Farley,Farley,false
test_289,Roodie,20,fixed_mean,3000.0,4,Rudy,Rudy,false
test_289,Roodie,20,conditional,3000.0,4,Farley,Farley,false
test_290,Roodie,1,fixed_mean,3000.0,0,Rudy,Rudy,false
test_290,Roodie,1,conditional,3000.0,0,Rudy,Rudy,false
test_290,Roodie,5,fixed_mean,3000.0,4,Rudy,Rudy,false
test_290,Roodie,5,conditional,3000.0,4,Roodie,Roodie,true
test_290,Roodie,10,fixed_mean,3000.0,4,Rudy,Rudy,false
test_290,Roodie,10,conditional,3000.0,4,Roodie,Roodie,true
test_290,Roodie,20,fixed_mean,3000.0,4,Rudy,Rudy,false
test_290,Roodie,20,conditional,3000.0,4,Rudy,Rudy,false
test_299,Roodie,1,fixed_mean,3000.0,0,Rudy,Rudy,false
test_299,Roodie,1,conditional,3000.0,0,Rudy,Rudy,false
test_299,Roodie,5,fixed_mean,3000.0,4,Rudy,Rudy,false
test_299,Roodie,5,conditional,3000.0,4,Roodie,Roodie,true
test_299,Roodie,10,fixed_mean,3000.0,4,Rudy,Rudy,false
test_299,Roodie,10,conditional,3000.0,4,Rudy,Rudy,false
test_299,Roodie,20,fixed_mean,3000.0,4,Rudy,Rudy,false
test_299,Roodie,20,conditional,3000.0,4,Rudy,Rudy,false
test_300,Roodie,1,fixed_mean,3000.0,0,Rudy,Rudy,false
test_300,Roodie,1,conditional,3000.0,0,Rudy,Rudy,false
test_300,Roodie,5,fixed_mean,3000.0,4,Rudy,Rudy,false
test_300,Roodie,5,conditional,3000.0,4,Roodie,Roodie,true
test_300,Roodie,10,fixed_mean,3000.0,4,Rudy,Rudy,false
test_300,Roodie,10,conditional,3000.0,4,Farley,Farley,false
test_300,Roodie,20,fixed_mean,3000.0,4,Rudy,Rudy,false
test_300,Roodie,20,conditional,3000.0,4,Farley,Farley,false
test_301,Roodie,1,fixed_mean,3000.0,0,Rudy,Rudy,false
test_301,Roodie,1,conditional,3000.0,0,Rudy,Rudy,false
test_301,Roodie,5,fixed_mean,3000.0,4,Rudy,Rudy,false
test_301,Roodie,5,conditional,3000.0,4,Roodie,Roodie,true
test_301,Roodie,10,fixed_mean,3000.0,4,Rudy,Rudy,false
test_301,Roodie,10,conditional,3000.0,4,Roodie,Roodie,true
test_301,Roodie,20,fixed_mean,3000.0,4,Rudy,Rudy,false
test_301,Roodie,20,conditional,3000.0,4,Rudy,Rudy,false
test_304,Roodie,1,fixed_mean,3000.0,0,Rudy,Rudy,false
test_304,Roodie,1,conditional,3000.0,0,Rudy,Rudy,false
test_304,Roodie,5,fixed_mean,3000.0,4,Rudy,Rudy,false
test_304,Roodie,5,conditional,3000.0,4,Roodie,Roodie,true
test_304,Roodie,10,fixed_mean,3000.0,4,Rudy,Rudy,false
test_304,Roodie,10,conditional,3000.0,4,Farley,Farley,false
test_304,Roodie,20,fixed_mean,3000.0,4,Rudy,Rudy,false
test_304,Roodie,20,conditional,3000.0,4,Farley,Farley,false
test_307,Roodie,1,fixed_mean,3000.0,0,Rudy,Rudy,false
test_307,Roodie,1,conditional,3000.0,0,Rudy,Rudy,false
test_307,Roodie,5,fixed_mean,3000.0,4,Rudy,Rudy,false
test_307,Roodie,5,conditional,3000.0,4,Roodie,Roodie,true
test_307,Roodie,10,fixed_mean,3000.0,4,Rudy,Rudy,false
test_307,Roodie,10,conditional,3000.0,4,Farley,Farley,false
test_307,Roodie,20,fixed_mean,3000.0,4,Rudy,Rudy,false
test_307,Roodie,20,conditional,3000.0,4,Farley,Farley,false
test_314,Roodie,1,fixed_mean,3000.0,0,Rudy,Rudy,false
test_314,Roodie,1,conditional,3000.0,0,Rudy,Rudy,false
test_314,Roodie,5,fixed_mean,3000.0,4,Rudy,Rudy,false
test_314,Roodie,5,conditional,3000.0,4,Rudy,Rudy,false
test_314,Roodie,10,fixed_mean,3000.0,4,Rudy,Rudy,false
test_314,Roodie,10,conditional,3000.0,4,Farley,Farley,false
test_314,Roodie,20,fixed_mean,3000.0,4,Rudy,Rudy,false
test_314,Roodie,20,conditional,3000.0,4,Rudy,Rudy,false
test_316,Roodie,1,fixed_mean,3000.0,0,Rudy,Rudy,false
test_316,Roodie,1,conditional,3000.0,0,Rudy,Rudy,false
test_316,Roodie,5,fixed_mean,3000.0,4,Rudy,Rudy,false
test_316,Roodie,5,conditional,3000.0,4,Roodie,Roodie,true
test_316,Roodie,10,fixed_mean,3000.0,4,Rudy,Rudy,false
test_316,Roodie,10,conditional,3000.0,4,Farley,Farley,false
test_316,Roodie,20,fixed_mean,3000.0,4,Rudy,Rudy,false
test_316,Roodie,20,conditional,3000.0,4,Farley,Farley,false
test_320,Roodie,1,fixed_mean,3000.0,0,Rudy,Rudy,false
test_320,Roodie,1,conditional,3000.0,0,Rudy,Rudy,false
test_320,Roodie,5,fixed_mean,3000.0,4,Rudy,Rudy,false
test_320,Roodie,5,conditional,3000.0,4,Rudy,Rudy,false
test_320,Roodie,10,fixed_mean,3000.0,4,Rudy,Rudy,false
test_320,Roodie,10,conditional,3000.0,4,Rudy,Rudy,false
test_320,Roodie,20,fixed_mean,3000.0,4,Rudy,Rudy,false
test_320,Roodie,20,conditional,3000.0,4,Farley,Farley,false
test_336,Roodie,1,fixed_mean,3000.0,0,Rudy,Rudy,false
test_336,Roodie,1,conditional,3000.0,0,Rudy,Rudy,false
test_336,Roodie,5,fixed_mean,3000.0,4,Rudy,Rudy,false
test_336,Roodie,5,conditional,3000.0,4,Rudy,Rudy,false
test_336,Roodie,10,fixed_mean,3000.0,4,Rudy,Rudy,false
test_336,Roodie,10,conditional,3000.0,4,Rudy,Rudy,false
test_336,Roodie,20,fixed_mean,3000.0,4,Rudy,Rudy,false
test_336,Roodie,20,conditional,3000.0,4,Rudy,Rudy,false
test_337,Roodie,1,fixed_mean,3000.0,0,Rudy,Rudy,false
test_337,Roodie,1,conditional,3000.0,0,Rudy,Rudy,false
test_337,Roodie,5,fixed_mean,3000.0,4,Rudy,Rudy,false
test_337,Roodie,5,conditional,3000.0,4,Rudy,Rudy,false
test_337,Roodie,10,fixed_mean,3000.0,4,Rudy,Rudy,false
test_337,Roodie,10,conditional,3000.0,4,Rudy,Rudy,false
test_337,Roodie,20,fixed_mean,3000.0,4,Rudy,Rudy,false
test_337,Roodie,20,conditional,3000.0,4,Rudy,Rudy,false
test_342,Roodie,1,fixed_mean,3000.0,0,Rudy,Rudy,false
test_342,Roodie,1,conditional,3000.0,0,Rudy,Rudy,false
test_342,Roodie,5,fixed_mean,3000.0,4,Rudy,Rudy,false
test_342,Roodie,5,conditional,3000.0,4,Louie,Louie,false
test_342,Roodie,10,fixed_mean,3000.0,4,Rudy,Rudy,false
test_342,Roodie,10,conditional,3000.0,4,Rudy,Rudy,false
test_342,Roodie,20,fixed_mean,3000.0,4,Rudy,Rudy,false
test_342,Roodie,20,conditional,3000.0,4,Rudy,Rudy,false
test_344,Roodie,1,fixed_mean,3000.0,0,Rudy,Rudy,false
test_344,Roodie,1,conditional,3000.0,0,Rudy,Rudy,false
test_344,Roodie,5,fixed_mean,3000.0,4,Rudy,Rudy,false
test_344,Roodie,5,conditional,3000.0,4,Rudy,Rudy,false
test_344,Roodie,10,fixed_mean,3000.0,4,Rudy,Rudy,false
test_344,Roodie,10,conditional,3000.0,4,Rudy,Rudy,false
test_344,Roodie,20,fixed_mean,3000.0,4,Rudy,Rudy,false
test_344,Roodie,20,conditional,3000.0,4,Rudy,Rudy,false
test_349,Roodie,1,fixed_mean,3000.0,0,Rudy,Rudy,false
test_349,Roodie,1,conditional,3000.0,0,Rudy,Rudy,false
test_349,Roodie,5,fixed_mean,3000.0,4,Rudy,Rudy,false
test_349,Roodie,5,conditional,3000.0,4,Roodie,Roodie,true
test_349,Roodie,10,fixed_mean,3000.0,4,Rudy,Rudy,false
test_349,Roodie,10,conditional,3000.0,4,Roodie,Roodie,true
test_349,Roodie,20,fixed_mean,3000.0,4,Rudy,Rudy,false
test_349,Roodie,20,conditional,3000.0,4,Rudy,Rudy,false
test_350,Roodie,1,fixed_mean,3000.0,0,Rudy,Rudy,false
test_350,Roodie,1,conditional,3000.0,0,Rudy,Rudy,false
test_350,Roodie,5,fixed_mean,3000.0,4,Rudy,Rudy,false
test_350,Roodie,5,conditional,3000.0,4,Roodie,Roodie,true
test_350,Roodie,10,fixed_mean,3000.0,4,Rudy,Rudy,false
test_350,Roodie,10,conditional,3000.0,4,Rudy,Rudy,false
test_350,Roodie,20,fixed_mean,3000.0,4,Rudy,Rudy,false
test_350,Roodie,20,conditional,3000.0,4,Rudy,Rudy,false
test_354,Roodie,1,fixed_mean,3000.0,0,Rudy,Rudy,false
test_354,Roodie,1,conditional,3000.0,0,Rudy,Rudy,false
test_354,Roodie,5,fixed_mean,3000.0,4,Rudy,Rudy,false
test_354,Roodie,5,conditional,3000.0,4,Rudy,Rudy,false
test_354,Roodie,10,fixed_mean,3000.0,4,Rudy,Rudy,false
test_354,Roodie,10,conditional,3000.0,4,Farley,Farley,false
test_354,Roodie,20,fixed_mean,3000.0,4,Rudy,Rudy,false
test_354,Roodie,20,conditional,3000.0,4,Farley,Farley,false
test_370,Roodie,1,fixed_mean,3000.0,0,Rudy,Rudy,false
test_370,Roodie,1,conditional,3000.0,0,Rudy,Rudy,false
test_370,Roodie,5,fixed_mean,3000.0,4,Rudy,Rudy,false
test_370,Roodie,5,conditional,3000.0,4,Rudy,Rudy,false
test_370,Roodie,10,fixed_mean,3000.0,4,Rudy,Rudy,false
test_370,Roodie,10,conditional,3000.0,4,Rudy,Rudy,false
test_370,Roodie,20,fixed_mean,3000.0,4,Rudy,Rudy,false
test_370,Roodie,20,conditional,3000.0,4,Rudy,Rudy,false
test_378,Roodie,1,fixed_mean,3000.0,0,Rudy,Rudy,false
test_378,Roodie,1,conditional,3000.0,0,Rudy,Rudy,false
test_378,Roodie,5,fixed_mean,3000.0,4,Rudy,Rudy,false
test_378,Roodie,5,conditional,3000.0,4,Rudy,Rudy,false
test_378,Roodie,10,fixed_mean,3000.0,4,Rudy,Rudy,false
test_378,Roodie,10,conditional,3000.0,4,Farley,Farley,false
test_378,Roodie,20,fixed_mean,3000.0,4,Rudy,Rudy,false
test_378,Roodie,20,conditional,3000.0,4,Farley,Farley,false
test_381,Roodie,1,fixed_mean,3000.0,0,Rudy,Rudy,false
test_381,Roodie,1,conditional,3000.0,0,Rudy,Rudy,false
test_381,Roodie,5,fixed_mean,3000.0,4,Rudy,Rudy,false
test_381,Roodie,5,conditional,3000.0,4,Roodie,Roodie,true
test_381,Roodie,10,fixed_mean,3000.0,4,Rudy,Rudy,false
test_381,Roodie,10,conditional,3000.0,4,Roodie,Roodie,true
test_381,Roodie,20,fixed_mean,3000.0,4,Rudy,Rudy,false
test_381,Roodie,20,conditional,3000.0,4,Rudy,Rudy,false
test_387,Roodie,1,fixed_mean,3000.0,0,Rudy,Rudy,false
test_387,Roodie,1,conditional,3000.0,0,Rudy,Rudy,false
test_387,Roodie,5,fixed_mean,3000.0,4,Rudy,Rudy,false
test_387,Roodie,5,conditional,3000.0,4,Rudy,Rudy,false
test_387,Roodie,10,fixed_mean,3000.0,4,Rudy,Rudy,false
test_387,Roodie,10,conditional,3000.0,4,Farley,Farley,false
test_387,Roodie,20,fixed_mean,3000.0,4,Rudy,Rudy,false
test_387,Roodie,20,conditional,3000.0,4,Rudy,Rudy,false
test_392,Roodie,1,fixed_mean,3000.0,0,Rudy,Rudy,false
test_392,Roodie,1,conditional,3000.0,0,Rudy,Rudy,false
test_392,Roodie,5,fixed_mean,3000.0,4,Rudy,Rudy,false
test_392,Roodie,5,conditional,3000.0,4,Rudy,Rudy,false
test_392,Roodie,10,fixed_mean,3000.0,4,Rudy,Rudy,false
test_392,Roodie,10,conditional,3000.0,4,Farley,Farley,false
test_392,Roodie,20,fixed_mean,3000.0,4,Rudy,Rudy,false
test_392,Roodie,20,conditional,3000.0,4,Farley,Farley,false
test_401,Roodie,1,fixed_mean,3000.0,0,Rudy,Rudy,false
test_401,Roodie,1,conditional,3000.0,0,Rudy,Rudy,false
test_401,Roodie,5,fixed_mean,3000.0,4,Rudy,Rudy,false
test_401,Roodie,5,conditional,3000.0,4,Roodie,Roodie,true
test_401,Roodie,10,fixed_mean,3000.0,4,Rudy,Rudy,false
test_401,Roodie,10,conditional,3000.0,4,Rudy,Rudy,false
test_401,Roodie,20,fixed_mean,3000.0,4,Rudy,Rudy,false
test_401,Roodie,20,conditional,3000.0,4,Farley,Farley,false
test_410,Roodie,1,fixed_mean,3000.0,0,Rudy,Rudy,false
test_410,Roodie,1,conditional,3000.0,0,Rudy,Rudy,false
test_410,Roodie,5,fixed_mean,3000.0,4,Rudy,Rudy,false
test_410,Roodie,5,conditional,3000.0,4,Roodie,Roodie,true
test_410,Roodie,10,fixed_mean,3000.0,4,Rudy,Rudy,false
test_410,Roodie,10,conditional,3000.0,4,Rudy,Rudy,false
test_410,Roodie,20,fixed_mean,3000.0,4,Rudy,Rudy,false
test_410,Roodie,20,conditional,3000.0,4,Rudy,Rudy,false
test_417,Roodie,1,fixed_mean,3000.0,0,Rudy,Rudy,false
test_417,Roodie,1,conditional,3000.0,0,Rudy,Rudy,false
test_417,Roodie,5,fixed_mean,3000.0,4,Rudy,Rudy,false
test_417,Roodie,5,conditional,3000.0,4,Roodie,Roodie,true
test_417,Roodie,10,fixed_mean,3000.0,4,Rudy,Rudy,false
test_417,Roodie,10,conditional,3000.0,4,Rudy,Rudy,false
test_417,Roodie,20,fixed_mean,3000.0,4,Rudy,Rudy,false
test_417,Roodie,20,conditional,3000.0,4,Rudy,Rudy,false
test_419,Roodie,1,fixed_mean,3000.0,0,Rudy,Rudy,false
test_419,Roodie,1,conditional,3000.0,0,Rudy,Rudy,false
test_419,Roodie,5,fixed_mean,3000.0,4,Rudy,Rudy,false
test_419,Roodie,5,conditional,3000.0,4,Rudy,Rudy,false
test_419,Roodie,10,fixed_mean,3000.0,4,Rudy,Rudy,false
test_419,Roodie,10,conditional,3000.0,4,Rudy,Rudy,false
test_419,Roodie,20,fixed_mean,3000.0,4,Rudy,Rudy,false
test_419,Roodie,20,conditional,3000.0,4,Rudy,Rudy,false
test_420,Roodie,1,fixed_mean,3000.0,0,Rudy,Rudy,false
test_420,Roodie,1,conditional,3000.0,0,Rudy,Rudy,false
test_420,Roodie,5,fixed_mean,3000.0,4,Rudy,Rudy,false
test_420,Roodie,5,conditional,3000.0,4,Rudy,Rudy,false
test_420,Roodie,10,fixed_mean,3000.0,4,Rudy,Rudy,false
test_420,Roodie,10,conditional,3000.0,4,Farley,Farley,false
test_420,Roodie,20,fixed_mean,3000.0,4,Rudy,Rudy,false
test_420,Roodie,20,conditional,3000.0,4,Farley,Farley,false
test_427,Roodie,1,fixed_mean,3000.0,0,Rudy,Rudy,false
test_427,Roodie,1,conditional,3000.0,0,Rudy,Rudy,false
test_427,Roodie,5,fixed_mean,3000.0,4,Rudy,Rudy,false
test_427,Roodie,5,conditional,3000.0,4,Roodie,Roodie,true
test_427,Roodie,10,fixed_mean,3000.0,4,Rudy,Rudy,false
test_427,Roodie,10,conditional,3000.0,4,Rudy,Rudy,false
test_427,Roodie,20,fixed_mean,3000.0,4,Rudy,Rudy,false
test_427,Roodie,20,conditional,3000.0,4,Rudy,Rudy,false
test_428,Roodie,1,fixed_mean,3000.0,0,Rudy,Rudy,false
test_428,Roodie,1,conditional,3000.0,0,Rudy,Rudy,false
test_428,Roodie,5,fixed_mean,3000.0,4,Rudy,Rudy,false
test_428,Roodie,5,conditional,3000.0,4,Roodie,Roodie,true
test_428,Roodie,10,fixed_mean,3000.0,4,Rudy,Rudy,false
test_428,Roodie,10,conditional,3000.0,4,Rudy,Rudy,false
test_428,Roodie,20,fixed_mean,3000.0,4,Rudy,Rudy,false
test_428,Roodie,20,conditional,3000.0,4,Rudy,Rudy,false
test_431,Roodie,1,fixed_mean,3000.0,0,Rudy,Rudy,false
test_431,Roodie,1,conditional,3000.0,0,Rudy,Rudy,false
test_431,Roodie,5,fixed_mean,3000.0,4,Rudy,Rudy,false
test_431,Roodie,5,conditional,3000.0,4,Rudy,Rudy,false
test_431,Roodie,10,fixed_mean,3000.0,4,Rudy,Rudy,false
test_431,Roodie,10,conditional,3000.0,4,Rudy,Rudy,false
test_431,Roodie,20,fixed_mean,3000.0,4,Rudy,Rudy,false
test_431,Roodie,20,conditional,3000.0,4,Rudy,Rudy,false
test_444,Farley,1,fixed_mean,3000.0,0,Rudy,Rudy,false
test_444,Farley,1,conditional,3000.0,0,Rudy,Rudy,false
test_444,Farley,5,fixed_mean,3000.0,4,Rudy,Rudy,false
test_444,Farley,5,conditional,3000.0,4,Rudy,Rudy,false
test_444,Farley,10,fixed_mean,3000.0,4,Rudy,Rudy,false
test_444,Farley,10,conditional,3000.0,4,Farley,Farley,true
test_444,Farley,20,fixed_mean,3000.0,4,Rudy,Rudy,false
test_444,Farley,20,conditional,3000.0,4,Farley,Farley,true
test_447,Farley,1,fixed_mean,3000.0,0,Rudy,Rudy,false
test_447,Farley,1,conditional,3000.0,0,Rudy,Rudy,false
test_447,Farley,5,fixed_mean,3000.0,4,Rudy,Rudy,false
test_447,Farley,5,conditional,3000.0,4,Rudy,Rudy,false
test_447,Farley,10,fixed_mean,3000.0,4,Rudy,Rudy,false
test_447,Farley,10,conditional,3000.0,4,Farley,Farley,true
test_447,Farley,20,fixed_mean,3000.0,4,Rudy,Rudy,false
test_447,Farley,20,conditional,3000.0,4,Roodie,Roodie,false
test_451,Farley,1,fixed_mean,3000.0,0,Rudy,Rudy,false
test_451,Farley,1,conditional,3000.0,0,Rudy,Rudy,false
test_451,Farley,5,fixed_mean,3000.0,4,Rudy,Rudy,false
test_451,Farley,5,conditional,3000.0,4,Rudy,Rudy,false
test_451,Farley,10,fixed_mean,3000.0,4,Rudy,Rudy,false
test_451,Farley,10,conditional,3000.0,4,Farley,Farley,true
test_451,Farley,20,fixed_mean,3000.0,4,Rudy,Rudy,false
test_451,Farley,20,conditional,3000.0,4,,vocalization,false
test_455,Farley,1,fixed_mean,3000.0,0,Rudy,Rudy,false
test_455,Farley,1,conditional,3000.0,0,Rudy,Rudy,false
test_455,Farley,5,fixed_mean,3000.0,4,Rudy,Rudy,false
test_455,Farley,5,conditional,3000.0,4,Rudy,Rudy,false
test_455,Farley,10,fixed_mean,3000.0,4,Rudy,Rudy,false
test_455,Farley,10,conditional,3000.0,4,Farley,Farley,true
test_455,Farley,20,fixed_mean,3000.0,4,Rudy,Rudy,false
test_455,Farley,20,conditional,3000.0,4,Farley,Farley,true
test_475,Farley,1,fixed_mean,3000.0,0,Rudy,Rudy,false
test_475,Farley,1,conditional,3000.0,0,Rudy,Rudy,false
test_475,Farley,5,fixed_mean,3000.0,4,Rudy,Rudy,false
test_475,Farley,5,conditional,3000.0,4,Rudy,Rudy,false
test_475,Farley,10,fixed_mean,3000.0,4,Rudy,Rudy,false
test_475,Farley,10,conditional,3000.0,4,Rudy,Rudy,false
test_475,Farley,20,fixed_mean,3000.0,4,Rudy,Rudy,false
test_475,Farley,20,conditional,3000.0,4,Farley,Farley,true
test_476,Farley,1,fixed_mean,3000.0,0,Rudy,Rudy,false
test_476,Farley,1,conditional,3000.0,0,Rudy,Rudy,false
test_476,Farley,5,fixed_mean,3000.0,4,Rudy,Rudy,false
test_476,Farley,5,conditional,3000.0,4,Rudy,Rudy,false
test_476,Farley,10,fixed_mean,3000.0,4,Rudy,Rudy,false
test_476,Farley,10,conditional,3000.0,4,Farley,Farley,true
test_476,Farley,20,fixed_mean,3000.0,4,Rudy,Rudy,false
test_476,Farley,20,conditional,3000.0,4,Farley,Farley,true
test_477,Farley,1,fixed_mean,3000.0,0,Rudy,Rudy,false
test_477,Farley,1,conditional,3000.0,0,Rudy,Rudy,false
test_477,Farley,5,fixed_mean,3000.0,4,Rudy,Rudy,false
test_477,Farley,5,conditional,3000.0,4,Rudy,Rudy,false
test_477,Farley,10,fixed_mean,3000.0,4,Rudy,Rudy,false
test_477,Farley,10,conditional,3000.0,4,Farley,Farley,true
test_477,Farley,20,fixed_mean,3000.0,4,Rudy,Rudy,false
test_477,Farley,20,conditional,3000.0,4,Farley,Farley,true
test_482,Farley,1,fixed_mean,3000.0,0,Rudy,Rudy,false
test_482,Farley,1,conditional,3000.0,0,Rudy,Rudy,false
test_482,Farley,5,fixed_mean,3000.0,4,Rudy,Rudy,false
test_482,Farley,5,conditional,3000.0,4,Rudy,Rudy,false
test_482,Farley,10,fixed_mean,3000.0,4,Rudy,Rudy,false
test_482,Farley,10,conditional,3000.0,4,,"Tempo:  Farah, Farah, and Roodie are friends. Luke, Luke, and Roodie are friends. They all decide to have pizza. They decide to order pizzas and split the cost evenly among themselves. If they order a pizza that costs $15, how much does each person pay? To calculate the cost per person, we need to divide the total cost of the pizza by the number of people sharing it. 

The pizza costs $15 and there are 4 people sharing it. 

So, we need to divide $15 by 4.

$15 / 4 = $333{.7}3.7

Therefore, each person pays $33{.00}.",false
test_482,Farley,20,fixed_mean,3000.0,4,Rudy,Rudy,false
test_482,Farley,20,conditional,3000.0,4,,"Tempoachsen, 100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000",false
test_485,Farley,1,fixed_mean,3000.0,0,Rudy,Rudy,false
test_485,Farley,1,conditional,3000.0,0,Rudy,Rudy,false
test_485,Farley,5,fixed_mean,3000.0,4,Rudy,Rudy,false
test_485,Farley,5,conditional,3000.0,4,Rudy,Rudy,false
test_485,Farley,10,fixed_mean,3000.0,4,Rudy,Rudy,false
test_485,Farley,10,conditional,3000.0,4,Farley,Farley,true
test_485,Farley,20,fixed_mean,3000.0,4,Rudy,Rudy,false
test_485,Farley,20,conditional,3000.0,4,Rudy,Rudy,false
test_488,Farley,1,fixed_mean,3000.0,0,Rudy,Rudy,false
test_488,Farley,1,conditional,3000.0,0,Rudy,Rudy,false
test_488,Farley,5,fixed_mean,3000.0,4,Rudy,Rudy,false
test_488,Farley,5,conditional,3000.0,4,Rudy,Rudy,false
test_488,Farley,10,fixed_mean,3000.0,4,Rudy,Rudy,false
test_488,Farley,10,conditional,3000.0,4,Farley,Farley,true
test_488,Farley,20,fixed_mean,3000.0,4,Rudy,Rudy,false
