event_id,target,support_k,method,eta,rank,prediction,raw_prediction,correct
test_323,Humpback_Whale,10,conditional,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_323,Humpback_Whale,20,fixed_mean,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_323,Humpback_Whale,20,conditional,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_330,Humpback_Whale,1,fixed_mean,1000.0,0,Bottlenose_Dolphin,Bottlenose Dolphin,false
test_330,Humpback_Whale,1,conditional,1000.0,0,Bottlenose_Dolphin,Bottlenose Dolphin,false
test_330,Humpback_Whale,5,fixed_mean,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_330,Humpback_Whale,5,conditional,1000.0,4,Bottlenose_Dolphin,Bottlenose Dolphin,false
test_330,Humpback_Whale,10,fixed_mean,1000.0,4,Bottlenose_Dolphin,Bottlenose Dolphin,false
test_330,Humpback_Whale,10,conditional,1000.0,4,Bottlenose_Dolphin,Bottlenose Dolphin,false
test_330,Humpback_Whale,20,fixed_mean,1000.0,4,Bottlenose_Dolphin,Bottlenose Dolphin,false
test_330,Humpback_Whale,20,conditional,1000.0,4,Bottlenose_Dolphin,Bottlenose Dolphin,false
test_335,Humpback_Whale,1,fixed_mean,1000.0,0,Bottlenose_Dolphin,Bottlenose Dolphin,false
test_335,Humpback_Whale,1,conditional,1000.0,0,Bottlenose_Dolphin,Bottlenose Dolphin,false
test_335,Humpback_Whale,5,fixed_mean,1000.0,4,Bottlenose_Dolphin,Bottlenose Dolphin,false
test_335,Humpback_Whale,5,conditional,1000.0,4,Bottlenose_Dolphin,Bottlenose Dolphin,false
test_335,Humpback_Whale,10,fixed_mean,1000.0,4,Bottlenose_Dolphin,Bottlenose Dolphin,false
test_335,Humpback_Whale,10,conditional,1000.0,4,Bottlenose_Dolphin,Bottlenose Dolphin,false
test_335,Humpback_Whale,20,fixed_mean,1000.0,4,Bottlenose_Dolphin,Bottlenose Dolphin,false
test_335,Humpback_Whale,20,conditional,1000.0,4,Bottlenose_Dolphin,Bottlenose Dolphin,false
test_343,Humpback_Whale,1,fixed_mean,1000.0,0,"Beluga,_White_Whale","Beluga, White Whale",false
test_343,Humpback_Whale,1,conditional,1000.0,0,"Beluga,_White_Whale","Beluga, White Whale",false
test_343,Humpback_Whale,5,fixed_mean,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_343,Humpback_Whale,5,conditional,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_343,Humpback_Whale,10,fixed_mean,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_343,Humpback_Whale,10,conditional,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_343,Humpback_Whale,20,fixed_mean,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_343,Humpback_Whale,20,conditional,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_345,Humpback_Whale,1,fixed_mean,1000.0,0,Humpback_Whale,Humpback Whale,true
test_345,Humpback_Whale,1,conditional,1000.0,0,Humpback_Whale,Humpback Whale,true
test_345,Humpback_Whale,5,fixed_mean,1000.0,4,Sperm_Whale,Sperm Whale,false
test_345,Humpback_Whale,5,conditional,1000.0,4,Sperm_Whale,Sperm Whale,false
test_345,Humpback_Whale,10,fixed_mean,1000.0,4,Humpback_Whale,Humpback Whale,true
test_345,Humpback_Whale,10,conditional,1000.0,4,Humpback_Whale,Humpback Whale,true
test_345,Humpback_Whale,20,fixed_mean,1000.0,4,Humpback_Whale,Humpback Whale,true
test_345,Humpback_Whale,20,conditional,1000.0,4,Humpback_Whale,Humpback Whale,true
test_348,Humpback_Whale,1,fixed_mean,1000.0,0,"Beluga,_White_Whale","Beluga, White Whale",false
test_348,Humpback_Whale,1,conditional,1000.0,0,"Beluga,_White_Whale","Beluga, White Whale",false
test_348,Humpback_Whale,5,fixed_mean,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_348,Humpback_Whale,5,conditional,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_348,Humpback_Whale,10,fixed_mean,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_348,Humpback_Whale,10,conditional,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_348,Humpback_Whale,20,fixed_mean,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_348,Humpback_Whale,20,conditional,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_353,Humpback_Whale,1,fixed_mean,1000.0,0,"Beluga,_White_Whale","Beluga, White Whale",false
test_353,Humpback_Whale,1,conditional,1000.0,0,"Beluga,_White_Whale","Beluga, White Whale",false
test_353,Humpback_Whale,5,fixed_mean,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_353,Humpback_Whale,5,conditional,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_353,Humpback_Whale,10,fixed_mean,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_353,Humpback_Whale,10,conditional,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_353,Humpback_Whale,20,fixed_mean,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_353,Humpback_Whale,20,conditional,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_354,Humpback_Whale,1,fixed_mean,1000.0,0,"Beluga,_White_Whale","Beluga, White Whale",false
test_354,Humpback_Whale,1,conditional,1000.0,0,"Beluga,_White_Whale","Beluga, White Whale",false
test_354,Humpback_Whale,5,fixed_mean,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_354,Humpback_Whale,5,conditional,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_354,Humpback_Whale,10,fixed_mean,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_354,Humpback_Whale,10,conditional,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_354,Humpback_Whale,20,fixed_mean,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_354,Humpback_Whale,20,conditional,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_355,Humpback_Whale,1,fixed_mean,1000.0,0,"Beluga,_White_Whale","Beluga, White Whale",false
test_355,Humpback_Whale,1,conditional,1000.0,0,"Beluga,_White_Whale","Beluga, White Whale",false
test_355,Humpback_Whale,5,fixed_mean,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_355,Humpback_Whale,5,conditional,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_355,Humpback_Whale,10,fixed_mean,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_355,Humpback_Whale,10,conditional,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_355,Humpback_Whale,20,fixed_mean,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_355,Humpback_Whale,20,conditional,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_358,Humpback_Whale,1,fixed_mean,1000.0,0,False_Killer_Whale,False Killer Whale,false
test_358,Humpback_Whale,1,conditional,1000.0,0,False_Killer_Whale,False Killer Whale,false
test_358,Humpback_Whale,5,fixed_mean,1000.0,4,Humpback_Whale,Humpback Whale,true
test_358,Humpback_Whale,5,conditional,1000.0,4,Humpback_Whale,Humpback Whale,true
test_358,Humpback_Whale,10,fixed_mean,1000.0,4,False_Killer_Whale,False Killer Whale,false
test_358,Humpback_Whale,10,conditional,1000.0,4,Humpback_Whale,Humpback Whale,true
test_358,Humpback_Whale,20,fixed_mean,1000.0,4,False_Killer_Whale,False Killer Whale,false
test_358,Humpback_Whale,20,conditional,1000.0,4,False_Killer_Whale,False Killer Whale,false
test_364,Humpback_Whale,1,fixed_mean,1000.0,0,Bottlenose_Dolphin,Bottlenose Dolphin,false
test_364,Humpback_Whale,1,conditional,1000.0,0,Bottlenose_Dolphin,Bottlenose Dolphin,false
test_364,Humpback_Whale,5,fixed_mean,1000.0,4,Bottlenose_Dolphin,Bottlenose Dolphin,false
test_364,Humpback_Whale,5,conditional,1000.0,4,Bottlenose_Dolphin,Bottlenose Dolphin,false
test_364,Humpback_Whale,10,fixed_mean,1000.0,4,Bottlenose_Dolphin,Bottlenose Dolphin,false
test_364,Humpback_Whale,10,conditional,1000.0,4,Bottlenose_Dolphin,Bottlenose Dolphin,false
test_364,Humpback_Whale,20,fixed_mean,1000.0,4,Bottlenose_Dolphin,Bottlenose Dolphin,false
test_364,Humpback_Whale,20,conditional,1000.0,4,Bottlenose_Dolphin,Bottlenose Dolphin,false
test_369,Southern_Right_Whale,1,fixed_mean,1000.0,0,"Beluga,_White_Whale","Beluga, White Whale",false
test_369,Southern_Right_Whale,1,conditional,1000.0,0,"Beluga,_White_Whale","Beluga, White Whale",false
test_369,Southern_Right_Whale,5,fixed_mean,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_369,Southern_Right_Whale,5,conditional,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_369,Southern_Right_Whale,10,fixed_mean,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_369,Southern_Right_Whale,10,conditional,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_369,Southern_Right_Whale,20,fixed_mean,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_369,Southern_Right_Whale,20,conditional,1000.0,4,False_Killer_Whale,False Killer Whale,false
test_376,Southern_Right_Whale,1,fixed_mean,1000.0,0,"Beluga,_White_Whale","Beluga, White Whale",false
test_376,Southern_Right_Whale,1,conditional,1000.0,0,"Beluga,_White_Whale","Beluga, White Whale",false
test_376,Southern_Right_Whale,5,fixed_mean,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_376,Southern_Right_Whale,5,conditional,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_376,Southern_Right_Whale,10,fixed_mean,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_376,Southern_Right_Whale,10,conditional,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_376,Southern_Right_Whale,20,fixed_mean,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_376,Southern_Right_Whale,20,conditional,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_381,Southern_Right_Whale,1,fixed_mean,1000.0,0,"Beluga,_White_Whale","Beluga, White Whale",false
test_381,Southern_Right_Whale,1,conditional,1000.0,0,"Beluga,_White_Whale","Beluga, White Whale",false
test_381,Southern_Right_Whale,5,fixed_mean,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_381,Southern_Right_Whale,5,conditional,1000.0,4,False_Killer_Whale,False Killer Whale,false
test_381,Southern_Right_Whale,10,fixed_mean,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_381,Southern_Right_Whale,10,conditional,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_381,Southern_Right_Whale,20,fixed_mean,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_381,Southern_Right_Whale,20,conditional,1000.0,4,False_Killer_Whale,False Killer Whale,false
test_385,Southern_Right_Whale,1,fixed_mean,1000.0,0,"Beluga,_White_Whale","Beluga, White Whale",false
test_385,Southern_Right_Whale,1,conditional,1000.0,0,"Beluga,_White_Whale","Beluga, White Whale",false
test_385,Southern_Right_Whale,5,fixed_mean,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_385,Southern_Right_Whale,5,conditional,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_385,Southern_Right_Whale,10,fixed_mean,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_385,Southern_Right_Whale,10,conditional,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_385,Southern_Right_Whale,20,fixed_mean,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_385,Southern_Right_Whale,20,conditional,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_392,Southern_Right_Whale,1,fixed_mean,1000.0,0,"Beluga,_White_Whale","Beluga, White Whale",false
test_392,Southern_Right_Whale,1,conditional,1000.0,0,"Beluga,_White_Whale","Beluga, White Whale",false
test_392,Southern_Right_Whale,5,fixed_mean,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_392,Southern_Right_Whale,5,conditional,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_392,Southern_Right_Whale,10,fixed_mean,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_392,Southern_Right_Whale,10,conditional,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_392,Southern_Right_Whale,20,fixed_mean,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_392,Southern_Right_Whale,20,conditional,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_401,White-sided_Dolphin,1,fixed_mean,1000.0,0,"Beluga,_White_Whale","Beluga, White Whale",false
test_401,White-sided_Dolphin,1,conditional,1000.0,0,"Beluga,_White_Whale","Beluga, White Whale",false
test_401,White-sided_Dolphin,5,fixed_mean,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_401,White-sided_Dolphin,5,conditional,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_401,White-sided_Dolphin,10,fixed_mean,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_401,White-sided_Dolphin,10,conditional,1000.0,4,False_Killer_Whale,False Killer Whale,false
test_401,White-sided_Dolphin,20,fixed_mean,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_401,White-sided_Dolphin,20,conditional,1000.0,4,False_Killer_Whale,False Killer Whale,false
test_406,White-sided_Dolphin,1,fixed_mean,1000.0,0,False_Killer_Whale,False Killer Whale,false
test_406,White-sided_Dolphin,1,conditional,1000.0,0,False_Killer_Whale,False Killer Whale,false
test_406,White-sided_Dolphin,5,fixed_mean,1000.0,4,False_Killer_Whale,False Killer Whale,false
test_406,White-sided_Dolphin,5,conditional,1000.0,4,False_Killer_Whale,False Killer Whale,false
test_406,White-sided_Dolphin,10,fixed_mean,1000.0,4,False_Killer_Whale,False Killer Whale,false
test_406,White-sided_Dolphin,10,conditional,1000.0,4,False_Killer_Whale,False Killer Whale,false
test_406,White-sided_Dolphin,20,fixed_mean,1000.0,4,False_Killer_Whale,False Killer Whale,false
test_406,White-sided_Dolphin,20,conditional,1000.0,4,False_Killer_Whale,False Killer Whale,false
test_408,White-sided_Dolphin,1,fixed_mean,1000.0,0,False_Killer_Whale,False Killer Whale,false
test_408,White-sided_Dolphin,1,conditional,1000.0,0,False_Killer_Whale,False Killer Whale,false
test_408,White-sided_Dolphin,5,fixed_mean,1000.0,4,False_Killer_Whale,False Killer Whale,false
test_408,White-sided_Dolphin,5,conditional,1000.0,4,False_Killer_Whale,False Killer Whale,false
test_408,White-sided_Dolphin,10,fixed_mean,1000.0,4,False_Killer_Whale,False Killer Whale,false
test_408,White-sided_Dolphin,10,conditional,1000.0,4,False_Killer_Whale,False Killer Whale,false
test_408,White-sided_Dolphin,20,fixed_mean,1000.0,4,False_Killer_Whale,False Killer Whale,false
test_408,White-sided_Dolphin,20,conditional,1000.0,4,False_Killer_Whale,False Killer Whale,false
test_410,White-sided_Dolphin,1,fixed_mean,1000.0,0,False_Killer_Whale,False Killer Whale,false
test_410,White-sided_Dolphin,1,conditional,1000.0,0,False_Killer_Whale,False Killer Whale,false
test_410,White-sided_Dolphin,5,fixed_mean,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_410,White-sided_Dolphin,5,conditional,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_410,White-sided_Dolphin,10,fixed_mean,1000.0,4,False_Killer_Whale,False Killer Whale,false
test_410,White-sided_Dolphin,10,conditional,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_410,White-sided_Dolphin,20,fixed_mean,1000.0,4,False_Killer_Whale,False Killer Whale,false
test_410,White-sided_Dolphin,20,conditional,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_411,White-sided_Dolphin,1,fixed_mean,1000.0,0,"Beluga,_White_Whale","Beluga, White Whale",false
test_411,White-sided_Dolphin,1,conditional,1000.0,0,"Beluga,_White_Whale","Beluga, White Whale",false
test_411,White-sided_Dolphin,5,fixed_mean,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_411,White-sided_Dolphin,5,conditional,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_411,White-sided_Dolphin,10,fixed_mean,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_411,White-sided_Dolphin,10,conditional,1000.0,4,False_Killer_Whale,False Killer Whale,false
test_411,White-sided_Dolphin,20,fixed_mean,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_411,White-sided_Dolphin,20,conditional,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_417,White-sided_Dolphin,1,fixed_mean,1000.0,0,False_Killer_Whale,False Killer Whale,false
test_417,White-sided_Dolphin,1,conditional,1000.0,0,False_Killer_Whale,False Killer Whale,false
test_417,White-sided_Dolphin,5,fixed_mean,1000.0,4,False_Killer_Whale,False Killer Whale,false
test_417,White-sided_Dolphin,5,conditional,1000.0,4,False_Killer_Whale,False Killer Whale,false
test_417,White-sided_Dolphin,10,fixed_mean,1000.0,4,False_Killer_Whale,False Killer Whale,false
test_417,White-sided_Dolphin,10,conditional,1000.0,4,False_Killer_Whale,False Killer Whale,false
test_417,White-sided_Dolphin,20,fixed_mean,1000.0,4,False_Killer_Whale,False Killer Whale,false
test_417,White-sided_Dolphin,20,conditional,1000.0,4,False_Killer_Whale,False Killer Whale,false
test_419,White-sided_Dolphin,1,fixed_mean,1000.0,0,False_Killer_Whale,False Killer Whale,false
test_419,White-sided_Dolphin,1,conditional,1000.0,0,False_Killer_Whale,False Killer Whale,false
test_419,White-sided_Dolphin,5,fixed_mean,1000.0,4,False_Killer_Whale,False Killer Whale,false
test_419,White-sided_Dolphin,5,conditional,1000.0,4,False_Killer_Whale,False Killer Whale,false
test_419,White-sided_Dolphin,10,fixed_mean,1000.0,4,False_Killer_Whale,False Killer Whale,false
test_419,White-sided_Dolphin,10,conditional,1000.0,4,False_Killer_Whale,False Killer Whale,false
test_419,White-sided_Dolphin,20,fixed_mean,1000.0,4,False_Killer_Whale,False Killer Whale,false
test_419,White-sided_Dolphin,20,conditional,1000.0,4,False_Killer_Whale,False Killer Whale,false
test_421,White-sided_Dolphin,1,fixed_mean,1000.0,0,"Beluga,_White_Whale","Beluga, White Whale",false
test_421,White-sided_Dolphin,1,conditional,1000.0,0,"Beluga,_White_Whale","Beluga, White Whale",false
test_421,White-sided_Dolphin,5,fixed_mean,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_421,White-sided_Dolphin,5,conditional,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_421,White-sided_Dolphin,10,fixed_mean,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_421,White-sided_Dolphin,10,conditional,1000.0,4,False_Killer_Whale,False Killer Whale,false
test_421,White-sided_Dolphin,20,fixed_mean,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_421,White-sided_Dolphin,20,conditional,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_425,White-sided_Dolphin,1,fixed_mean,1000.0,0,False_Killer_Whale,False Killer Whale,false
test_425,White-sided_Dolphin,1,conditional,1000.0,0,False_Killer_Whale,False Killer Whale,false
test_425,White-sided_Dolphin,5,fixed_mean,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_425,White-sided_Dolphin,5,conditional,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_425,White-sided_Dolphin,10,fixed_mean,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_425,White-sided_Dolphin,10,conditional,1000.0,4,False_Killer_Whale,False Killer Whale,false
test_425,White-sided_Dolphin,20,fixed_mean,1000.0,4,False_Killer_Whale,False Killer Whale,false
test_425,White-sided_Dolphin,20,conditional,1000.0,4,False_Killer_Whale,False Killer Whale,false
test_431,White-sided_Dolphin,1,fixed_mean,1000.0,0,"Beluga,_White_Whale","Beluga, White Whale",false
test_431,White-sided_Dolphin,1,conditional,1000.0,0,"Beluga,_White_Whale","Beluga, White Whale",false
test_431,White-sided_Dolphin,5,fixed_mean,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_431,White-sided_Dolphin,5,conditional,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_431,White-sided_Dolphin,10,fixed_mean,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_431,White-sided_Dolphin,10,conditional,1000.0,4,Bottlenose_Dolphin,Bottlenose Dolphin,false
test_431,White-sided_Dolphin,20,fixed_mean,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_431,White-sided_Dolphin,20,conditional,1000.0,4,False_Killer_Whale,False Killer Whale,false
test_441,White-sided_Dolphin,1,fixed_mean,1000.0,0,False_Killer_Whale,False Killer Whale,false
test_441,White-sided_Dolphin,1,conditional,1000.0,0,False_Killer_Whale,False Killer Whale,false
test_441,White-sided_Dolphin,5,fixed_mean,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_441,White-sided_Dolphin,5,conditional,1000.0,4,False_Killer_Whale,False Killer Whale,false
test_441,White-sided_Dolphin,10,fixed_mean,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_441,White-sided_Dolphin,10,conditional,1000.0,4,False_Killer_Whale,False Killer Whale,false
test_441,White-sided_Dolphin,20,fixed_mean,1000.0,4,False_Killer_Whale,False Killer Whale,false
test_441,White-sided_Dolphin,20,conditional,1000.0,4,False_Killer_Whale,False Killer Whale,false
test_451,Narwhal,1,fixed_mean,1000.0,0,False_Killer_Whale,False Killer Whale,false
test_451,Narwhal,1,conditional,1000.0,0,False_Killer_Whale,False Killer Whale,false
test_451,Narwhal,5,fixed_mean,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_451,Narwhal,5,conditional,1000.0,4,False_Killer_Whale,False Killer Whale,false
test_451,Narwhal,10,fixed_mean,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_451,Narwhal,10,conditional,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_451,Narwhal,20,fixed_mean,1000.0,4,False_Killer_Whale,False Killer Whale,false
test_451,Narwhal,20,conditional,1000.0,4,False_Killer_Whale,False Killer Whale,false
test_461,Narwhal,1,fixed_mean,1000.0,0,"Beluga,_White_Whale","Beluga, White Whale",false
test_461,Narwhal,1,conditional,1000.0,0,"Beluga,_White_Whale","Beluga, White Whale",false
test_461,Narwhal,5,fixed_mean,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_461,Narwhal,5,conditional,1000.0,4,Bottlenose_Dolphin,Bottlenose Dolphin,false
test_461,Narwhal,10,fixed_mean,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_461,Narwhal,10,conditional,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_461,Narwhal,20,fixed_mean,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_461,Narwhal,20,conditional,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_463,Narwhal,1,fixed_mean,1000.0,0,False_Killer_Whale,False Killer Whale,false
test_463,Narwhal,1,conditional,1000.0,0,False_Killer_Whale,False Killer Whale,false
test_463,Narwhal,5,fixed_mean,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_463,Narwhal,5,conditional,1000.0,4,False_Killer_Whale,False Killer Whale,false
test_463,Narwhal,10,fixed_mean,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_463,Narwhal,10,conditional,1000.0,4,False_Killer_Whale,False Killer Whale,false
test_463,Narwhal,20,fixed_mean,1000.0,4,False_Killer_Whale,False Killer Whale,false
test_463,Narwhal,20,conditional,1000.0,4,False_Killer_Whale,False Killer Whale,false
test_465,Narwhal,1,fixed_mean,1000.0,0,"Beluga,_White_Whale","Beluga, White Whale",false
test_465,Narwhal,1,conditional,1000.0,0,"Beluga,_White_Whale","Beluga, White Whale",false
test_465,Narwhal,5,fixed_mean,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_465,Narwhal,5,conditional,1000.0,4,Bottlenose_Dolphin,Bottlenose Dolphin,false
test_465,Narwhal,10,fixed_mean,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_465,Narwhal,10,conditional,1000.0,4,False_Killer_Whale,False Killer Whale,false
test_465,Narwhal,20,fixed_mean,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_465,Narwhal,20,conditional,1000.0,4,Bottlenose_Dolphin,Bottlenose Dolphin,false
test_471,Narwhal,1,fixed_mean,1000.0,0,"Beluga,_White_Whale","Beluga, White Whale",false
test_471,Narwhal,1,conditional,1000.0,0,"Beluga,_White_Whale","Beluga, White Whale",false
test_471,Narwhal,5,fixed_mean,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_471,Narwhal,5,conditional,1000.0,4,Bottlenose_Dolphin,Bottlenose Dolphin,false
test_471,Narwhal,10,fixed_mean,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_471,Narwhal,10,conditional,1000.0,4,Bottlenose_Dolphin,Bottlenose Dolphin,false
test_471,Narwhal,20,fixed_mean,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_471,Narwhal,20,conditional,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_473,Narwhal,1,fixed_mean,1000.0,0,False_Killer_Whale,False Killer Whale,false
test_473,Narwhal,1,conditional,1000.0,0,False_Killer_Whale,False Killer Whale,false
test_473,Narwhal,5,fixed_mean,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_473,Narwhal,5,conditional,1000.0,4,False_Killer_Whale,False Killer Whale,false
test_473,Narwhal,10,fixed_mean,1000.0,4,False_Killer_Whale,False Killer Whale,false
test_473,Narwhal,10,conditional,1000.0,4,False_Killer_Whale,False Killer Whale,false
test_473,Narwhal,20,fixed_mean,1000.0,4,False_Killer_Whale,False Killer Whale,false
test_473,Narwhal,20,conditional,1000.0,4,False_Killer_Whale,False Killer Whale,false
test_474,Narwhal,1,fixed_mean,1000.0,0,"Beluga,_White_Whale","Beluga, White Whale",false
test_474,Narwhal,1,conditional,1000.0,0,"Beluga,_White_Whale","Beluga, White Whale",false
test_474,Narwhal,5,fixed_mean,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_474,Narwhal,5,conditional,1000.0,4,False_Killer_Whale,False Killer Whale,false
test_474,Narwhal,10,fixed_mean,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_474,Narwhal,10,conditional,1000.0,4,False_Killer_Whale,False Killer Whale,false
test_474,Narwhal,20,fixed_mean,1000.0,4,False_Killer_Whale,False Killer Whale,false
test_474,Narwhal,20,conditional,1000.0,4,False_Killer_Whale,False Killer Whale,false
test_483,Narwhal,1,fixed_mean,1000.0,0,False_Killer_Whale,False Killer Whale,false
test_483,Narwhal,1,conditional,1000.0,0,False_Killer_Whale,False Killer Whale,false
test_483,Narwhal,5,fixed_mean,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_483,Narwhal,5,conditional,1000.0,4,False_Killer_Whale,False Killer Whale,false
test_483,Narwhal,10,fixed_mean,1000.0,4,"Beluga,_White_Whale","Beluga, White Whale",false
test_483,Narwhal,10,conditional,1000.0,4,False_Killer_Whale,False Killer Whale,false
