event_id,target,support_k_per_class,support_k_total,method,feature_layer,prediction,correct
valid_385,Roodie,2,20,linear_probe,28,Roodie,true
valid_391,Roodie,2,20,linear_probe,28,Farley,false
valid_393,Roodie,2,20,linear_probe,28,Roodie,true
valid_397,Roodie,2,20,linear_probe,28,Luke,false
valid_398,Roodie,2,20,linear_probe,28,Roodie,true
valid_399,Roodie,2,20,linear_probe,28,Zoe,false
valid_4,Mac,2,20,linear_probe,28,Siggy,false
valid_404,Roodie,2,20,linear_probe,28,Farley,false
valid_409,Roodie,2,20,linear_probe,28,Zoe,false
valid_418,Roodie,2,20,linear_probe,28,Luke,false
valid_422,Roodie,2,20,linear_probe,28,Keri,false
valid_426,Roodie,2,20,linear_probe,28,Roodie,true
valid_429,Roodie,2,20,linear_probe,28,Freid,false
valid_438,Farley,2,20,linear_probe,28,Freid,false
valid_439,Farley,2,20,linear_probe,28,Farley,true
valid_457,Farley,2,20,linear_probe,28,Luke,false
valid_458,Farley,2,20,linear_probe,28,Keri,false
valid_459,Farley,2,20,linear_probe,28,Farley,true
valid_46,Mac,2,20,linear_probe,28,Farley,false
valid_460,Farley,2,20,linear_probe,28,Farley,true
valid_465,Farley,2,20,linear_probe,28,Siggy,false
valid_466,Farley,2,20,linear_probe,28,Farley,true
valid_468,Farley,2,20,linear_probe,28,Freid,false
valid_47,Mac,2,20,linear_probe,28,Luke,false
valid_472,Farley,2,20,linear_probe,28,Farley,true
valid_479,Farley,2,20,linear_probe,28,Farley,true
valid_490,Keri,2,20,linear_probe,28,Luke,false
valid_495,Keri,2,20,linear_probe,28,Freid,false
valid_496,Keri,2,20,linear_probe,28,Luke,false
valid_50,Mac,2,20,linear_probe,28,Louie,false
valid_504,Keri,2,20,linear_probe,28,Freid,false
valid_505,Keri,2,20,linear_probe,28,Rudy,false
valid_511,Keri,2,20,linear_probe,28,Keri,true
valid_521,Keri,2,20,linear_probe,28,Louie,false
valid_523,Keri,2,20,linear_probe,28,Keri,true
valid_529,Keri,2,20,linear_probe,28,Keri,true
valid_536,Freid,2,20,linear_probe,28,Freid,true
valid_538,Freid,2,20,linear_probe,28,Farley,false
valid_547,Freid,2,20,linear_probe,28,Freid,true
valid_548,Freid,2,20,linear_probe,28,Keri,false
valid_552,Freid,2,20,linear_probe,28,Freid,true
valid_556,Freid,2,20,linear_probe,28,Freid,true
valid_565,Freid,2,20,linear_probe,28,Freid,true
valid_567,Freid,2,20,linear_probe,28,Freid,true
valid_57,Mac,2,20,linear_probe,28,Farley,false
valid_572,Luke,2,20,linear_probe,28,Roodie,false
valid_588,Luke,2,20,linear_probe,28,Luke,true
valid_606,Luke,2,20,linear_probe,28,Rudy,false
valid_613,Luke,2,20,linear_probe,28,Farley,false
valid_620,Luke,2,20,linear_probe,28,Farley,false
valid_621,Luke,2,20,linear_probe,28,Luke,true
valid_628,Luke,2,20,linear_probe,28,Keri,false
valid_631,Luke,2,20,linear_probe,28,Luke,true
valid_637,Luke,2,20,linear_probe,28,Luke,true
valid_639,Luke,2,20,linear_probe,28,Luke,true
valid_646,Luke,2,20,linear_probe,28,Luke,true
valid_648,Luke,2,20,linear_probe,28,Farley,false
valid_653,Luke,2,20,linear_probe,28,Luke,true
valid_654,Luke,2,20,linear_probe,28,Roodie,false
valid_657,Luke,2,20,linear_probe,28,Rudy,false
valid_666,Luke,2,20,linear_probe,28,Luke,true
valid_669,Luke,2,20,linear_probe,28,Rudy,false
valid_672,Luke,2,20,linear_probe,28,Luke,true
valid_674,Luke,2,20,linear_probe,28,Luke,true
valid_681,Luke,2,20,linear_probe,28,Luke,true
valid_683,Luke,2,20,linear_probe,28,Luke,true
valid_685,Luke,2,20,linear_probe,28,Luke,true
valid_686,Luke,2,20,linear_probe,28,Farley,false
valid_692,Freid,2,20,linear_probe,28,Keri,false
valid_7,Mac,2,20,linear_probe,28,Freid,false
valid_70,Mac,2,20,linear_probe,28,Rudy,false
valid_71,Mac,2,20,linear_probe,28,Louie,false
valid_75,Mac,2,20,linear_probe,28,Siggy,false
valid_77,Mac,2,20,linear_probe,28,Rudy,false
valid_79,Mac,2,20,linear_probe,28,Rudy,false
valid_89,Rudy,2,20,linear_probe,28,Luke,false
valid_96,Rudy,2,20,linear_probe,28,Siggy,false
valid_98,Rudy,2,20,linear_probe,28,Rudy,true
valid_102,Rudy,4,40,nearest_centroid,28,Roodie,false
valid_119,Siggy,4,40,nearest_centroid,28,Siggy,true
valid_125,Siggy,4,40,nearest_centroid,28,Mac,false
valid_128,Siggy,4,40,nearest_centroid,28,Siggy,true
valid_13,Mac,4,40,nearest_centroid,28,Freid,false
valid_142,Siggy,4,40,nearest_centroid,28,Mac,false
valid_154,Siggy,4,40,nearest_centroid,28,Zoe,false
valid_157,Siggy,4,40,nearest_centroid,28,Zoe,false
valid_161,Siggy,4,40,nearest_centroid,28,Rudy,false
valid_163,Siggy,4,40,nearest_centroid,28,Mac,false
valid_166,Siggy,4,40,nearest_centroid,28,Siggy,true
valid_168,Siggy,4,40,nearest_centroid,28,Zoe,false
valid_171,Siggy,4,40,nearest_centroid,28,Siggy,true
valid_174,Siggy,4,40,nearest_centroid,28,Mac,false
valid_175,Siggy,4,40,nearest_centroid,28,Siggy,true
valid_177,Siggy,4,40,nearest_centroid,28,Rudy,false
valid_192,Louie,4,40,nearest_centroid,28,Louie,true
valid_194,Louie,4,40,nearest_centroid,28,Keri,false
valid_197,Louie,4,40,nearest_centroid,28,Siggy,false
valid_200,Louie,4,40,nearest_centroid,28,Siggy,false
valid_205,Louie,4,40,nearest_centroid,28,Louie,true
valid_206,Louie,4,40,nearest_centroid,28,Luke,false
valid_21,Mac,4,40,nearest_centroid,28,Siggy,false
valid_214,Zoe,4,40,nearest_centroid,28,Keri,false
valid_215,Zoe,4,40,nearest_centroid,28,Luke,false
valid_218,Zoe,4,40,nearest_centroid,28,Mac,false
valid_223,Zoe,4,40,nearest_centroid,28,Zoe,true
valid_227,Zoe,4,40,nearest_centroid,28,Zoe,true
valid_236,Zoe,4,40,nearest_centroid,28,Freid,false
valid_239,Zoe,4,40,nearest_centroid,28,Siggy,false
valid_247,Zoe,4,40,nearest_centroid,28,Roodie,false
valid_249,Zoe,4,40,nearest_centroid,28,Freid,false
valid_254,Zoe,4,40,nearest_centroid,28,Roodie,false
valid_258,Zoe,4,40,nearest_centroid,28,Luke,false
valid_26,Mac,4,40,nearest_centroid,28,Zoe,false
valid_264,Zoe,4,40,nearest_centroid,28,Zoe,true
valid_267,Zoe,4,40,nearest_centroid,28,Siggy,false
valid_27,Mac,4,40,nearest_centroid,28,Zoe,false
valid_276,Zoe,4,40,nearest_centroid,28,Roodie,false
valid_279,Zoe,4,40,nearest_centroid,28,Luke,false
valid_29,Mac,4,40,nearest_centroid,28,Mac,true
valid_292,Roodie,4,40,nearest_centroid,28,Roodie,true
valid_293,Roodie,4,40,nearest_centroid,28,Rudy,false
valid_297,Roodie,4,40,nearest_centroid,28,Keri,false
valid_303,Roodie,4,40,nearest_centroid,28,Luke,false
valid_324,Roodie,4,40,nearest_centroid,28,Roodie,true
valid_331,Roodie,4,40,nearest_centroid,28,Roodie,true
valid_333,Roodie,4,40,nearest_centroid,28,Luke,false
valid_335,Roodie,4,40,nearest_centroid,28,Rudy,false
valid_338,Roodie,4,40,nearest_centroid,28,Roodie,true
valid_339,Roodie,4,40,nearest_centroid,28,Roodie,true
valid_341,Roodie,4,40,nearest_centroid,28,Siggy,false
valid_346,Roodie,4,40,nearest_centroid,28,Keri,false
valid_347,Roodie,4,40,nearest_centroid,28,Luke,false
valid_352,Roodie,4,40,nearest_centroid,28,Louie,false
valid_37,Mac,4,40,nearest_centroid,28,Mac,true
valid_374,Roodie,4,40,nearest_centroid,28,Roodie,true
valid_376,Roodie,4,40,nearest_centroid,28,Roodie,true
valid_380,Roodie,4,40,nearest_centroid,28,Roodie,true
valid_382,Roodie,4,40,nearest_centroid,28,Roodie,true
valid_383,Roodie,4,40,nearest_centroid,28,Roodie,true
valid_385,Roodie,4,40,nearest_centroid,28,Roodie,true
valid_391,Roodie,4,40,nearest_centroid,28,Keri,false
valid_393,Roodie,4,40,nearest_centroid,28,Luke,false
valid_397,Roodie,4,40,nearest_centroid,28,Roodie,true
valid_398,Roodie,4,40,nearest_centroid,28,Roodie,true
valid_399,Roodie,4,40,nearest_centroid,28,Roodie,true
valid_4,Mac,4,40,nearest_centroid,28,Rudy,false
valid_404,Roodie,4,40,nearest_centroid,28,Freid,false
valid_409,Roodie,4,40,nearest_centroid,28,Roodie,true
valid_418,Roodie,4,40,nearest_centroid,28,Roodie,true
valid_422,Roodie,4,40,nearest_centroid,28,Rudy,false
valid_426,Roodie,4,40,nearest_centroid,28,Roodie,true
valid_429,Roodie,4,40,nearest_centroid,28,Roodie,true
valid_438,Farley,4,40,nearest_centroid,28,Louie,false
valid_439,Farley,4,40,nearest_centroid,28,Keri,false
valid_457,Farley,4,40,nearest_centroid,28,Farley,true
valid_458,Farley,4,40,nearest_centroid,28,Louie,false
valid_459,Farley,4,40,nearest_centroid,28,Farley,true
valid_46,Mac,4,40,nearest_centroid,28,Roodie,false
valid_460,Farley,4,40,nearest_centroid,28,Mac,false
valid_465,Farley,4,40,nearest_centroid,28,Siggy,false
valid_466,Farley,4,40,nearest_centroid,28,Roodie,false
valid_468,Farley,4,40,nearest_centroid,28,Freid,false
valid_47,Mac,4,40,nearest_centroid,28,Louie,false
valid_472,Farley,4,40,nearest_centroid,28,Roodie,false
valid_479,Farley,4,40,nearest_centroid,28,Roodie,false
valid_490,Keri,4,40,nearest_centroid,28,Freid,false
valid_495,Keri,4,40,nearest_centroid,28,Keri,true
valid_496,Keri,4,40,nearest_centroid,28,Keri,true
valid_50,Mac,4,40,nearest_centroid,28,Mac,true
valid_504,Keri,4,40,nearest_centroid,28,Freid,false
valid_505,Keri,4,40,nearest_centroid,28,Rudy,false
valid_511,Keri,4,40,nearest_centroid,28,Freid,false
valid_521,Keri,4,40,nearest_centroid,28,Keri,true
valid_523,Keri,4,40,nearest_centroid,28,Keri,true
valid_529,Keri,4,40,nearest_centroid,28,Keri,true
valid_536,Freid,4,40,nearest_centroid,28,Freid,true
valid_538,Freid,4,40,nearest_centroid,28,Keri,false
valid_547,Freid,4,40,nearest_centroid,28,Freid,true
valid_548,Freid,4,40,nearest_centroid,28,Keri,false
valid_552,Freid,4,40,nearest_centroid,28,Freid,true
valid_556,Freid,4,40,nearest_centroid,28,Freid,true
valid_565,Freid,4,40,nearest_centroid,28,Freid,true
valid_567,Freid,4,40,nearest_centroid,28,Keri,false
valid_57,Mac,4,40,nearest_centroid,28,Roodie,false
valid_572,Luke,4,40,nearest_centroid,28,Roodie,false
valid_588,Luke,4,40,nearest_centroid,28,Farley,false
valid_606,Luke,4,40,nearest_centroid,28,Rudy,false
valid_613,Luke,4,40,nearest_centroid,28,Roodie,false
valid_620,Luke,4,40,nearest_centroid,28,Roodie,false
valid_621,Luke,4,40,nearest_centroid,28,Luke,true
valid_628,Luke,4,40,nearest_centroid,28,Keri,false
valid_631,Luke,4,40,nearest_centroid,28,Roodie,false
valid_637,Luke,4,40,nearest_centroid,28,Luke,true
valid_639,Luke,4,40,nearest_centroid,28,Luke,true
valid_646,Luke,4,40,nearest_centroid,28,Luke,true
valid_648,Luke,4,40,nearest_centroid,28,Roodie,false
valid_653,Luke,4,40,nearest_centroid,28,Luke,true
valid_654,Luke,4,40,nearest_centroid,28,Luke,true
valid_657,Luke,4,40,nearest_centroid,28,Rudy,false
valid_666,Luke,4,40,nearest_centroid,28,Luke,true
valid_669,Luke,4,40,nearest_centroid,28,Rudy,false
valid_672,Luke,4,40,nearest_centroid,28,Luke,true
valid_674,Luke,4,40,nearest_centroid,28,Luke,true
valid_681,Luke,4,40,nearest_centroid,28,Luke,true
valid_683,Luke,4,40,nearest_centroid,28,Roodie,false
valid_685,Luke,4,40,nearest_centroid,28,Roodie,false
valid_686,Luke,4,40,nearest_centroid,28,Roodie,false
valid_692,Freid,4,40,nearest_centroid,28,Keri,false
valid_7,Mac,4,40,nearest_centroid,28,Freid,false
valid_70,Mac,4,40,nearest_centroid,28,Rudy,false
valid_71,Mac,4,40,nearest_centroid,28,Louie,false
valid_75,Mac,4,40,nearest_centroid,28,Siggy,false
valid_77,Mac,4,40,nearest_centroid,28,Siggy,false
valid_79,Mac,4,40,nearest_centroid,28,Rudy,false
valid_89,Rudy,4,40,nearest_centroid,28,Rudy,true
valid_96,Rudy,4,40,nearest_centroid,28,Keri,false
valid_98,Rudy,4,40,nearest_centroid,28,Rudy,true
valid_102,Rudy,4,40,linear_probe,28,Rudy,true
valid_119,Siggy,4,40,linear_probe,28,Siggy,true
valid_125,Siggy,4,40,linear_probe,28,Rudy,false
valid_128,Siggy,4,40,linear_probe,28,Siggy,true
valid_13,Mac,4,40,linear_probe,28,Mac,true
valid_142,Siggy,4,40,linear_probe,28,Mac,false
valid_154,Siggy,4,40,linear_probe,28,Siggy,true
valid_157,Siggy,4,40,linear_probe,28,Luke,false
valid_161,Siggy,4,40,linear_probe,28,Rudy,false
valid_163,Siggy,4,40,linear_probe,28,Siggy,true
valid_166,Siggy,4,40,linear_probe,28,Siggy,true
valid_168,Siggy,4,40,linear_probe,28,Rudy,false
valid_171,Siggy,4,40,linear_probe,28,Siggy,true
valid_174,Siggy,4,40,linear_probe,28,Mac,false
valid_175,Siggy,4,40,linear_probe,28,Siggy,true
valid_177,Siggy,4,40,linear_probe,28,Rudy,false
valid_192,Louie,4,40,linear_probe,28,Louie,true
valid_194,Louie,4,40,linear_probe,28,Louie,true
valid_197,Louie,4,40,linear_probe,28,Farley,false
valid_200,Louie,4,40,linear_probe,28,Louie,true
valid_205,Louie,4,40,linear_probe,28,Louie,true
valid_206,Louie,4,40,linear_probe,28,Luke,false
valid_21,Mac,4,40,linear_probe,28,Siggy,false
valid_214,Zoe,4,40,linear_probe,28,Freid,false
valid_215,Zoe,4,40,linear_probe,28,Zoe,true
valid_218,Zoe,4,40,linear_probe,28,Zoe,true
valid_223,Zoe,4,40,linear_probe,28,Farley,false
valid_227,Zoe,4,40,linear_probe,28,Zoe,true
valid_236,Zoe,4,40,linear_probe,28,Siggy,false
valid_239,Zoe,4,40,linear_probe,28,Louie,false
valid_247,Zoe,4,40,linear_probe,28,Zoe,true
valid_249,Zoe,4,40,linear_probe,28,Freid,false
valid_254,Zoe,4,40,linear_probe,28,Zoe,true
valid_258,Zoe,4,40,linear_probe,28,Zoe,true
valid_26,Mac,4,40,linear_probe,28,Mac,true
valid_264,Zoe,4,40,linear_probe,28,Roodie,false
valid_267,Zoe,4,40,linear_probe,28,Farley,false
valid_27,Mac,4,40,linear_probe,28,Mac,true
valid_276,Zoe,4,40,linear_probe,28,Freid,false
valid_279,Zoe,4,40,linear_probe,28,Luke,false
valid_29,Mac,4,40,linear_probe,28,Mac,true
valid_292,Roodie,4,40,linear_probe,28,Roodie,true
valid_293,Roodie,4,40,linear_probe,28,Rudy,false
valid_297,Roodie,4,40,linear_probe,28,Freid,false
valid_303,Roodie,4,40,linear_probe,28,Luke,false
valid_324,Roodie,4,40,linear_probe,28,Farley,false
valid_331,Roodie,4,40,linear_probe,28,Farley,false
valid_333,Roodie,4,40,linear_probe,28,Roodie,true
valid_335,Roodie,4,40,linear_probe,28,Zoe,false
valid_338,Roodie,4,40,linear_probe,28,Roodie,true
valid_339,Roodie,4,40,linear_probe,28,Roodie,true
valid_341,Roodie,4,40,linear_probe,28,Farley,false
valid_346,Roodie,4,40,linear_probe,28,Keri,false
valid_347,Roodie,4,40,linear_probe,28,Freid,false
valid_352,Roodie,4,40,linear_probe,28,Freid,false
valid_37,Mac,4,40,linear_probe,28,Siggy,false
valid_374,Roodie,4,40,linear_probe,28,Roodie,true
valid_376,Roodie,4,40,linear_probe,28,Zoe,false
valid_380,Roodie,4,40,linear_probe,28,Roodie,true
valid_382,Roodie,4,40,linear_probe,28,Roodie,true
valid_383,Roodie,4,40,linear_probe,28,Roodie,true
valid_385,Roodie,4,40,linear_probe,28,Roodie,true
valid_391,Roodie,4,40,linear_probe,28,Keri,false
valid_393,Roodie,4,40,linear_probe,28,Roodie,true
valid_397,Roodie,4,40,linear_probe,28,Roodie,true
valid_398,Roodie,4,40,linear_probe,28,Roodie,true
valid_399,Roodie,4,40,linear_probe,28,Zoe,false
valid_4,Mac,4,40,linear_probe,28,Siggy,false
valid_404,Roodie,4,40,linear_probe,28,Farley,false
valid_409,Roodie,4,40,linear_probe,28,Zoe,false
valid_418,Roodie,4,40,linear_probe,28,Luke,false
valid_422,Roodie,4,40,linear_probe,28,Rudy,false
valid_426,Roodie,4,40,linear_probe,28,Roodie,true
valid_429,Roodie,4,40,linear_probe,28,Freid,false
valid_438,Farley,4,40,linear_probe,28,Mac,false
valid_439,Farley,4,40,linear_probe,28,Farley,true
valid_457,Farley,4,40,linear_probe,28,Luke,false
valid_458,Farley,4,40,linear_probe,28,Rudy,false
valid_459,Farley,4,40,linear_probe,28,Roodie,false
valid_46,Mac,4,40,linear_probe,28,Farley,false
valid_460,Farley,4,40,linear_probe,28,Mac,false
valid_465,Farley,4,40,linear_probe,28,Siggy,false
valid_466,Farley,4,40,linear_probe,28,Farley,true
valid_468,Farley,4,40,linear_probe,28,Freid,false
valid_47,Mac,4,40,linear_probe,28,Luke,false
valid_472,Farley,4,40,linear_probe,28,Farley,true
valid_479,Farley,4,40,linear_probe,28,Farley,true
valid_490,Keri,4,40,linear_probe,28,Keri,true
valid_495,Keri,4,40,linear_probe,28,Keri,true
valid_496,Keri,4,40,linear_probe,28,Rudy,false
valid_50,Mac,4,40,linear_probe,28,Mac,true
valid_504,Keri,4,40,linear_probe,28,Freid,false
valid_505,Keri,4,40,linear_probe,28,Rudy,false
valid_511,Keri,4,40,linear_probe,28,Freid,false
valid_521,Keri,4,40,linear_probe,28,Keri,true
valid_523,Keri,4,40,linear_probe,28,Keri,true
valid_529,Keri,4,40,linear_probe,28,Keri,true
valid_536,Freid,4,40,linear_probe,28,Freid,true
valid_538,Freid,4,40,linear_probe,28,Freid,true
valid_547,Freid,4,40,linear_probe,28,Freid,true
valid_548,Freid,4,40,linear_probe,28,Freid,true
valid_552,Freid,4,40,linear_probe,28,Freid,true
valid_556,Freid,4,40,linear_probe,28,Freid,true
valid_565,Freid,4,40,linear_probe,28,Freid,true
valid_567,Freid,4,40,linear_probe,28,Freid,true
valid_57,Mac,4,40,linear_probe,28,Louie,false
valid_572,Luke,4,40,linear_probe,28,Roodie,false
valid_588,Luke,4,40,linear_probe,28,Luke,true
valid_606,Luke,4,40,linear_probe,28,Freid,false
valid_613,Luke,4,40,linear_probe,28,Roodie,false
valid_620,Luke,4,40,linear_probe,28,Farley,false
valid_621,Luke,4,40,linear_probe,28,Luke,true
valid_628,Luke,4,40,linear_probe,28,Freid,false
valid_631,Luke,4,40,linear_probe,28,Luke,true
valid_637,Luke,4,40,linear_probe,28,Luke,true
valid_639,Luke,4,40,linear_probe,28,Luke,true
valid_646,Luke,4,40,linear_probe,28,Luke,true
valid_648,Luke,4,40,linear_probe,28,Farley,false
valid_653,Luke,4,40,linear_probe,28,Luke,true
valid_654,Luke,4,40,linear_probe,28,Roodie,false
valid_657,Luke,4,40,linear_probe,28,Rudy,false
valid_666,Luke,4,40,linear_probe,28,Luke,true
valid_669,Luke,4,40,linear_probe,28,Rudy,false
valid_672,Luke,4,40,linear_probe,28,Luke,true
valid_674,Luke,4,40,linear_probe,28,Luke,true
valid_681,Luke,4,40,linear_probe,28,Luke,true
valid_683,Luke,4,40,linear_probe,28,Luke,true
valid_685,Luke,4,40,linear_probe,28,Luke,true
valid_686,Luke,4,40,linear_probe,28,Roodie,false
valid_692,Freid,4,40,linear_probe,28,Freid,true
valid_7,Mac,4,40,linear_probe,28,Freid,false
valid_70,Mac,4,40,linear_probe,28,Rudy,false
valid_71,Mac,4,40,linear_probe,28,Louie,false
valid_75,Mac,4,40,linear_probe,28,Siggy,false
valid_77,Mac,4,40,linear_probe,28,Rudy,false
valid_79,Mac,4,40,linear_probe,28,Rudy,false
valid_89,Rudy,4,40,linear_probe,28,Rudy,true
valid_96,Rudy,4,40,linear_probe,28,Siggy,false
valid_98,Rudy,4,40,linear_probe,28,Rudy,true
valid_102,Rudy,8,80,nearest_centroid,28,Luke,false
valid_119,Siggy,8,80,nearest_centroid,28,Rudy,false
valid_125,Siggy,8,80,nearest_centroid,28,Mac,false
valid_128,Siggy,8,80,nearest_centroid,28,Siggy,true
valid_13,Mac,8,80,nearest_centroid,28,Freid,false
valid_142,Siggy,8,80,nearest_centroid,28,Mac,false
valid_154,Siggy,8,80,nearest_centroid,28,Farley,false
valid_157,Siggy,8,80,nearest_centroid,28,Siggy,true
valid_161,Siggy,8,80,nearest_centroid,28,Rudy,false
valid_163,Siggy,8,80,nearest_centroid,28,Siggy,true
valid_166,Siggy,8,80,nearest_centroid,28,Freid,false
valid_168,Siggy,8,80,nearest_centroid,28,Zoe,false
valid_171,Siggy,8,80,nearest_centroid,28,Siggy,true
valid_174,Siggy,8,80,nearest_centroid,28,Siggy,true
valid_175,Siggy,8,80,nearest_centroid,28,Siggy,true
valid_177,Siggy,8,80,nearest_centroid,28,Rudy,false
valid_192,Louie,8,80,nearest_centroid,28,Louie,true
valid_194,Louie,8,80,nearest_centroid,28,Keri,false
valid_197,Louie,8,80,nearest_centroid,28,Rudy,false
valid_200,Louie,8,80,nearest_centroid,28,Siggy,false
valid_205,Louie,8,80,nearest_centroid,28,Louie,true
valid_206,Louie,8,80,nearest_centroid,28,Luke,false
valid_21,Mac,8,80,nearest_centroid,28,Rudy,false
valid_214,Zoe,8,80,nearest_centroid,28,Keri,false
valid_215,Zoe,8,80,nearest_centroid,28,Luke,false
valid_218,Zoe,8,80,nearest_centroid,28,Mac,false
valid_223,Zoe,8,80,nearest_centroid,28,Luke,false
valid_227,Zoe,8,80,nearest_centroid,28,Zoe,true
valid_236,Zoe,8,80,nearest_centroid,28,Rudy,false
valid_239,Zoe,8,80,nearest_centroid,28,Siggy,false
valid_247,Zoe,8,80,nearest_centroid,28,Luke,false
valid_249,Zoe,8,80,nearest_centroid,28,Freid,false
valid_254,Zoe,8,80,nearest_centroid,28,Luke,false
valid_258,Zoe,8,80,nearest_centroid,28,Roodie,false
valid_26,Mac,8,80,nearest_centroid,28,Zoe,false
valid_264,Zoe,8,80,nearest_centroid,28,Zoe,true
valid_267,Zoe,8,80,nearest_centroid,28,Siggy,false
valid_27,Mac,8,80,nearest_centroid,28,Roodie,false
valid_276,Zoe,8,80,nearest_centroid,28,Luke,false
valid_279,Zoe,8,80,nearest_centroid,28,Luke,false
valid_29,Mac,8,80,nearest_centroid,28,Rudy,false
valid_292,Roodie,8,80,nearest_centroid,28,Luke,false
valid_293,Roodie,8,80,nearest_centroid,28,Rudy,false
valid_297,Roodie,8,80,nearest_centroid,28,Freid,false
valid_303,Roodie,8,80,nearest_centroid,28,Luke,false
valid_324,Roodie,8,80,nearest_centroid,28,Luke,false
valid_331,Roodie,8,80,nearest_centroid,28,Luke,false
valid_333,Roodie,8,80,nearest_centroid,28,Roodie,true
valid_335,Roodie,8,80,nearest_centroid,28,Rudy,false
valid_338,Roodie,8,80,nearest_centroid,28,Roodie,true
valid_339,Roodie,8,80,nearest_centroid,28,Luke,false
valid_341,Roodie,8,80,nearest_centroid,28,Freid,false
valid_346,Roodie,8,80,nearest_centroid,28,Keri,false
valid_347,Roodie,8,80,nearest_centroid,28,Roodie,true
valid_352,Roodie,8,80,nearest_centroid,28,Keri,false
valid_37,Mac,8,80,nearest_centroid,28,Mac,true
valid_374,Roodie,8,80,nearest_centroid,28,Luke,false
valid_376,Roodie,8,80,nearest_centroid,28,Luke,false
valid_380,Roodie,8,80,nearest_centroid,28,Luke,false
valid_382,Roodie,8,80,nearest_centroid,28,Luke,false
valid_383,Roodie,8,80,nearest_centroid,28,Roodie,true
valid_385,Roodie,8,80,nearest_centroid,28,Luke,false
valid_391,Roodie,8,80,nearest_centroid,28,Louie,false
valid_393,Roodie,8,80,nearest_centroid,28,Roodie,true
valid_397,Roodie,8,80,nearest_centroid,28,Luke,false
valid_398,Roodie,8,80,nearest_centroid,28,Luke,false
valid_399,Roodie,8,80,nearest_centroid,28,Luke,false
valid_4,Mac,8,80,nearest_centroid,28,Rudy,false
valid_404,Roodie,8,80,nearest_centroid,28,Freid,false
valid_409,Roodie,8,80,nearest_centroid,28,Luke,false
valid_418,Roodie,8,80,nearest_centroid,28,Luke,false
valid_422,Roodie,8,80,nearest_centroid,28,Rudy,false
valid_426,Roodie,8,80,nearest_centroid,28,Luke,false
valid_429,Roodie,8,80,nearest_centroid,28,Luke,false
valid_438,Farley,8,80,nearest_centroid,28,Mac,false
valid_439,Farley,8,80,nearest_centroid,28,Freid,false
valid_457,Farley,8,80,nearest_centroid,28,Farley,true
valid_458,Farley,8,80,nearest_centroid,28,Louie,false
valid_459,Farley,8,80,nearest_centroid,28,Farley,true
valid_46,Mac,8,80,nearest_centroid,28,Luke,false
valid_460,Farley,8,80,nearest_centroid,28,Mac,false
valid_465,Farley,8,80,nearest_centroid,28,Rudy,false
valid_466,Farley,8,80,nearest_centroid,28,Roodie,false
valid_468,Farley,8,80,nearest_centroid,28,Siggy,false
valid_47,Mac,8,80,nearest_centroid,28,Mac,true
valid_472,Farley,8,80,nearest_centroid,28,Roodie,false
valid_479,Farley,8,80,nearest_centroid,28,Luke,false
valid_490,Keri,8,80,nearest_centroid,28,Keri,true
valid_495,Keri,8,80,nearest_centroid,28,Freid,false
valid_496,Keri,8,80,nearest_centroid,28,Keri,true
valid_50,Mac,8,80,nearest_centroid,28,Mac,true
valid_504,Keri,8,80,nearest_centroid,28,Freid,false
valid_505,Keri,8,80,nearest_centroid,28,Farley,false
valid_511,Keri,8,80,nearest_centroid,28,Freid,false
valid_521,Keri,8,80,nearest_centroid,28,Keri,true
valid_523,Keri,8,80,nearest_centroid,28,Keri,true
valid_529,Keri,8,80,nearest_centroid,28,Keri,true
valid_536,Freid,8,80,nearest_centroid,28,Freid,true
valid_538,Freid,8,80,nearest_centroid,28,Freid,true
valid_547,Freid,8,80,nearest_centroid,28,Freid,true
valid_548,Freid,8,80,nearest_centroid,28,Keri,false
valid_552,Freid,8,80,nearest_centroid,28,Freid,true
valid_556,Freid,8,80,nearest_centroid,28,Rudy,false
valid_565,Freid,8,80,nearest_centroid,28,Freid,true
valid_567,Freid,8,80,nearest_centroid,28,Freid,true
valid_57,Mac,8,80,nearest_centroid,28,Roodie,false
valid_572,Luke,8,80,nearest_centroid,28,Luke,true
valid_588,Luke,8,80,nearest_centroid,28,Farley,false
valid_606,Luke,8,80,nearest_centroid,28,Rudy,false
valid_613,Luke,8,80,nearest_centroid,28,Luke,true
valid_620,Luke,8,80,nearest_centroid,28,Luke,true
valid_621,Luke,8,80,nearest_centroid,28,Luke,true
valid_628,Luke,8,80,nearest_centroid,28,Keri,false
valid_631,Luke,8,80,nearest_centroid,28,Luke,true
valid_637,Luke,8,80,nearest_centroid,28,Luke,true
valid_639,Luke,8,80,nearest_centroid,28,Luke,true
valid_646,Luke,8,80,nearest_centroid,28,Keri,false
valid_648,Luke,8,80,nearest_centroid,28,Luke,true
valid_653,Luke,8,80,nearest_centroid,28,Roodie,false
valid_654,Luke,8,80,nearest_centroid,28,Luke,true
valid_657,Luke,8,80,nearest_centroid,28,Rudy,false
valid_666,Luke,8,80,nearest_centroid,28,Luke,true
valid_669,Luke,8,80,nearest_centroid,28,Rudy,false
valid_672,Luke,8,80,nearest_centroid,28,Luke,true
valid_674,Luke,8,80,nearest_centroid,28,Luke,true
valid_681,Luke,8,80,nearest_centroid,28,Luke,true
