event_id,target,support_k_per_class,support_k_total,method,feature_layer,prediction,correct
708875,Trill,8,48,nearest_centroid,28,Trill,true
715845,Seep,8,48,nearest_centroid,28,Seep,true
716490,Tsik,8,48,nearest_centroid,28,Trill,false
737715,Twitter,8,48,nearest_centroid,28,Twitter,true
738495,Trill,8,48,nearest_centroid,28,Trill,true
742006,Infant Cry,8,48,nearest_centroid,28,Infant Cry,true
755986,Tsik,8,48,nearest_centroid,28,Tsik,true
758751,Phee,8,48,nearest_centroid,28,Phee,true
788000,Phee,8,48,nearest_centroid,28,Phee,true
794666,Phee,8,48,nearest_centroid,28,Phee,true
799377,Tsik,8,48,nearest_centroid,28,Seep,false
859379,Trill,8,48,nearest_centroid,28,Trill,true
860537,Phee,8,48,nearest_centroid,28,Phee,true
861790,Trill,8,48,nearest_centroid,28,Trill,true
31471,Tsik,8,48,linear_probe,28,Tsik,true
31828,Seep,8,48,linear_probe,28,Seep,true
34756,Phee,8,48,linear_probe,28,Phee,true
36485,Phee,8,48,linear_probe,28,Phee,true
36522,Twitter,8,48,linear_probe,28,Twitter,true
405841,Infant Cry,8,48,linear_probe,28,Infant Cry,true
408631,Phee,8,48,linear_probe,28,Phee,true
50919,Tsik,8,48,linear_probe,28,Trill,false
51436,Trill,8,48,linear_probe,28,Trill,true
517703,Trill,8,48,linear_probe,28,Phee,false
518079,Phee,8,48,linear_probe,28,Phee,true
521545,Phee,8,48,linear_probe,28,Phee,true
52861,Trill,8,48,linear_probe,28,Trill,true
533988,Seep,8,48,linear_probe,28,Seep,true
54180,Phee,8,48,linear_probe,28,Phee,true
547929,Twitter,8,48,linear_probe,28,Twitter,true
547992,Phee,8,48,linear_probe,28,Phee,true
548798,Trill,8,48,linear_probe,28,Tsik,false
56195,Trill,8,48,linear_probe,28,Phee,false
580149,Trill,8,48,linear_probe,28,Trill,true
580352,Phee,8,48,linear_probe,28,Phee,true
590590,Phee,8,48,linear_probe,28,Phee,true
592253,Trill,8,48,linear_probe,28,Twitter,false
592286,Twitter,8,48,linear_probe,28,Twitter,true
595018,Trill,8,48,linear_probe,28,Trill,true
598116,Twitter,8,48,linear_probe,28,Twitter,true
598781,Twitter,8,48,linear_probe,28,Twitter,true
609454,Infant Cry,8,48,linear_probe,28,Infant Cry,true
610080,Tsik,8,48,linear_probe,28,Tsik,true
614582,Tsik,8,48,linear_probe,28,Tsik,true
614794,Tsik,8,48,linear_probe,28,Tsik,true
622260,Twitter,8,48,linear_probe,28,Twitter,true
622312,Tsik,8,48,linear_probe,28,Infant Cry,false
622320,Trill,8,48,linear_probe,28,Trill,true
622417,Seep,8,48,linear_probe,28,Seep,true
622758,Twitter,8,48,linear_probe,28,Twitter,true
623382,Seep,8,48,linear_probe,28,Seep,true
623573,Twitter,8,48,linear_probe,28,Twitter,true
623621,Seep,8,48,linear_probe,28,Seep,true
623676,Infant Cry,8,48,linear_probe,28,Infant Cry,true
623691,Infant Cry,8,48,linear_probe,28,Infant Cry,true
623713,Seep,8,48,linear_probe,28,Seep,true
623831,Tsik,8,48,linear_probe,28,Tsik,true
624179,Twitter,8,48,linear_probe,28,Twitter,true
624712,Trill,8,48,linear_probe,28,Trill,true
625053,Twitter,8,48,linear_probe,28,Twitter,true
628729,Infant Cry,8,48,linear_probe,28,Tsik,false
631448,Trill,8,48,linear_probe,28,Phee,false
631485,Phee,8,48,linear_probe,28,Phee,true
631861,Infant Cry,8,48,linear_probe,28,Tsik,false
631947,Tsik,8,48,linear_probe,28,Twitter,false
632037,Tsik,8,48,linear_probe,28,Tsik,true
632300,Phee,8,48,linear_probe,28,Phee,true
632381,Twitter,8,48,linear_probe,28,Twitter,true
632863,Phee,8,48,linear_probe,28,Phee,true
633531,Phee,8,48,linear_probe,28,Phee,true
642827,Tsik,8,48,linear_probe,28,Tsik,true
647588,Phee,8,48,linear_probe,28,Phee,true
695230,Trill,8,48,linear_probe,28,Trill,true
699227,Twitter,8,48,linear_probe,28,Twitter,true
706021,Phee,8,48,linear_probe,28,Phee,true
708875,Trill,8,48,linear_probe,28,Trill,true
715845,Seep,8,48,linear_probe,28,Seep,true
716490,Tsik,8,48,linear_probe,28,Tsik,true
737715,Twitter,8,48,linear_probe,28,Twitter,true
738495,Trill,8,48,linear_probe,28,Trill,true
742006,Infant Cry,8,48,linear_probe,28,Infant Cry,true
755986,Tsik,8,48,linear_probe,28,Tsik,true
758751,Phee,8,48,linear_probe,28,Phee,true
788000,Phee,8,48,linear_probe,28,Phee,true
794666,Phee,8,48,linear_probe,28,Phee,true
799377,Tsik,8,48,linear_probe,28,Twitter,false
859379,Trill,8,48,linear_probe,28,Trill,true
860537,Phee,8,48,linear_probe,28,Phee,true
861790,Trill,8,48,linear_probe,28,Phee,false
