event_id,target,target_output,prompt_name,query_split,condition,support_k_per_class,support_k_total,router,routed_label,router_correct,method,relative_alpha,factorized_rank,feature_layer,applied_ratio_mean,applied_ratio_min,applied_ratio_max,prediction,raw_prediction,correct,prediction_matches_routed_label
valid_142,Siggy,I,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Farley,false,probe_class_pooled,0.03,,28,0.030000180737780675,0.029901064932346344,0.03009270504117012,A,A,false,true
valid_154,Siggy,I,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Farley,false,probe_class_pooled,0.03,,28,0.02998919296078384,0.029902925714850426,0.030107054859399796,A,A,false,true
valid_157,Siggy,I,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Siggy,true,probe_class_pooled,0.03,,28,0.029999797265710577,0.029904959723353386,0.030118906870484352,B,B,false,false
valid_161,Siggy,I,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Rudy,false,probe_class_pooled,0.03,,28,0.030004156553851708,0.02991412580013275,0.030098747462034225,J,J,false,false
valid_163,Siggy,I,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Siggy,true,probe_class_pooled,0.03,,28,0.03000307478941977,0.02990337461233139,0.03010411746799946,B,B,false,false
valid_166,Siggy,I,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Farley,false,probe_class_pooled,0.03,,28,0.030010306908349906,0.02992369793355465,0.030108816921710968,A,A,false,true
valid_168,Siggy,I,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,false,probe_class_pooled,0.03,,28,0.029989462844761356,0.029902439564466476,0.030103422701358795,A,A,false,false
valid_171,Siggy,I,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Siggy,true,probe_class_pooled,0.03,,28,0.029993019898289015,0.029874976724386215,0.030089521780610085,B,B,false,false
valid_174,Siggy,I,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Siggy,true,probe_class_pooled,0.03,,28,0.030001086681815132,0.029908781871199608,0.0300854854285717,B,B,false,false
valid_175,Siggy,I,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Keri,false,probe_class_pooled,0.03,,28,0.030010874649243697,0.029925798997282982,0.030102966353297234,D,D,false,false
valid_177,Siggy,I,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Rudy,false,probe_class_pooled,0.03,,28,0.03000762702764145,0.029914358630776405,0.030105743557214737,J,J,false,false
valid_192,Louie,D,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Louie,true,probe_class_pooled,0.03,,28,0.03000123755607222,0.029898902401328087,0.03010948747396469,D,D,true,true
valid_194,Louie,D,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Louie,true,probe_class_pooled,0.03,,28,0.029997312164466296,0.02988896332681179,0.030082842335104942,D,D,true,true
valid_197,Louie,D,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Louie,true,probe_class_pooled,0.03,,28,0.03000928814123784,0.02989489585161209,0.03011477179825306,D,D,true,true
valid_200,Louie,D,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Louie,true,probe_class_pooled,0.03,,28,0.029993804105158364,0.029892100021243095,0.030084768310189247,D,D,true,true
valid_205,Louie,D,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Louie,true,probe_class_pooled,0.03,,28,0.029997322442276136,0.029906321316957474,0.030092617496848106,D,D,true,true
valid_206,Louie,D,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,false,probe_class_pooled,0.03,,28,0.02999289154208132,0.02988021820783615,0.03007284365594387,A,A,false,false
valid_214,Zoe,J,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Freid,false,probe_class_pooled,0.03,,28,0.030004320899024606,0.029900608584284782,0.030104635283350945,B,B,false,true
valid_215,Zoe,J,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Freid,false,probe_class_pooled,0.03,,28,0.030008364036413177,0.02989979088306427,0.03008526749908924,B,"B,",false,true
valid_218,Zoe,J,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Freid,false,probe_class_pooled,0.03,,28,0.030001249962619374,0.02990335039794445,0.03010028600692749,B,B,false,true
valid_223,Zoe,J,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Zoe,true,probe_class_pooled,0.03,,28,0.029999816890007684,0.02987338975071907,0.030110293999314308,J,J,true,true
valid_227,Zoe,J,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Zoe,true,probe_class_pooled,0.03,,28,0.029991823182042156,0.02988417260348797,0.03009662963449955,J,J,true,true
valid_236,Zoe,J,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Freid,false,probe_class_pooled,0.03,,28,0.029999084371541227,0.029896028339862823,0.030101686716079712,B,B,false,true
valid_239,Zoe,J,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Freid,false,probe_class_pooled,0.03,,28,0.03000025900213846,0.029892465099692345,0.030099019408226013,B,"B,",false,true
valid_247,Zoe,J,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,false,probe_class_pooled,0.03,,28,0.029990488297439048,0.029849639162421227,0.030104849487543106,A,A,false,false
valid_249,Zoe,J,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Siggy,false,probe_class_pooled,0.03,,28,0.02999556506983936,0.02992003969848156,0.030096812173724174,B,B,false,false
valid_254,Zoe,J,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,false,probe_class_pooled,0.03,,28,0.03000667385224785,0.029915325343608856,0.030097993090748787,B,B,false,false
valid_258,Zoe,J,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Zoe,true,probe_class_pooled,0.03,,28,0.02998700352119548,0.029887698590755463,0.0300954170525074,J,J,true,true
valid_264,Zoe,J,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Zoe,true,probe_class_pooled,0.03,,28,0.030004704537402307,0.029895199462771416,0.030110197141766548,J,J,true,true
valid_267,Zoe,J,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Freid,false,probe_class_pooled,0.03,,28,0.03000402690044471,0.029903391376137733,0.03009714186191559,B,"B,",false,true
valid_276,Zoe,J,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Luke,false,probe_class_pooled,0.03,,28,0.030001640619177903,0.029905153438448906,0.030087141320109367,E,E,false,true
valid_279,Zoe,J,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,false,probe_class_pooled,0.03,,28,0.03000595380685159,0.02987740747630596,0.030108073726296425,A,A,false,false
valid_292,Roodie,G,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,true,probe_class_pooled,0.03,,28,0.03000315385205405,0.029878780245780945,0.030113160610198975,B,B,false,false
valid_293,Roodie,G,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Rudy,false,probe_class_pooled,0.03,,28,0.029984250631449477,0.02989688701927662,0.030091218650341034,J,J,false,false
valid_297,Roodie,G,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Rudy,false,probe_class_pooled,0.03,,28,0.02999794376747949,0.029906118288636208,0.030073484405875206,J,J,false,false
valid_303,Roodie,G,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,true,probe_class_pooled,0.03,,28,0.029994385283706442,0.02990141697227955,0.03009338676929474,A,A,false,false
valid_324,Roodie,G,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Zoe,false,probe_class_pooled,0.03,,28,0.03000362609912242,0.029888063669204712,0.03010621853172779,J,J,false,true
valid_331,Roodie,G,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,true,probe_class_pooled,0.03,,28,0.029998518958953873,0.029894405975937843,0.03009682334959507,A,A,false,false
valid_333,Roodie,G,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Luke,false,probe_class_pooled,0.03,,28,0.030007081904581616,0.029924700036644936,0.030091730877757072,E,E,false,true
valid_335,Roodie,G,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Freid,false,probe_class_pooled,0.03,,28,0.03000970184803009,0.029905449599027634,0.03009002096951008,,"B, B, G, G, G, G, G,",false,false
valid_338,Roodie,G,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Farley,false,probe_class_pooled,0.03,,28,0.029994177465726222,0.029893040657043457,0.03012795001268387,A,A,false,true
valid_339,Roodie,G,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,true,probe_class_pooled,0.03,,28,0.030004228930920362,0.02989213354885578,0.030090898275375366,A,A,false,false
valid_341,Roodie,G,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Rudy,false,probe_class_pooled,0.03,,28,0.029997600109449456,0.029872361570596695,0.030106257647275925,J,J,false,false
valid_346,Roodie,G,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Rudy,false,probe_class_pooled,0.03,,28,0.02998978817569358,0.02990451641380787,0.03008672595024109,J,J,false,false
valid_347,Roodie,G,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Luke,false,probe_class_pooled,0.03,,28,0.03000693691761366,0.029890162870287895,0.03010203316807747,E,E,false,true
valid_352,Roodie,G,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Freid,false,probe_class_pooled,0.03,,28,0.029997887888125012,0.029910484328866005,0.030090276151895523,B,"B,",false,true
valid_374,Roodie,G,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,true,probe_class_pooled,0.03,,28,0.029994403910157934,0.029880639165639877,0.03009529411792755,B,B,false,false
valid_376,Roodie,G,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,true,probe_class_pooled,0.03,,28,0.02999635978734919,0.02988031692802906,0.030091557651758194,B,B,false,false
valid_380,Roodie,G,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,true,probe_class_pooled,0.03,,28,0.029997375893539617,0.02990151382982731,0.030095882713794708,A,A,false,false
valid_382,Roodie,G,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,true,probe_class_pooled,0.03,,28,0.03001261269673705,0.02990328148007393,0.03010590560734272,A,A,false,false
valid_383,Roodie,G,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Zoe,false,probe_class_pooled,0.03,,28,0.030005844309926033,0.029896501451730728,0.030082544311881065,J,J,false,true
valid_385,Roodie,G,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Zoe,false,probe_class_pooled,0.03,,28,0.029984171502292156,0.02989252656698227,0.030103545635938644,J,J,false,true
valid_391,Roodie,G,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Rudy,false,probe_class_pooled,0.03,,28,0.030009921340804015,0.02988554537296295,0.030104195699095726,J,J,false,false
valid_393,Roodie,G,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Freid,false,probe_class_pooled,0.03,,28,0.03000923279406769,0.029883550480008125,0.030101608484983444,B,"B,",false,true
valid_397,Roodie,G,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,true,probe_class_pooled,0.03,,28,0.030002872492851957,0.029884180054068565,0.030090028420090675,A,A,false,false
valid_398,Roodie,G,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,true,probe_class_pooled,0.03,,28,0.029990775676976358,0.029877973720431328,0.03010382689535618,B,B,false,false
valid_399,Roodie,G,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,true,probe_class_pooled,0.03,,28,0.029995865853769437,0.029889775440096855,0.03009902313351631,A,A,false,false
valid_404,Roodie,G,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Rudy,false,probe_class_pooled,0.03,,28,0.030003583690683757,0.029899170622229576,0.030101265758275986,J,J,false,false
valid_409,Roodie,G,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,true,probe_class_pooled,0.03,,28,0.02999217375846846,0.029884470626711845,0.030083855614066124,B,B,false,false
valid_418,Roodie,G,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Zoe,false,probe_class_pooled,0.03,,28,0.03001200291328132,0.029917193576693535,0.030098849907517433,J,J,false,true
valid_422,Roodie,G,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Rudy,false,probe_class_pooled,0.03,,28,0.029996085579374006,0.029920220375061035,0.03009057603776455,J,J,false,false
valid_426,Roodie,G,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,true,probe_class_pooled,0.03,,28,0.029990694984527572,0.029866613447666168,0.030098961666226387,A,A,false,false
valid_429,Roodie,G,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Luke,false,probe_class_pooled,0.03,,28,0.030004022709493126,0.029906995594501495,0.030094178393483162,E,E,false,true
valid_438,Farley,A,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Farley,true,probe_class_pooled,0.03,,28,0.029983896529302,0.029888547956943512,0.030070852488279343,J,J,false,false
valid_439,Farley,A,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Farley,true,probe_class_pooled,0.03,,28,0.029995335831439922,0.029890326783061028,0.0300850011408329,A,A,true,true
valid_457,Farley,A,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Farley,true,probe_class_pooled,0.03,,28,0.03001006373337337,0.029879847541451454,0.030102726072072983,A,A,true,true
valid_458,Farley,A,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Farley,true,probe_class_pooled,0.03,,28,0.029995627036052092,0.029877180233597755,0.03009858727455139,J,J,false,false
valid_459,Farley,A,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Farley,true,probe_class_pooled,0.03,,28,0.029998025923435177,0.029898183420300484,0.030107902362942696,A,A,true,true
valid_460,Farley,A,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Farley,true,probe_class_pooled,0.03,,28,0.029999593771728023,0.029880672693252563,0.03008854389190674,B,B,false,false
valid_465,Farley,A,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Farley,true,probe_class_pooled,0.03,,28,0.029994025294269835,0.02988271601498127,0.03008378855884075,A,A,true,true
valid_466,Farley,A,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,false,probe_class_pooled,0.03,,28,0.030002705520018935,0.02989814057946205,0.03010164573788643,A,A,true,false
valid_468,Farley,A,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Freid,false,probe_class_pooled,0.03,,28,0.029997858850817596,0.02989380992949009,0.03009393811225891,B,B,false,true
valid_472,Farley,A,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,false,probe_class_pooled,0.03,,28,0.030008485041824833,0.029876500368118286,0.03009987808763981,A,A,true,false
valid_479,Farley,A,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,false,probe_class_pooled,0.03,,28,0.02999491916437234,0.029891932383179665,0.030105821788311005,A,A,true,false
valid_490,Keri,C,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Louie,false,probe_class_pooled,0.03,,28,0.029993445047044327,0.029908940196037292,0.030080823227763176,D,D,false,true
valid_495,Keri,C,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Louie,false,probe_class_pooled,0.03,,28,0.029992574260437062,0.02987409196794033,0.030107030645012856,D,D,false,true
valid_496,Keri,C,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Farley,false,probe_class_pooled,0.03,,28,0.030007592901321396,0.02988346479833126,0.030104948207736015,A,A,false,true
valid_504,Keri,C,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Freid,false,probe_class_pooled,0.03,,28,0.02999726336981569,0.029893064871430397,0.030110657215118408,B,B,false,true
valid_505,Keri,C,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Louie,false,probe_class_pooled,0.03,,28,0.030000403789537295,0.029911421239376068,0.03009069710969925,D,D,false,true
valid_511,Keri,C,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Keri,true,probe_class_pooled,0.03,,28,0.03000636654905975,0.02991170808672905,0.03010638803243637,D,D,false,false
valid_521,Keri,C,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Louie,false,probe_class_pooled,0.03,,28,0.029995420714840293,0.02990153431892395,0.030088111758232117,D,D,false,true
valid_523,Keri,C,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Louie,false,probe_class_pooled,0.03,,28,0.029992381842540845,0.029909178614616394,0.030102800577878952,D,D,false,true
valid_529,Keri,C,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Louie,false,probe_class_pooled,0.03,,28,0.029992233529420837,0.02990138530731201,0.03008928894996643,D,D,false,true
valid_536,Freid,B,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Freid,true,probe_class_pooled,0.03,,28,0.02999049930700234,0.029890019446611404,0.03010423108935356,,"B, B, G",false,false
valid_538,Freid,B,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Farley,false,probe_class_pooled,0.03,,28,0.02998517287362899,0.029900090768933296,0.03009522333741188,A,A,false,true
valid_547,Freid,B,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Freid,true,probe_class_pooled,0.03,,28,0.029998276815084473,0.02990036830306053,0.03009558841586113,B,B,true,true
valid_548,Freid,B,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Freid,true,probe_class_pooled,0.03,,28,0.029996093695185015,0.029897967353463173,0.030091900378465652,B,B,true,true
valid_552,Freid,B,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Freid,true,probe_class_pooled,0.03,,28,0.030002369611923183,0.029883163049817085,0.03009059466421604,B,B,true,true
valid_556,Freid,B,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Freid,true,probe_class_pooled,0.03,,28,0.029989400579194938,0.02988145500421524,0.030089467763900757,B,B,true,true
valid_565,Freid,B,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Freid,true,probe_class_pooled,0.03,,28,0.02999867339219366,0.029898829758167267,0.030097169801592827,B,B,true,true
valid_567,Freid,B,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Freid,true,probe_class_pooled,0.03,,28,0.030012592307424972,0.029909737408161163,0.03012075647711754,B,B,true,true
valid_572,Luke,E,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,false,probe_class_pooled,0.03,,28,0.029995968166206564,0.029878942295908928,0.03008338436484337,A,A,false,false
valid_588,Luke,E,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Farley,false,probe_class_pooled,0.03,,28,0.03000485820562712,0.02990792505443096,0.030104925855994225,J,J,false,false
valid_606,Luke,E,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Rudy,false,probe_class_pooled,0.03,,28,0.029999730942238654,0.02990824542939663,0.03010128252208233,J,J,false,false
valid_613,Luke,E,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,false,probe_class_pooled,0.03,,28,0.0299964813582067,0.029903221875429153,0.030103430151939392,B,B,false,false
valid_620,Luke,E,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Zoe,false,probe_class_pooled,0.03,,28,0.029999588948807547,0.029888121411204338,0.0301061999052763,J,J,false,true
valid_621,Luke,E,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,false,probe_class_pooled,0.03,,28,0.029998222665329064,0.029898859560489655,0.030094372108578682,A,A,false,false
valid_628,Luke,E,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Freid,false,probe_class_pooled,0.03,,28,0.02999578931901072,0.029869062826037407,0.03009667806327343,B,B,false,true
valid_631,Luke,E,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,false,probe_class_pooled,0.03,,28,0.030014472348349436,0.029918167740106583,0.0301087386906147,A,A,false,false
valid_637,Luke,E,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,false,probe_class_pooled,0.03,,28,0.029995251879362122,0.029908405616879463,0.03009321540594101,A,A,false,false
valid_639,Luke,E,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,false,probe_class_pooled,0.03,,28,0.029995877295732498,0.029898295179009438,0.03010796196758747,A,A,false,false
valid_646,Luke,E,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Farley,false,probe_class_pooled,0.03,,28,0.030005598307720253,0.029922083020210266,0.03009289875626564,A,A,false,true
valid_648,Luke,E,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,false,probe_class_pooled,0.03,,28,0.030009468718032752,0.029886657372117043,0.03009950742125511,A,A,false,false
valid_653,Luke,E,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Luke,true,probe_class_pooled,0.03,,28,0.029999495883073126,0.029913876205682755,0.030100388452410698,E,E,true,true
valid_654,Luke,E,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Keri,false,probe_class_pooled,0.03,,28,0.0299992622874145,0.029916685074567795,0.0300885159522295,D,D,false,false
valid_657,Luke,E,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Rudy,false,probe_class_pooled,0.03,,28,0.02998639164226396,0.02991301938891411,0.030085552483797073,J,J,false,false
valid_666,Luke,E,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,false,probe_class_pooled,0.03,,28,0.02999783550123019,0.029878854751586914,0.030088722705841064,B,B,false,false
valid_669,Luke,E,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Keri,false,probe_class_pooled,0.03,,28,0.03000190358475915,0.02990136295557022,0.030093709006905556,D,D,false,false
valid_672,Luke,E,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,false,probe_class_pooled,0.03,,28,0.029989564259137427,0.02990632690489292,0.03008810058236122,A,A,false,false
valid_674,Luke,E,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,false,probe_class_pooled,0.03,,28,0.030008078386474932,0.029909856617450714,0.030105041339993477,A,A,false,false
valid_681,Luke,E,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Roodie,false,probe_class_pooled,0.03,,28,0.029988643613510897,0.029883721843361855,0.030092323198914528,B,B,false,false
valid_683,Luke,E,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Luke,true,probe_class_pooled,0.03,,28,0.029989564957629358,0.029898328706622124,0.030088845640420914,E,E,true,true
valid_685,Luke,E,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Luke,true,probe_class_pooled,0.03,,28,0.030003322454701577,0.029918400570750237,0.030101019889116287,E,E,true,true
valid_686,Luke,E,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Zoe,false,probe_class_pooled,0.03,,28,0.029998207298506583,0.029893340542912483,0.030100170522928238,J,J,false,true
valid_692,Freid,B,reverse_order,valid,lp_0-1000,2,20,same-support standardized ridge classifier,Freid,true,probe_class_pooled,0.03,,28,0.029996093695185015,0.029897967353463173,0.030091900378465652,B,B,true,true
