event_id,audio_path,label,split,source_index,source_filename,sha256,provenance,beans_max_duration_s,duration_protocol,condition
train_73,/root/animal-omni-kv/data/beans/interventions/dogs_all/lp_0-1000/train_73.wav,Mac,train,73,Mac-10-P-10b.wav,d0d79057d4a31ec0e4b65d9c9f102b5617a9e66a8bf4022cff02b06e91f787e4,hf:beans_dogs/train-00000-of-00002.parquet,10.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,lp_0-1000
train_74,/root/animal-omni-kv/data/beans/interventions/dogs_all/full_0-8k/train_74.wav,Mac,train,74,Mac-10-C-8b.wav,d8a92437ee286a152b945e7d0f7550a7586d24fa7b12c9f9cf8cf02845c2ca45,hf:beans_dogs/train-00000-of-00002.parquet,10.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,full_0-8k
train_74,/root/animal-omni-kv/data/beans/interventions/dogs_all/lp_0-1000/train_74.wav,Mac,train,74,Mac-10-C-8b.wav,d8a92437ee286a152b945e7d0f7550a7586d24fa7b12c9f9cf8cf02845c2ca45,hf:beans_dogs/train-00000-of-00002.parquet,10.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,lp_0-1000
train_76,/root/animal-omni-kv/data/beans/interventions/dogs_all/full_0-8k/train_76.wav,Mac,train,76,Mac-10-P-10c.wav,38b8a9d526e0e3676a322678712d1dd6035a70f7e086debcc510695f10aa7d62,hf:beans_dogs/train-00000-of-00002.parquet,10.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,full_0-8k
train_76,/root/animal-omni-kv/data/beans/interventions/dogs_all/lp_0-1000/train_76.wav,Mac,train,76,Mac-10-P-10c.wav,38b8a9d526e0e3676a322678712d1dd6035a70f7e086debcc510695f10aa7d62,hf:beans_dogs/train-00000-of-00002.parquet,10.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,lp_0-1000
train_83,/root/animal-omni-kv/data/beans/interventions/dogs_all/full_0-8k/train_83.wav,Mac,train,83,Mac-4-A-4.wav,8f5fdf0b9a4549d5b10c3ffbe2ddeb38dd3e2c0a11229666c51a199ceea96dc6,hf:beans_dogs/train-00000-of-00002.parquet,10.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,full_0-8k
train_83,/root/animal-omni-kv/data/beans/interventions/dogs_all/lp_0-1000/train_83.wav,Mac,train,83,Mac-4-A-4.wav,8f5fdf0b9a4549d5b10c3ffbe2ddeb38dd3e2c0a11229666c51a199ceea96dc6,hf:beans_dogs/train-00000-of-00002.parquet,10.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,lp_0-1000
train_84,/root/animal-omni-kv/data/beans/interventions/dogs_all/full_0-8k/train_84.wav,Mac,train,84,Mac-4-P-4b.wav,d9939bef4c87de4e55c4e9fa7f78f05ce8adb92121c3980dccae4af5400b5b9b,hf:beans_dogs/train-00000-of-00002.parquet,10.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,full_0-8k
train_84,/root/animal-omni-kv/data/beans/interventions/dogs_all/lp_0-1000/train_84.wav,Mac,train,84,Mac-4-P-4b.wav,d9939bef4c87de4e55c4e9fa7f78f05ce8adb92121c3980dccae4af5400b5b9b,hf:beans_dogs/train-00000-of-00002.parquet,10.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,lp_0-1000
train_85,/root/animal-omni-kv/data/beans/interventions/dogs_all/full_0-8k/train_85.wav,Mac,train,85,Mac-4-P-4a.wav,2a2d9ec01670a41f925b5913f1a58c6a626eddfbd6e0ae4e84d53e9b86d67630,hf:beans_dogs/train-00000-of-00002.parquet,10.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,full_0-8k
train_85,/root/animal-omni-kv/data/beans/interventions/dogs_all/lp_0-1000/train_85.wav,Mac,train,85,Mac-4-P-4a.wav,2a2d9ec01670a41f925b5913f1a58c6a626eddfbd6e0ae4e84d53e9b86d67630,hf:beans_dogs/train-00000-of-00002.parquet,10.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,lp_0-1000
train_86,/root/animal-omni-kv/data/beans/interventions/dogs_all/full_0-8k/train_86.wav,Rudy,train,86,Rudy-4-P-4b.wav,4583d38ad74b10034aeefb0e83ee99de1bd36bc3507b709ee53875ea592ff16f,hf:beans_dogs/train-00000-of-00002.parquet,10.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,full_0-8k
train_86,/root/animal-omni-kv/data/beans/interventions/dogs_all/lp_0-1000/train_86.wav,Rudy,train,86,Rudy-4-P-4b.wav,4583d38ad74b10034aeefb0e83ee99de1bd36bc3507b709ee53875ea592ff16f,hf:beans_dogs/train-00000-of-00002.parquet,10.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,lp_0-1000
train_87,/root/animal-omni-kv/data/beans/interventions/dogs_all/full_0-8k/train_87.wav,Rudy,train,87,Rudy-4-A-4.wav,11c7bb04829c254cffd14fdc7f3cd32ec665042742d2e8809effa2cec7437911,hf:beans_dogs/train-00000-of-00002.parquet,10.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,full_0-8k
train_87,/root/animal-omni-kv/data/beans/interventions/dogs_all/lp_0-1000/train_87.wav,Rudy,train,87,Rudy-4-A-4.wav,11c7bb04829c254cffd14fdc7f3cd32ec665042742d2e8809effa2cec7437911,hf:beans_dogs/train-00000-of-00002.parquet,10.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,lp_0-1000
train_88,/root/animal-omni-kv/data/beans/interventions/dogs_all/full_0-8k/train_88.wav,Rudy,train,88,Rudy-4-P-4a.wav,34ea1f6a3f19c028d6e7ef9758bd8550edbf8917ddf6c2046b50208f1e80bc81,hf:beans_dogs/train-00000-of-00002.parquet,10.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,full_0-8k
train_88,/root/animal-omni-kv/data/beans/interventions/dogs_all/lp_0-1000/train_88.wav,Rudy,train,88,Rudy-4-P-4a.wav,34ea1f6a3f19c028d6e7ef9758bd8550edbf8917ddf6c2046b50208f1e80bc81,hf:beans_dogs/train-00000-of-00002.parquet,10.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,lp_0-1000
train_90,/root/animal-omni-kv/data/beans/interventions/dogs_all/full_0-8k/train_90.wav,Rudy,train,90,Rudy-2-P-2d.wav,ba437b2762103c7094bba050a5cc175a41b84002c72516ef1187a0001fe7c613,hf:beans_dogs/train-00000-of-00002.parquet,10.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,full_0-8k
train_90,/root/animal-omni-kv/data/beans/interventions/dogs_all/lp_0-1000/train_90.wav,Rudy,train,90,Rudy-2-P-2d.wav,ba437b2762103c7094bba050a5cc175a41b84002c72516ef1187a0001fe7c613,hf:beans_dogs/train-00000-of-00002.parquet,10.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,lp_0-1000
train_91,/root/animal-omni-kv/data/beans/interventions/dogs_all/full_0-8k/train_91.wav,Rudy,train,91,Rudy-2-P-2c.wav,81f0d6ea22395521f492ad33042ffd9bd05b058cf76fc2dfa3b5dcad15e851c6,hf:beans_dogs/train-00000-of-00002.parquet,10.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,full_0-8k
train_91,/root/animal-omni-kv/data/beans/interventions/dogs_all/lp_0-1000/train_91.wav,Rudy,train,91,Rudy-2-P-2c.wav,81f0d6ea22395521f492ad33042ffd9bd05b058cf76fc2dfa3b5dcad15e851c6,hf:beans_dogs/train-00000-of-00002.parquet,10.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,lp_0-1000
train_95,/root/animal-omni-kv/data/beans/interventions/dogs_all/full_0-8k/train_95.wav,Rudy,train,95,Rudy-1-A-1a.wav,b87a3698f36ac0157b86b2402e1300dac2b98c834a62a4a7c6cc6569a2da642c,hf:beans_dogs/train-00000-of-00002.parquet,10.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,full_0-8k
train_95,/root/animal-omni-kv/data/beans/interventions/dogs_all/lp_0-1000/train_95.wav,Rudy,train,95,Rudy-1-A-1a.wav,b87a3698f36ac0157b86b2402e1300dac2b98c834a62a4a7c6cc6569a2da642c,hf:beans_dogs/train-00000-of-00002.parquet,10.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,lp_0-1000
train_97,/root/animal-omni-kv/data/beans/interventions/dogs_all/full_0-8k/train_97.wav,Rudy,train,97,Rudy-1-P-1.wav,cc488a7c71a5776207a7f6cfb06d923b1972541bda1bcec3b481f7312dffd2b8,hf:beans_dogs/train-00000-of-00002.parquet,10.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,full_0-8k
train_97,/root/animal-omni-kv/data/beans/interventions/dogs_all/lp_0-1000/train_97.wav,Rudy,train,97,Rudy-1-P-1.wav,cc488a7c71a5776207a7f6cfb06d923b1972541bda1bcec3b481f7312dffd2b8,hf:beans_dogs/train-00000-of-00002.parquet,10.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,lp_0-1000
train_99,/root/animal-omni-kv/data/beans/interventions/dogs_all/full_0-8k/train_99.wav,Rudy,train,99,Rudy-5-P-5c.wav,1041b3703afef5dbbede122790464f5b64995f9ab4a55c327a2402827f331320,hf:beans_dogs/train-00000-of-00002.parquet,10.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,full_0-8k
train_99,/root/animal-omni-kv/data/beans/interventions/dogs_all/lp_0-1000/train_99.wav,Rudy,train,99,Rudy-5-P-5c.wav,1041b3703afef5dbbede122790464f5b64995f9ab4a55c327a2402827f331320,hf:beans_dogs/train-00000-of-00002.parquet,10.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,lp_0-1000
train_100,/root/animal-omni-kv/data/beans/interventions/dogs_all/full_0-8k/train_100.wav,Rudy,train,100,Rudy-5-P-5a.wav,403959ed902043f187cee611aa8d25ff58c7a87db0779588ac157ef245d6088b,hf:beans_dogs/train-00000-of-00002.parquet,10.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,full_0-8k
train_100,/root/animal-omni-kv/data/beans/interventions/dogs_all/lp_0-1000/train_100.wav,Rudy,train,100,Rudy-5-P-5a.wav,403959ed902043f187cee611aa8d25ff58c7a87db0779588ac157ef245d6088b,hf:beans_dogs/train-00000-of-00002.parquet,10.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,lp_0-1000
train_101,/root/animal-omni-kv/data/beans/interventions/dogs_all/full_0-8k/train_101.wav,Rudy,train,101,Rudy-3-P-3c.wav,c89f3194fa2bad6a41f6bc5f4776178f40116f77feeeceb8f9f1ff9b52362e24,hf:beans_dogs/train-00000-of-00002.parquet,10.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,full_0-8k
train_101,/root/animal-omni-kv/data/beans/interventions/dogs_all/lp_0-1000/train_101.wav,Rudy,train,101,Rudy-3-P-3c.wav,c89f3194fa2bad6a41f6bc5f4776178f40116f77feeeceb8f9f1ff9b52362e24,hf:beans_dogs/train-00000-of-00002.parquet,10.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,lp_0-1000
train_104,/root/animal-omni-kv/data/beans/interventions/dogs_all/full_0-8k/train_104.wav,Rudy,train,104,Rudy-3-P-3a.wav,77eae9107d9110f4e85216c86b36c2c13060217980014b1ca46d1bba39ce7bcc,hf:beans_dogs/train-00000-of-00002.parquet,10.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,full_0-8k
train_104,/root/animal-omni-kv/data/beans/interventions/dogs_all/lp_0-1000/train_104.wav,Rudy,train,104,Rudy-3-P-3a.wav,77eae9107d9110f4e85216c86b36c2c13060217980014b1ca46d1bba39ce7bcc,hf:beans_dogs/train-00000-of-00002.parquet,10.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,lp_0-1000
train_105,/root/animal-omni-kv/data/beans/interventions/dogs_all/full_0-8k/train_105.wav,Rudy,train,105,Rudy-3-A-3.wav,d15a596ca8b70edf63a68b16f5a4966fc23ccddf939f0b2b41782317a8091226,hf:beans_dogs/train-00000-of-00002.parquet,10.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,full_0-8k
train_105,/root/animal-omni-kv/data/beans/interventions/dogs_all/lp_0-1000/train_105.wav,Rudy,train,105,Rudy-3-A-3.wav,d15a596ca8b70edf63a68b16f5a4966fc23ccddf939f0b2b41782317a8091226,hf:beans_dogs/train-00000-of-00002.parquet,10.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,lp_0-1000
train_106,/root/animal-omni-kv/data/beans/interventions/dogs_all/full_0-8k/train_106.wav,Rudy,train,106,Rudy-3-P-3b.wav,16ff8659912164c6d67da33926f50d6b00c2925a372604e73f92ea3d7c4a0bf6,hf:beans_dogs/train-00000-of-00002.parquet,10.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,full_0-8k
train_106,/root/animal-omni-kv/data/beans/interventions/dogs_all/lp_0-1000/train_106.wav,Rudy,train,106,Rudy-3-P-3b.wav,16ff8659912164c6d67da33926f50d6b00c2925a372604e73f92ea3d7c4a0bf6,hf:beans_dogs/train-00000-of-00002.parquet,10.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,lp_0-1000
train_107,/root/animal-omni-kv/data/beans/interventions/dogs_all/full_0-8k/train_107.wav,Siggy,train,107,Siggy-6-A-6.wav,98140586c5c794a0e39c995f79be71333000aed9a10f95a5cea5826ea1c9cf0f,hf:beans_dogs/train-00000-of-00002.parquet,10.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,full_0-8k
train_107,/root/animal-omni-kv/data/beans/interventions/dogs_all/lp_0-1000/train_107.wav,Siggy,train,107,Siggy-6-A-6.wav,98140586c5c794a0e39c995f79be71333000aed9a10f95a5cea5826ea1c9cf0f,hf:beans_dogs/train-00000-of-00002.parquet,10.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,lp_0-1000
train_108,/root/animal-omni-kv/data/beans/interventions/dogs_all/full_0-8k/train_108.wav,Siggy,train,108,Siggy-6-C-6c.wav,6c36dfc2c5a3fcb043b562897390191d678508f4bcde99633ff438bac26a9486,hf:beans_dogs/train-00000-of-00002.parquet,10.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,full_0-8k
train_108,/root/animal-omni-kv/data/beans/interventions/dogs_all/lp_0-1000/train_108.wav,Siggy,train,108,Siggy-6-C-6c.wav,6c36dfc2c5a3fcb043b562897390191d678508f4bcde99633ff438bac26a9486,hf:beans_dogs/train-00000-of-00002.parquet,10.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,lp_0-1000
train_109,/root/animal-omni-kv/data/beans/interventions/dogs_all/full_0-8k/train_109.wav,Siggy,train,109,Siggy-6-C-6a.wav,f03233ffd6dec0aa90c11166f5df7502583e125ac3ec8370f37e2d86d61e866f,hf:beans_dogs/train-00000-of-00002.parquet,10.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,full_0-8k
train_109,/root/animal-omni-kv/data/beans/interventions/dogs_all/lp_0-1000/train_109.wav,Siggy,train,109,Siggy-6-C-6a.wav,f03233ffd6dec0aa90c11166f5df7502583e125ac3ec8370f37e2d86d61e866f,hf:beans_dogs/train-00000-of-00002.parquet,10.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,lp_0-1000
train_110,/root/animal-omni-kv/data/beans/interventions/dogs_all/full_0-8k/train_110.wav,Siggy,train,110,Siggy-6-C-6d.wav,29b159e3f895ff6b4b716dd9c5521c1b46ed67e16c8da6f21a14d6432ad089bf,hf:beans_dogs/train-00000-of-00002.parquet,10.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,full_0-8k
train_110,/root/animal-omni-kv/data/beans/interventions/dogs_all/lp_0-1000/train_110.wav,Siggy,train,110,Siggy-6-C-6d.wav,29b159e3f895ff6b4b716dd9c5521c1b46ed67e16c8da6f21a14d6432ad089bf,hf:beans_dogs/train-00000-of-00002.parquet,10.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,lp_0-1000
train_111,/root/animal-omni-kv/data/beans/interventions/dogs_all/full_0-8k/train_111.wav,Siggy,train,111,Siggy-6-C-6b.wav,3adbb885900585acd24237992012de4909704bf18d7c6789f7ec7060b6b38995,hf:beans_dogs/train-00000-of-00002.parquet,10.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,full_0-8k
train_111,/root/animal-omni-kv/data/beans/interventions/dogs_all/lp_0-1000/train_111.wav,Siggy,train,111,Siggy-6-C-6b.wav,3adbb885900585acd24237992012de4909704bf18d7c6789f7ec7060b6b38995,hf:beans_dogs/train-00000-of-00002.parquet,10.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,lp_0-1000
train_112,/root/animal-omni-kv/data/beans/interventions/dogs_all/full_0-8k/train_112.wav,Siggy,train,112,Siggy-6-P-6a.wav,dc42135df4a4d97ddac5389f021af613969ef89304840bfb9ff690e514ae726c,hf:beans_dogs/train-00000-of-00002.parquet,10.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,full_0-8k
train_112,/root/animal-omni-kv/data/beans/interventions/dogs_all/lp_0-1000/train_112.wav,Siggy,train,112,Siggy-6-P-6a.wav,dc42135df4a4d97ddac5389f021af613969ef89304840bfb9ff690e514ae726c,hf:beans_dogs/train-00000-of-00002.parquet,10.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,lp_0-1000
train_113,/root/animal-omni-kv/data/beans/interventions/dogs_all/full_0-8k/train_113.wav,Siggy,train,113,Siggy-6-P-6b.wav,ed42ea9cc4c98b974f2c126843a7a41a440e1e16fb7b8a66a1f17e2ec49573ed,hf:beans_dogs/train-00000-of-00002.parquet,10.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,full_0-8k
train_113,/root/animal-omni-kv/data/beans/interventions/dogs_all/lp_0-1000/train_113.wav,Siggy,train,113,Siggy-6-P-6b.wav,ed42ea9cc4c98b974f2c126843a7a41a440e1e16fb7b8a66a1f17e2ec49573ed,hf:beans_dogs/train-00000-of-00002.parquet,10.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,lp_0-1000
train_114,/root/animal-omni-kv/data/beans/interventions/dogs_all/full_0-8k/train_114.wav,Siggy,train,114,Siggy-5-P-5a.wav,a345f82e941ed4459364ab8310143667440d7e1f6d4181109ee7b82d94e2ee61,hf:beans_dogs/train-00000-of-00002.parquet,10.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,full_0-8k
train_114,/root/animal-omni-kv/data/beans/interventions/dogs_all/lp_0-1000/train_114.wav,Siggy,train,114,Siggy-5-P-5a.wav,a345f82e941ed4459364ab8310143667440d7e1f6d4181109ee7b82d94e2ee61,hf:beans_dogs/train-00000-of-00002.parquet,10.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,lp_0-1000
train_116,/root/animal-omni-kv/data/beans/interventions/dogs_all/full_0-8k/train_116.wav,Siggy,train,116,Siggy-5-P-5b.wav,56f495597a48378d530b29777bb99111fe704eb44df2525fbe25b0412c978388,hf:beans_dogs/train-00000-of-00002.parquet,10.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,full_0-8k
train_116,/root/animal-omni-kv/data/beans/interventions/dogs_all/lp_0-1000/train_116.wav,Siggy,train,116,Siggy-5-P-5b.wav,56f495597a48378d530b29777bb99111fe704eb44df2525fbe25b0412c978388,hf:beans_dogs/train-00000-of-00002.parquet,10.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,lp_0-1000
train_117,/root/animal-omni-kv/data/beans/interventions/dogs_all/full_0-8k/train_117.wav,Siggy,train,117,Siggy-5-A-5.wav,72959bab9ea997b0f135bd8ef2943eeaaddec32c452144659083def46d6e528d,hf:beans_dogs/train-00000-of-00002.parquet,10.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,full_0-8k
train_117,/root/animal-omni-kv/data/beans/interventions/dogs_all/lp_0-1000/train_117.wav,Siggy,train,117,Siggy-5-A-5.wav,72959bab9ea997b0f135bd8ef2943eeaaddec32c452144659083def46d6e528d,hf:beans_dogs/train-00000-of-00002.parquet,10.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,lp_0-1000
train_120,/root/animal-omni-kv/data/beans/interventions/dogs_all/full_0-8k/train_120.wav,Siggy,train,120,Siggy-5-C-5a.wav,faf7abb1c3b2bee6fd3aa1dd487dec9860803e82fc937f8e18ea6ed5a022fc0c,hf:beans_dogs/train-00000-of-00002.parquet,10.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,full_0-8k
train_120,/root/animal-omni-kv/data/beans/interventions/dogs_all/lp_0-1000/train_120.wav,Siggy,train,120,Siggy-5-C-5a.wav,faf7abb1c3b2bee6fd3aa1dd487dec9860803e82fc937f8e18ea6ed5a022fc0c,hf:beans_dogs/train-00000-of-00002.parquet,10.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,lp_0-1000
train_121,/root/animal-omni-kv/data/beans/interventions/dogs_all/full_0-8k/train_121.wav,Siggy,train,121,Siggy-7-C-7b.wav,6b9702aa46f981fe49af21ed5174a746527f6dc404babe223c18f8c383b3429f,hf:beans_dogs/train-00000-of-00002.parquet,10.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,full_0-8k
train_121,/root/animal-omni-kv/data/beans/interventions/dogs_all/lp_0-1000/train_121.wav,Siggy,train,121,Siggy-7-C-7b.wav,6b9702aa46f981fe49af21ed5174a746527f6dc404babe223c18f8c383b3429f,hf:beans_dogs/train-00000-of-00002.parquet,10.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,lp_0-1000
train_122,/root/animal-omni-kv/data/beans/interventions/dogs_all/full_0-8k/train_122.wav,Siggy,train,122,Siggy-7-C-7a.wav,440b2117818ad7a90896f6d105a990f6d71b3847872cd5eee03b5078377d58c7,hf:beans_dogs/train-00000-of-00002.parquet,10.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,full_0-8k
train_122,/root/animal-omni-kv/data/beans/interventions/dogs_all/lp_0-1000/train_122.wav,Siggy,train,122,Siggy-7-C-7a.wav,440b2117818ad7a90896f6d105a990f6d71b3847872cd5eee03b5078377d58c7,hf:beans_dogs/train-00000-of-00002.parquet,10.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,lp_0-1000
train_124,/root/animal-omni-kv/data/beans/interventions/dogs_all/full_0-8k/train_124.wav,Siggy,train,124,Siggy-7-P-7f.wav,1334e1fb22d8d31a035b4f3f32c8e74552d9591dbbb00bb6274fea419e4e42d9,hf:beans_dogs/train-00000-of-00002.parquet,10.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,full_0-8k
train_124,/root/animal-omni-kv/data/beans/interventions/dogs_all/lp_0-1000/train_124.wav,Siggy,train,124,Siggy-7-P-7f.wav,1334e1fb22d8d31a035b4f3f32c8e74552d9591dbbb00bb6274fea419e4e42d9,hf:beans_dogs/train-00000-of-00002.parquet,10.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,lp_0-1000
train_127,/root/animal-omni-kv/data/beans/interventions/dogs_all/full_0-8k/train_127.wav,Siggy,train,127,Siggy-7-P-7a.wav,374dd4f0a6d359ff517af286a23defbca3a90204746e1c3a5c286b259df890bc,hf:beans_dogs/train-00000-of-00002.parquet,10.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,full_0-8k
train_127,/root/animal-omni-kv/data/beans/interventions/dogs_all/lp_0-1000/train_127.wav,Siggy,train,127,Siggy-7-P-7a.wav,374dd4f0a6d359ff517af286a23defbca3a90204746e1c3a5c286b259df890bc,hf:beans_dogs/train-00000-of-00002.parquet,10.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,lp_0-1000
train_132,/root/animal-omni-kv/data/beans/interventions/dogs_all/full_0-8k/train_132.wav,Siggy,train,132,Siggy-9-C-9f.wav,060f8fcddb471bf1abd29ac4e203248e50a7a50d09e87180bf28f7a25a01d939,hf:beans_dogs/train-00000-of-00002.parquet,10.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,full_0-8k
train_132,/root/animal-omni-kv/data/beans/interventions/dogs_all/lp_0-1000/train_132.wav,Siggy,train,132,Siggy-9-C-9f.wav,060f8fcddb471bf1abd29ac4e203248e50a7a50d09e87180bf28f7a25a01d939,hf:beans_dogs/train-00000-of-00002.parquet,10.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,lp_0-1000
train_133,/root/animal-omni-kv/data/beans/interventions/dogs_all/full_0-8k/train_133.wav,Siggy,train,133,Siggy-9-C-9a.wav,0ed0d97a035f6f455ad778266cbb63fb167e210bf00140a3d932796fb791a745,hf:beans_dogs/train-00000-of-00002.parquet,10.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,full_0-8k
train_133,/root/animal-omni-kv/data/beans/interventions/dogs_all/lp_0-1000/train_133.wav,Siggy,train,133,Siggy-9-C-9a.wav,0ed0d97a035f6f455ad778266cbb63fb167e210bf00140a3d932796fb791a745,hf:beans_dogs/train-00000-of-00002.parquet,10.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,lp_0-1000
train_134,/root/animal-omni-kv/data/beans/interventions/dogs_all/full_0-8k/train_134.wav,Siggy,train,134,Siggy-9-P-8a.wav,c7bf1a397135349bf92f1ab9f6c6e00e714362f5c64ff0ad38242c31942630d5,hf:beans_dogs/train-00000-of-00002.parquet,10.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,full_0-8k
train_134,/root/animal-omni-kv/data/beans/interventions/dogs_all/lp_0-1000/train_134.wav,Siggy,train,134,Siggy-9-P-8a.wav,c7bf1a397135349bf92f1ab9f6c6e00e714362f5c64ff0ad38242c31942630d5,hf:beans_dogs/train-00000-of-00002.parquet,10.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,lp_0-1000
train_135,/root/animal-omni-kv/data/beans/interventions/dogs_all/full_0-8k/train_135.wav,Siggy,train,135,Siggy-9-C-9d.wav,4528b515b17d0203384085021681b646a597385f3d7dc667bddb6eb3a619b758,hf:beans_dogs/train-00000-of-00002.parquet,10.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,full_0-8k
train_135,/root/animal-omni-kv/data/beans/interventions/dogs_all/lp_0-1000/train_135.wav,Siggy,train,135,Siggy-9-C-9d.wav,4528b515b17d0203384085021681b646a597385f3d7dc667bddb6eb3a619b758,hf:beans_dogs/train-00000-of-00002.parquet,10.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,lp_0-1000
train_137,/root/animal-omni-kv/data/beans/interventions/dogs_all/full_0-8k/train_137.wav,Siggy,train,137,Siggy-9-C-9e.wav,2e6c2b5f270c8aea60342036abb56b5746b0d1cd1bdbc6339dc82c74215c2e0e,hf:beans_dogs/train-00000-of-00002.parquet,10.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,full_0-8k
train_137,/root/animal-omni-kv/data/beans/interventions/dogs_all/lp_0-1000/train_137.wav,Siggy,train,137,Siggy-9-C-9e.wav,2e6c2b5f270c8aea60342036abb56b5746b0d1cd1bdbc6339dc82c74215c2e0e,hf:beans_dogs/train-00000-of-00002.parquet,10.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,lp_0-1000
train_138,/root/animal-omni-kv/data/beans/interventions/dogs_all/full_0-8k/train_138.wav,Siggy,train,138,Siggy-2-A-2b.wav,5707ffe55201bb8bf17fcc8fa51fbab9dea515a5b30d3de84e561bc5cf975bee,hf:beans_dogs/train-00000-of-00002.parquet,10.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,full_0-8k
train_138,/root/animal-omni-kv/data/beans/interventions/dogs_all/lp_0-1000/train_138.wav,Siggy,train,138,Siggy-2-A-2b.wav,5707ffe55201bb8bf17fcc8fa51fbab9dea515a5b30d3de84e561bc5cf975bee,hf:beans_dogs/train-00000-of-00002.parquet,10.0,mono_mean_prefix_truncate_zero_pad_before_qwen_resample,lp_0-1000
