event_id,audio_path,label,recording_id,condition,source_audio_path,source_condition,sample_rate,frames,channels
valid_552,/root/animal-omni-kv/data/beans/dogs_lp1_matched_silence/valid_552.wav,Freid,,matched_silence,/root/animal-omni-kv/data/beans/interventions/dogs_all/lp_0-1000/valid_552.wav,lp_0-1000,16000,160000,1
valid_556,/root/animal-omni-kv/data/beans/dogs_lp1_matched_silence/valid_556.wav,Freid,,matched_silence,/root/animal-omni-kv/data/beans/interventions/dogs_all/lp_0-1000/valid_556.wav,lp_0-1000,16000,160000,1
valid_565,/root/animal-omni-kv/data/beans/dogs_lp1_matched_silence/valid_565.wav,Freid,,matched_silence,/root/animal-omni-kv/data/beans/interventions/dogs_all/lp_0-1000/valid_565.wav,lp_0-1000,16000,160000,1
valid_567,/root/animal-omni-kv/data/beans/dogs_lp1_matched_silence/valid_567.wav,Freid,,matched_silence,/root/animal-omni-kv/data/beans/interventions/dogs_all/lp_0-1000/valid_567.wav,lp_0-1000,16000,160000,1
valid_572,/root/animal-omni-kv/data/beans/dogs_lp1_matched_silence/valid_572.wav,Luke,,matched_silence,/root/animal-omni-kv/data/beans/interventions/dogs_all/lp_0-1000/valid_572.wav,lp_0-1000,16000,160000,1
valid_588,/root/animal-omni-kv/data/beans/dogs_lp1_matched_silence/valid_588.wav,Luke,,matched_silence,/root/animal-omni-kv/data/beans/interventions/dogs_all/lp_0-1000/valid_588.wav,lp_0-1000,16000,160000,1
valid_606,/root/animal-omni-kv/data/beans/dogs_lp1_matched_silence/valid_606.wav,Luke,,matched_silence,/root/animal-omni-kv/data/beans/interventions/dogs_all/lp_0-1000/valid_606.wav,lp_0-1000,16000,160000,1
valid_613,/root/animal-omni-kv/data/beans/dogs_lp1_matched_silence/valid_613.wav,Luke,,matched_silence,/root/animal-omni-kv/data/beans/interventions/dogs_all/lp_0-1000/valid_613.wav,lp_0-1000,16000,160000,1
valid_620,/root/animal-omni-kv/data/beans/dogs_lp1_matched_silence/valid_620.wav,Luke,,matched_silence,/root/animal-omni-kv/data/beans/interventions/dogs_all/lp_0-1000/valid_620.wav,lp_0-1000,16000,160000,1
valid_621,/root/animal-omni-kv/data/beans/dogs_lp1_matched_silence/valid_621.wav,Luke,,matched_silence,/root/animal-omni-kv/data/beans/interventions/dogs_all/lp_0-1000/valid_621.wav,lp_0-1000,16000,160000,1
valid_628,/root/animal-omni-kv/data/beans/dogs_lp1_matched_silence/valid_628.wav,Luke,,matched_silence,/root/animal-omni-kv/data/beans/interventions/dogs_all/lp_0-1000/valid_628.wav,lp_0-1000,16000,160000,1
valid_631,/root/animal-omni-kv/data/beans/dogs_lp1_matched_silence/valid_631.wav,Luke,,matched_silence,/root/animal-omni-kv/data/beans/interventions/dogs_all/lp_0-1000/valid_631.wav,lp_0-1000,16000,160000,1
valid_637,/root/animal-omni-kv/data/beans/dogs_lp1_matched_silence/valid_637.wav,Luke,,matched_silence,/root/animal-omni-kv/data/beans/interventions/dogs_all/lp_0-1000/valid_637.wav,lp_0-1000,16000,160000,1
valid_639,/root/animal-omni-kv/data/beans/dogs_lp1_matched_silence/valid_639.wav,Luke,,matched_silence,/root/animal-omni-kv/data/beans/interventions/dogs_all/lp_0-1000/valid_639.wav,lp_0-1000,16000,160000,1
valid_646,/root/animal-omni-kv/data/beans/dogs_lp1_matched_silence/valid_646.wav,Luke,,matched_silence,/root/animal-omni-kv/data/beans/interventions/dogs_all/lp_0-1000/valid_646.wav,lp_0-1000,16000,160000,1
valid_648,/root/animal-omni-kv/data/beans/dogs_lp1_matched_silence/valid_648.wav,Luke,,matched_silence,/root/animal-omni-kv/data/beans/interventions/dogs_all/lp_0-1000/valid_648.wav,lp_0-1000,16000,160000,1
valid_653,/root/animal-omni-kv/data/beans/dogs_lp1_matched_silence/valid_653.wav,Luke,,matched_silence,/root/animal-omni-kv/data/beans/interventions/dogs_all/lp_0-1000/valid_653.wav,lp_0-1000,16000,160000,1
valid_654,/root/animal-omni-kv/data/beans/dogs_lp1_matched_silence/valid_654.wav,Luke,,matched_silence,/root/animal-omni-kv/data/beans/interventions/dogs_all/lp_0-1000/valid_654.wav,lp_0-1000,16000,160000,1
valid_657,/root/animal-omni-kv/data/beans/dogs_lp1_matched_silence/valid_657.wav,Luke,,matched_silence,/root/animal-omni-kv/data/beans/interventions/dogs_all/lp_0-1000/valid_657.wav,lp_0-1000,16000,160000,1
valid_666,/root/animal-omni-kv/data/beans/dogs_lp1_matched_silence/valid_666.wav,Luke,,matched_silence,/root/animal-omni-kv/data/beans/interventions/dogs_all/lp_0-1000/valid_666.wav,lp_0-1000,16000,160000,1
valid_669,/root/animal-omni-kv/data/beans/dogs_lp1_matched_silence/valid_669.wav,Luke,,matched_silence,/root/animal-omni-kv/data/beans/interventions/dogs_all/lp_0-1000/valid_669.wav,lp_0-1000,16000,160000,1
valid_672,/root/animal-omni-kv/data/beans/dogs_lp1_matched_silence/valid_672.wav,Luke,,matched_silence,/root/animal-omni-kv/data/beans/interventions/dogs_all/lp_0-1000/valid_672.wav,lp_0-1000,16000,160000,1
valid_674,/root/animal-omni-kv/data/beans/dogs_lp1_matched_silence/valid_674.wav,Luke,,matched_silence,/root/animal-omni-kv/data/beans/interventions/dogs_all/lp_0-1000/valid_674.wav,lp_0-1000,16000,160000,1
valid_681,/root/animal-omni-kv/data/beans/dogs_lp1_matched_silence/valid_681.wav,Luke,,matched_silence,/root/animal-omni-kv/data/beans/interventions/dogs_all/lp_0-1000/valid_681.wav,lp_0-1000,16000,160000,1
valid_683,/root/animal-omni-kv/data/beans/dogs_lp1_matched_silence/valid_683.wav,Luke,,matched_silence,/root/animal-omni-kv/data/beans/interventions/dogs_all/lp_0-1000/valid_683.wav,lp_0-1000,16000,160000,1
valid_685,/root/animal-omni-kv/data/beans/dogs_lp1_matched_silence/valid_685.wav,Luke,,matched_silence,/root/animal-omni-kv/data/beans/interventions/dogs_all/lp_0-1000/valid_685.wav,lp_0-1000,16000,160000,1
valid_686,/root/animal-omni-kv/data/beans/dogs_lp1_matched_silence/valid_686.wav,Luke,,matched_silence,/root/animal-omni-kv/data/beans/interventions/dogs_all/lp_0-1000/valid_686.wav,lp_0-1000,16000,160000,1
valid_692,/root/animal-omni-kv/data/beans/dogs_lp1_matched_silence/valid_692.wav,Freid,,matched_silence,/root/animal-omni-kv/data/beans/interventions/dogs_all/lp_0-1000/valid_692.wav,lp_0-1000,16000,160000,1
