event_id,audio_path,label,recording_id,provenance,annotation_tsv_label,example_annotation_agree,condition
582850,/root/animal-omni-kv/data/marmaudio/interventions/lp_0-8000/582850.wav,Phee,2020_10_1,official_audio_example,Phee,true,lp_0-8000
582850,/root/animal-omni-kv/data/marmaudio/interventions/remove_0-1000/582850.wav,Phee,2020_10_1,official_audio_example,Phee,true,remove_0-1000
582850,/root/animal-omni-kv/data/marmaudio/interventions/remove_1000-2000/582850.wav,Phee,2020_10_1,official_audio_example,Phee,true,remove_1000-2000
582850,/root/animal-omni-kv/data/marmaudio/interventions/remove_2000-4000/582850.wav,Phee,2020_10_1,official_audio_example,Phee,true,remove_2000-4000
582850,/root/animal-omni-kv/data/marmaudio/interventions/remove_4000-6000/582850.wav,Phee,2020_10_1,official_audio_example,Phee,true,remove_4000-6000
582850,/root/animal-omni-kv/data/marmaudio/interventions/remove_6000-8000/582850.wav,Phee,2020_10_1,official_audio_example,Phee,true,remove_6000-8000
658051,/root/animal-omni-kv/data/marmaudio/interventions/full_0-8k/658051.wav,Phee,2023_3_2,official_audio_example,Vocalization,false,full_0-8k
658051,/root/animal-omni-kv/data/marmaudio/interventions/lp_0-1000/658051.wav,Phee,2023_3_2,official_audio_example,Vocalization,false,lp_0-1000
658051,/root/animal-omni-kv/data/marmaudio/interventions/lp_0-2000/658051.wav,Phee,2023_3_2,official_audio_example,Vocalization,false,lp_0-2000
658051,/root/animal-omni-kv/data/marmaudio/interventions/lp_0-4000/658051.wav,Phee,2023_3_2,official_audio_example,Vocalization,false,lp_0-4000
658051,/root/animal-omni-kv/data/marmaudio/interventions/lp_0-6000/658051.wav,Phee,2023_3_2,official_audio_example,Vocalization,false,lp_0-6000
658051,/root/animal-omni-kv/data/marmaudio/interventions/lp_0-8000/658051.wav,Phee,2023_3_2,official_audio_example,Vocalization,false,lp_0-8000
658051,/root/animal-omni-kv/data/marmaudio/interventions/remove_0-1000/658051.wav,Phee,2023_3_2,official_audio_example,Vocalization,false,remove_0-1000
658051,/root/animal-omni-kv/data/marmaudio/interventions/remove_1000-2000/658051.wav,Phee,2023_3_2,official_audio_example,Vocalization,false,remove_1000-2000
658051,/root/animal-omni-kv/data/marmaudio/interventions/remove_2000-4000/658051.wav,Phee,2023_3_2,official_audio_example,Vocalization,false,remove_2000-4000
658051,/root/animal-omni-kv/data/marmaudio/interventions/remove_4000-6000/658051.wav,Phee,2023_3_2,official_audio_example,Vocalization,false,remove_4000-6000
658051,/root/animal-omni-kv/data/marmaudio/interventions/remove_6000-8000/658051.wav,Phee,2023_3_2,official_audio_example,Vocalization,false,remove_6000-8000
663389,/root/animal-omni-kv/data/marmaudio/interventions/full_0-8k/663389.wav,Phee,2023_3_2,official_audio_example,Vocalization,false,full_0-8k
663389,/root/animal-omni-kv/data/marmaudio/interventions/lp_0-1000/663389.wav,Phee,2023_3_2,official_audio_example,Vocalization,false,lp_0-1000
663389,/root/animal-omni-kv/data/marmaudio/interventions/lp_0-2000/663389.wav,Phee,2023_3_2,official_audio_example,Vocalization,false,lp_0-2000
663389,/root/animal-omni-kv/data/marmaudio/interventions/lp_0-4000/663389.wav,Phee,2023_3_2,official_audio_example,Vocalization,false,lp_0-4000
663389,/root/animal-omni-kv/data/marmaudio/interventions/lp_0-6000/663389.wav,Phee,2023_3_2,official_audio_example,Vocalization,false,lp_0-6000
663389,/root/animal-omni-kv/data/marmaudio/interventions/lp_0-8000/663389.wav,Phee,2023_3_2,official_audio_example,Vocalization,false,lp_0-8000
663389,/root/animal-omni-kv/data/marmaudio/interventions/remove_0-1000/663389.wav,Phee,2023_3_2,official_audio_example,Vocalization,false,remove_0-1000
663389,/root/animal-omni-kv/data/marmaudio/interventions/remove_1000-2000/663389.wav,Phee,2023_3_2,official_audio_example,Vocalization,false,remove_1000-2000
663389,/root/animal-omni-kv/data/marmaudio/interventions/remove_2000-4000/663389.wav,Phee,2023_3_2,official_audio_example,Vocalization,false,remove_2000-4000
663389,/root/animal-omni-kv/data/marmaudio/interventions/remove_4000-6000/663389.wav,Phee,2023_3_2,official_audio_example,Vocalization,false,remove_4000-6000
663389,/root/animal-omni-kv/data/marmaudio/interventions/remove_6000-8000/663389.wav,Phee,2023_3_2,official_audio_example,Vocalization,false,remove_6000-8000
863993,/root/animal-omni-kv/data/marmaudio/interventions/full_0-8k/863993.wav,Phee,2020_12_2,official_audio_example,Vocalization,false,full_0-8k
863993,/root/animal-omni-kv/data/marmaudio/interventions/lp_0-1000/863993.wav,Phee,2020_12_2,official_audio_example,Vocalization,false,lp_0-1000
863993,/root/animal-omni-kv/data/marmaudio/interventions/lp_0-2000/863993.wav,Phee,2020_12_2,official_audio_example,Vocalization,false,lp_0-2000
863993,/root/animal-omni-kv/data/marmaudio/interventions/lp_0-4000/863993.wav,Phee,2020_12_2,official_audio_example,Vocalization,false,lp_0-4000
863993,/root/animal-omni-kv/data/marmaudio/interventions/lp_0-6000/863993.wav,Phee,2020_12_2,official_audio_example,Vocalization,false,lp_0-6000
863993,/root/animal-omni-kv/data/marmaudio/interventions/lp_0-8000/863993.wav,Phee,2020_12_2,official_audio_example,Vocalization,false,lp_0-8000
863993,/root/animal-omni-kv/data/marmaudio/interventions/remove_0-1000/863993.wav,Phee,2020_12_2,official_audio_example,Vocalization,false,remove_0-1000
863993,/root/animal-omni-kv/data/marmaudio/interventions/remove_1000-2000/863993.wav,Phee,2020_12_2,official_audio_example,Vocalization,false,remove_1000-2000
863993,/root/animal-omni-kv/data/marmaudio/interventions/remove_2000-4000/863993.wav,Phee,2020_12_2,official_audio_example,Vocalization,false,remove_2000-4000
863993,/root/animal-omni-kv/data/marmaudio/interventions/remove_4000-6000/863993.wav,Phee,2020_12_2,official_audio_example,Vocalization,false,remove_4000-6000
863993,/root/animal-omni-kv/data/marmaudio/interventions/remove_6000-8000/863993.wav,Phee,2020_12_2,official_audio_example,Vocalization,false,remove_6000-8000
152460,/root/animal-omni-kv/data/marmaudio/interventions/full_0-8k/152460.wav,Seep,2022_2_8,official_audio_example,Seep,true,full_0-8k
152460,/root/animal-omni-kv/data/marmaudio/interventions/lp_0-1000/152460.wav,Seep,2022_2_8,official_audio_example,Seep,true,lp_0-1000
152460,/root/animal-omni-kv/data/marmaudio/interventions/lp_0-2000/152460.wav,Seep,2022_2_8,official_audio_example,Seep,true,lp_0-2000
152460,/root/animal-omni-kv/data/marmaudio/interventions/lp_0-4000/152460.wav,Seep,2022_2_8,official_audio_example,Seep,true,lp_0-4000
152460,/root/animal-omni-kv/data/marmaudio/interventions/lp_0-6000/152460.wav,Seep,2022_2_8,official_audio_example,Seep,true,lp_0-6000
152460,/root/animal-omni-kv/data/marmaudio/interventions/lp_0-8000/152460.wav,Seep,2022_2_8,official_audio_example,Seep,true,lp_0-8000
152460,/root/animal-omni-kv/data/marmaudio/interventions/remove_0-1000/152460.wav,Seep,2022_2_8,official_audio_example,Seep,true,remove_0-1000
152460,/root/animal-omni-kv/data/marmaudio/interventions/remove_1000-2000/152460.wav,Seep,2022_2_8,official_audio_example,Seep,true,remove_1000-2000
152460,/root/animal-omni-kv/data/marmaudio/interventions/remove_2000-4000/152460.wav,Seep,2022_2_8,official_audio_example,Seep,true,remove_2000-4000
152460,/root/animal-omni-kv/data/marmaudio/interventions/remove_4000-6000/152460.wav,Seep,2022_2_8,official_audio_example,Seep,true,remove_4000-6000
152460,/root/animal-omni-kv/data/marmaudio/interventions/remove_6000-8000/152460.wav,Seep,2022_2_8,official_audio_example,Seep,true,remove_6000-8000
212109,/root/animal-omni-kv/data/marmaudio/interventions/full_0-8k/212109.wav,Seep,2022_3_4,official_audio_example,Vocalization,false,full_0-8k
212109,/root/animal-omni-kv/data/marmaudio/interventions/lp_0-1000/212109.wav,Seep,2022_3_4,official_audio_example,Vocalization,false,lp_0-1000
212109,/root/animal-omni-kv/data/marmaudio/interventions/lp_0-2000/212109.wav,Seep,2022_3_4,official_audio_example,Vocalization,false,lp_0-2000
212109,/root/animal-omni-kv/data/marmaudio/interventions/lp_0-4000/212109.wav,Seep,2022_3_4,official_audio_example,Vocalization,false,lp_0-4000
212109,/root/animal-omni-kv/data/marmaudio/interventions/lp_0-6000/212109.wav,Seep,2022_3_4,official_audio_example,Vocalization,false,lp_0-6000
212109,/root/animal-omni-kv/data/marmaudio/interventions/lp_0-8000/212109.wav,Seep,2022_3_4,official_audio_example,Vocalization,false,lp_0-8000
212109,/root/animal-omni-kv/data/marmaudio/interventions/remove_0-1000/212109.wav,Seep,2022_3_4,official_audio_example,Vocalization,false,remove_0-1000
212109,/root/animal-omni-kv/data/marmaudio/interventions/remove_1000-2000/212109.wav,Seep,2022_3_4,official_audio_example,Vocalization,false,remove_1000-2000
212109,/root/animal-omni-kv/data/marmaudio/interventions/remove_2000-4000/212109.wav,Seep,2022_3_4,official_audio_example,Vocalization,false,remove_2000-4000
212109,/root/animal-omni-kv/data/marmaudio/interventions/remove_4000-6000/212109.wav,Seep,2022_3_4,official_audio_example,Vocalization,false,remove_4000-6000
212109,/root/animal-omni-kv/data/marmaudio/interventions/remove_6000-8000/212109.wav,Seep,2022_3_4,official_audio_example,Vocalization,false,remove_6000-8000
223096,/root/animal-omni-kv/data/marmaudio/interventions/full_0-8k/223096.wav,Seep,2019_12_0,official_audio_example,Seep,true,full_0-8k
223096,/root/animal-omni-kv/data/marmaudio/interventions/lp_0-1000/223096.wav,Seep,2019_12_0,official_audio_example,Seep,true,lp_0-1000
223096,/root/animal-omni-kv/data/marmaudio/interventions/lp_0-2000/223096.wav,Seep,2019_12_0,official_audio_example,Seep,true,lp_0-2000
223096,/root/animal-omni-kv/data/marmaudio/interventions/lp_0-4000/223096.wav,Seep,2019_12_0,official_audio_example,Seep,true,lp_0-4000
223096,/root/animal-omni-kv/data/marmaudio/interventions/lp_0-6000/223096.wav,Seep,2019_12_0,official_audio_example,Seep,true,lp_0-6000
223096,/root/animal-omni-kv/data/marmaudio/interventions/lp_0-8000/223096.wav,Seep,2019_12_0,official_audio_example,Seep,true,lp_0-8000
223096,/root/animal-omni-kv/data/marmaudio/interventions/remove_0-1000/223096.wav,Seep,2019_12_0,official_audio_example,Seep,true,remove_0-1000
223096,/root/animal-omni-kv/data/marmaudio/interventions/remove_1000-2000/223096.wav,Seep,2019_12_0,official_audio_example,Seep,true,remove_1000-2000
223096,/root/animal-omni-kv/data/marmaudio/interventions/remove_2000-4000/223096.wav,Seep,2019_12_0,official_audio_example,Seep,true,remove_2000-4000
223096,/root/animal-omni-kv/data/marmaudio/interventions/remove_4000-6000/223096.wav,Seep,2019_12_0,official_audio_example,Seep,true,remove_4000-6000
223096,/root/animal-omni-kv/data/marmaudio/interventions/remove_6000-8000/223096.wav,Seep,2019_12_0,official_audio_example,Seep,true,remove_6000-8000
271618,/root/animal-omni-kv/data/marmaudio/interventions/full_0-8k/271618.wav,Seep,2022_4_1,official_audio_example,Vocalization,false,full_0-8k
271618,/root/animal-omni-kv/data/marmaudio/interventions/lp_0-1000/271618.wav,Seep,2022_4_1,official_audio_example,Vocalization,false,lp_0-1000
271618,/root/animal-omni-kv/data/marmaudio/interventions/lp_0-2000/271618.wav,Seep,2022_4_1,official_audio_example,Vocalization,false,lp_0-2000
271618,/root/animal-omni-kv/data/marmaudio/interventions/lp_0-4000/271618.wav,Seep,2022_4_1,official_audio_example,Vocalization,false,lp_0-4000
271618,/root/animal-omni-kv/data/marmaudio/interventions/lp_0-6000/271618.wav,Seep,2022_4_1,official_audio_example,Vocalization,false,lp_0-6000
271618,/root/animal-omni-kv/data/marmaudio/interventions/lp_0-8000/271618.wav,Seep,2022_4_1,official_audio_example,Vocalization,false,lp_0-8000
271618,/root/animal-omni-kv/data/marmaudio/interventions/remove_0-1000/271618.wav,Seep,2022_4_1,official_audio_example,Vocalization,false,remove_0-1000
271618,/root/animal-omni-kv/data/marmaudio/interventions/remove_1000-2000/271618.wav,Seep,2022_4_1,official_audio_example,Vocalization,false,remove_1000-2000
271618,/root/animal-omni-kv/data/marmaudio/interventions/remove_2000-4000/271618.wav,Seep,2022_4_1,official_audio_example,Vocalization,false,remove_2000-4000
271618,/root/animal-omni-kv/data/marmaudio/interventions/remove_4000-6000/271618.wav,Seep,2022_4_1,official_audio_example,Vocalization,false,remove_4000-6000
271618,/root/animal-omni-kv/data/marmaudio/interventions/remove_6000-8000/271618.wav,Seep,2022_4_1,official_audio_example,Vocalization,false,remove_6000-8000
316584,/root/animal-omni-kv/data/marmaudio/interventions/full_0-8k/316584.wav,Seep,2022_3_9,official_audio_example,Vocalization,false,full_0-8k
316584,/root/animal-omni-kv/data/marmaudio/interventions/lp_0-1000/316584.wav,Seep,2022_3_9,official_audio_example,Vocalization,false,lp_0-1000
316584,/root/animal-omni-kv/data/marmaudio/interventions/lp_0-2000/316584.wav,Seep,2022_3_9,official_audio_example,Vocalization,false,lp_0-2000
316584,/root/animal-omni-kv/data/marmaudio/interventions/lp_0-4000/316584.wav,Seep,2022_3_9,official_audio_example,Vocalization,false,lp_0-4000
316584,/root/animal-omni-kv/data/marmaudio/interventions/lp_0-6000/316584.wav,Seep,2022_3_9,official_audio_example,Vocalization,false,lp_0-6000
316584,/root/animal-omni-kv/data/marmaudio/interventions/lp_0-8000/316584.wav,Seep,2022_3_9,official_audio_example,Vocalization,false,lp_0-8000
316584,/root/animal-omni-kv/data/marmaudio/interventions/remove_0-1000/316584.wav,Seep,2022_3_9,official_audio_example,Vocalization,false,remove_0-1000
316584,/root/animal-omni-kv/data/marmaudio/interventions/remove_1000-2000/316584.wav,Seep,2022_3_9,official_audio_example,Vocalization,false,remove_1000-2000
316584,/root/animal-omni-kv/data/marmaudio/interventions/remove_2000-4000/316584.wav,Seep,2022_3_9,official_audio_example,Vocalization,false,remove_2000-4000
316584,/root/animal-omni-kv/data/marmaudio/interventions/remove_4000-6000/316584.wav,Seep,2022_3_9,official_audio_example,Vocalization,false,remove_4000-6000
316584,/root/animal-omni-kv/data/marmaudio/interventions/remove_6000-8000/316584.wav,Seep,2022_3_9,official_audio_example,Vocalization,false,remove_6000-8000
552983,/root/animal-omni-kv/data/marmaudio/interventions/full_0-8k/552983.wav,Seep,2020_11_0,official_audio_example,Vocalization,false,full_0-8k
552983,/root/animal-omni-kv/data/marmaudio/interventions/lp_0-1000/552983.wav,Seep,2020_11_0,official_audio_example,Vocalization,false,lp_0-1000
552983,/root/animal-omni-kv/data/marmaudio/interventions/lp_0-2000/552983.wav,Seep,2020_11_0,official_audio_example,Vocalization,false,lp_0-2000
552983,/root/animal-omni-kv/data/marmaudio/interventions/lp_0-4000/552983.wav,Seep,2020_11_0,official_audio_example,Vocalization,false,lp_0-4000
552983,/root/animal-omni-kv/data/marmaudio/interventions/lp_0-6000/552983.wav,Seep,2020_11_0,official_audio_example,Vocalization,false,lp_0-6000
552983,/root/animal-omni-kv/data/marmaudio/interventions/lp_0-8000/552983.wav,Seep,2020_11_0,official_audio_example,Vocalization,false,lp_0-8000
552983,/root/animal-omni-kv/data/marmaudio/interventions/remove_0-1000/552983.wav,Seep,2020_11_0,official_audio_example,Vocalization,false,remove_0-1000
552983,/root/animal-omni-kv/data/marmaudio/interventions/remove_1000-2000/552983.wav,Seep,2020_11_0,official_audio_example,Vocalization,false,remove_1000-2000
552983,/root/animal-omni-kv/data/marmaudio/interventions/remove_2000-4000/552983.wav,Seep,2020_11_0,official_audio_example,Vocalization,false,remove_2000-4000
552983,/root/animal-omni-kv/data/marmaudio/interventions/remove_4000-6000/552983.wav,Seep,2020_11_0,official_audio_example,Vocalization,false,remove_4000-6000
552983,/root/animal-omni-kv/data/marmaudio/interventions/remove_6000-8000/552983.wav,Seep,2020_11_0,official_audio_example,Vocalization,false,remove_6000-8000
630151,/root/animal-omni-kv/data/marmaudio/interventions/full_0-8k/630151.wav,Seep,2023_3_0,official_audio_example,Vocalization,false,full_0-8k
630151,/root/animal-omni-kv/data/marmaudio/interventions/lp_0-1000/630151.wav,Seep,2023_3_0,official_audio_example,Vocalization,false,lp_0-1000
630151,/root/animal-omni-kv/data/marmaudio/interventions/lp_0-2000/630151.wav,Seep,2023_3_0,official_audio_example,Vocalization,false,lp_0-2000
630151,/root/animal-omni-kv/data/marmaudio/interventions/lp_0-4000/630151.wav,Seep,2023_3_0,official_audio_example,Vocalization,false,lp_0-4000
630151,/root/animal-omni-kv/data/marmaudio/interventions/lp_0-6000/630151.wav,Seep,2023_3_0,official_audio_example,Vocalization,false,lp_0-6000
630151,/root/animal-omni-kv/data/marmaudio/interventions/lp_0-8000/630151.wav,Seep,2023_3_0,official_audio_example,Vocalization,false,lp_0-8000
630151,/root/animal-omni-kv/data/marmaudio/interventions/remove_0-1000/630151.wav,Seep,2023_3_0,official_audio_example,Vocalization,false,remove_0-1000
630151,/root/animal-omni-kv/data/marmaudio/interventions/remove_1000-2000/630151.wav,Seep,2023_3_0,official_audio_example,Vocalization,false,remove_1000-2000
630151,/root/animal-omni-kv/data/marmaudio/interventions/remove_2000-4000/630151.wav,Seep,2023_3_0,official_audio_example,Vocalization,false,remove_2000-4000
630151,/root/animal-omni-kv/data/marmaudio/interventions/remove_4000-6000/630151.wav,Seep,2023_3_0,official_audio_example,Vocalization,false,remove_4000-6000
630151,/root/animal-omni-kv/data/marmaudio/interventions/remove_6000-8000/630151.wav,Seep,2023_3_0,official_audio_example,Vocalization,false,remove_6000-8000
630317,/root/animal-omni-kv/data/marmaudio/interventions/full_0-8k/630317.wav,Seep,2023_3_0,official_audio_example,Twitter,false,full_0-8k
630317,/root/animal-omni-kv/data/marmaudio/interventions/lp_0-1000/630317.wav,Seep,2023_3_0,official_audio_example,Twitter,false,lp_0-1000
630317,/root/animal-omni-kv/data/marmaudio/interventions/lp_0-2000/630317.wav,Seep,2023_3_0,official_audio_example,Twitter,false,lp_0-2000
630317,/root/animal-omni-kv/data/marmaudio/interventions/lp_0-4000/630317.wav,Seep,2023_3_0,official_audio_example,Twitter,false,lp_0-4000
630317,/root/animal-omni-kv/data/marmaudio/interventions/lp_0-6000/630317.wav,Seep,2023_3_0,official_audio_example,Twitter,false,lp_0-6000
630317,/root/animal-omni-kv/data/marmaudio/interventions/lp_0-8000/630317.wav,Seep,2023_3_0,official_audio_example,Twitter,false,lp_0-8000
630317,/root/animal-omni-kv/data/marmaudio/interventions/remove_0-1000/630317.wav,Seep,2023_3_0,official_audio_example,Twitter,false,remove_0-1000
630317,/root/animal-omni-kv/data/marmaudio/interventions/remove_1000-2000/630317.wav,Seep,2023_3_0,official_audio_example,Twitter,false,remove_1000-2000
630317,/root/animal-omni-kv/data/marmaudio/interventions/remove_2000-4000/630317.wav,Seep,2023_3_0,official_audio_example,Twitter,false,remove_2000-4000
630317,/root/animal-omni-kv/data/marmaudio/interventions/remove_4000-6000/630317.wav,Seep,2023_3_0,official_audio_example,Twitter,false,remove_4000-6000
630317,/root/animal-omni-kv/data/marmaudio/interventions/remove_6000-8000/630317.wav,Seep,2023_3_0,official_audio_example,Twitter,false,remove_6000-8000
661996,/root/animal-omni-kv/data/marmaudio/interventions/full_0-8k/661996.wav,Seep,2023_3_2,official_audio_example,Twitter,false,full_0-8k
661996,/root/animal-omni-kv/data/marmaudio/interventions/lp_0-1000/661996.wav,Seep,2023_3_2,official_audio_example,Twitter,false,lp_0-1000
661996,/root/animal-omni-kv/data/marmaudio/interventions/lp_0-2000/661996.wav,Seep,2023_3_2,official_audio_example,Twitter,false,lp_0-2000
661996,/root/animal-omni-kv/data/marmaudio/interventions/lp_0-4000/661996.wav,Seep,2023_3_2,official_audio_example,Twitter,false,lp_0-4000
661996,/root/animal-omni-kv/data/marmaudio/interventions/lp_0-6000/661996.wav,Seep,2023_3_2,official_audio_example,Twitter,false,lp_0-6000
661996,/root/animal-omni-kv/data/marmaudio/interventions/lp_0-8000/661996.wav,Seep,2023_3_2,official_audio_example,Twitter,false,lp_0-8000
661996,/root/animal-omni-kv/data/marmaudio/interventions/remove_0-1000/661996.wav,Seep,2023_3_2,official_audio_example,Twitter,false,remove_0-1000
661996,/root/animal-omni-kv/data/marmaudio/interventions/remove_1000-2000/661996.wav,Seep,2023_3_2,official_audio_example,Twitter,false,remove_1000-2000
661996,/root/animal-omni-kv/data/marmaudio/interventions/remove_2000-4000/661996.wav,Seep,2023_3_2,official_audio_example,Twitter,false,remove_2000-4000
661996,/root/animal-omni-kv/data/marmaudio/interventions/remove_4000-6000/661996.wav,Seep,2023_3_2,official_audio_example,Twitter,false,remove_4000-6000
661996,/root/animal-omni-kv/data/marmaudio/interventions/remove_6000-8000/661996.wav,Seep,2023_3_2,official_audio_example,Twitter,false,remove_6000-8000
846346,/root/animal-omni-kv/data/marmaudio/interventions/full_0-8k/846346.wav,Seep,2023_4_9,official_audio_example,Vocalization,false,full_0-8k
846346,/root/animal-omni-kv/data/marmaudio/interventions/lp_0-1000/846346.wav,Seep,2023_4_9,official_audio_example,Vocalization,false,lp_0-1000
846346,/root/animal-omni-kv/data/marmaudio/interventions/lp_0-2000/846346.wav,Seep,2023_4_9,official_audio_example,Vocalization,false,lp_0-2000
846346,/root/animal-omni-kv/data/marmaudio/interventions/lp_0-4000/846346.wav,Seep,2023_4_9,official_audio_example,Vocalization,false,lp_0-4000
846346,/root/animal-omni-kv/data/marmaudio/interventions/lp_0-6000/846346.wav,Seep,2023_4_9,official_audio_example,Vocalization,false,lp_0-6000
846346,/root/animal-omni-kv/data/marmaudio/interventions/lp_0-8000/846346.wav,Seep,2023_4_9,official_audio_example,Vocalization,false,lp_0-8000
846346,/root/animal-omni-kv/data/marmaudio/interventions/remove_0-1000/846346.wav,Seep,2023_4_9,official_audio_example,Vocalization,false,remove_0-1000
846346,/root/animal-omni-kv/data/marmaudio/interventions/remove_1000-2000/846346.wav,Seep,2023_4_9,official_audio_example,Vocalization,false,remove_1000-2000
846346,/root/animal-omni-kv/data/marmaudio/interventions/remove_2000-4000/846346.wav,Seep,2023_4_9,official_audio_example,Vocalization,false,remove_2000-4000
846346,/root/animal-omni-kv/data/marmaudio/interventions/remove_4000-6000/846346.wav,Seep,2023_4_9,official_audio_example,Vocalization,false,remove_4000-6000
846346,/root/animal-omni-kv/data/marmaudio/interventions/remove_6000-8000/846346.wav,Seep,2023_4_9,official_audio_example,Vocalization,false,remove_6000-8000
223123,/root/animal-omni-kv/data/marmaudio/interventions/full_0-8k/223123.wav,Trill,2019_12_0,official_audio_example,Trill,true,full_0-8k
223123,/root/animal-omni-kv/data/marmaudio/interventions/lp_0-1000/223123.wav,Trill,2019_12_0,official_audio_example,Trill,true,lp_0-1000
223123,/root/animal-omni-kv/data/marmaudio/interventions/lp_0-2000/223123.wav,Trill,2019_12_0,official_audio_example,Trill,true,lp_0-2000
223123,/root/animal-omni-kv/data/marmaudio/interventions/lp_0-4000/223123.wav,Trill,2019_12_0,official_audio_example,Trill,true,lp_0-4000
223123,/root/animal-omni-kv/data/marmaudio/interventions/lp_0-6000/223123.wav,Trill,2019_12_0,official_audio_example,Trill,true,lp_0-6000
223123,/root/animal-omni-kv/data/marmaudio/interventions/lp_0-8000/223123.wav,Trill,2019_12_0,official_audio_example,Trill,true,lp_0-8000
223123,/root/animal-omni-kv/data/marmaudio/interventions/remove_0-1000/223123.wav,Trill,2019_12_0,official_audio_example,Trill,true,remove_0-1000
223123,/root/animal-omni-kv/data/marmaudio/interventions/remove_1000-2000/223123.wav,Trill,2019_12_0,official_audio_example,Trill,true,remove_1000-2000
223123,/root/animal-omni-kv/data/marmaudio/interventions/remove_2000-4000/223123.wav,Trill,2019_12_0,official_audio_example,Trill,true,remove_2000-4000
223123,/root/animal-omni-kv/data/marmaudio/interventions/remove_4000-6000/223123.wav,Trill,2019_12_0,official_audio_example,Trill,true,remove_4000-6000
223123,/root/animal-omni-kv/data/marmaudio/interventions/remove_6000-8000/223123.wav,Trill,2019_12_0,official_audio_example,Trill,true,remove_6000-8000
223263,/root/animal-omni-kv/data/marmaudio/interventions/full_0-8k/223263.wav,Trill,2019_12_0,official_audio_example,Trill,true,full_0-8k
223263,/root/animal-omni-kv/data/marmaudio/interventions/lp_0-1000/223263.wav,Trill,2019_12_0,official_audio_example,Trill,true,lp_0-1000
223263,/root/animal-omni-kv/data/marmaudio/interventions/lp_0-2000/223263.wav,Trill,2019_12_0,official_audio_example,Trill,true,lp_0-2000
223263,/root/animal-omni-kv/data/marmaudio/interventions/lp_0-4000/223263.wav,Trill,2019_12_0,official_audio_example,Trill,true,lp_0-4000
223263,/root/animal-omni-kv/data/marmaudio/interventions/lp_0-6000/223263.wav,Trill,2019_12_0,official_audio_example,Trill,true,lp_0-6000
223263,/root/animal-omni-kv/data/marmaudio/interventions/lp_0-8000/223263.wav,Trill,2019_12_0,official_audio_example,Trill,true,lp_0-8000
223263,/root/animal-omni-kv/data/marmaudio/interventions/remove_0-1000/223263.wav,Trill,2019_12_0,official_audio_example,Trill,true,remove_0-1000
223263,/root/animal-omni-kv/data/marmaudio/interventions/remove_1000-2000/223263.wav,Trill,2019_12_0,official_audio_example,Trill,true,remove_1000-2000
223263,/root/animal-omni-kv/data/marmaudio/interventions/remove_2000-4000/223263.wav,Trill,2019_12_0,official_audio_example,Trill,true,remove_2000-4000
223263,/root/animal-omni-kv/data/marmaudio/interventions/remove_4000-6000/223263.wav,Trill,2019_12_0,official_audio_example,Trill,true,remove_4000-6000
223263,/root/animal-omni-kv/data/marmaudio/interventions/remove_6000-8000/223263.wav,Trill,2019_12_0,official_audio_example,Trill,true,remove_6000-8000
372350,/root/animal-omni-kv/data/marmaudio/interventions/full_0-8k/372350.wav,Trill,2022_10_0,official_audio_example,Vocalization,false,full_0-8k
372350,/root/animal-omni-kv/data/marmaudio/interventions/lp_0-1000/372350.wav,Trill,2022_10_0,official_audio_example,Vocalization,false,lp_0-1000
372350,/root/animal-omni-kv/data/marmaudio/interventions/lp_0-2000/372350.wav,Trill,2022_10_0,official_audio_example,Vocalization,false,lp_0-2000
372350,/root/animal-omni-kv/data/marmaudio/interventions/lp_0-4000/372350.wav,Trill,2022_10_0,official_audio_example,Vocalization,false,lp_0-4000
372350,/root/animal-omni-kv/data/marmaudio/interventions/lp_0-6000/372350.wav,Trill,2022_10_0,official_audio_example,Vocalization,false,lp_0-6000
372350,/root/animal-omni-kv/data/marmaudio/interventions/lp_0-8000/372350.wav,Trill,2022_10_0,official_audio_example,Vocalization,false,lp_0-8000
372350,/root/animal-omni-kv/data/marmaudio/interventions/remove_0-1000/372350.wav,Trill,2022_10_0,official_audio_example,Vocalization,false,remove_0-1000
372350,/root/animal-omni-kv/data/marmaudio/interventions/remove_1000-2000/372350.wav,Trill,2022_10_0,official_audio_example,Vocalization,false,remove_1000-2000
372350,/root/animal-omni-kv/data/marmaudio/interventions/remove_2000-4000/372350.wav,Trill,2022_10_0,official_audio_example,Vocalization,false,remove_2000-4000
372350,/root/animal-omni-kv/data/marmaudio/interventions/remove_4000-6000/372350.wav,Trill,2022_10_0,official_audio_example,Vocalization,false,remove_4000-6000
372350,/root/animal-omni-kv/data/marmaudio/interventions/remove_6000-8000/372350.wav,Trill,2022_10_0,official_audio_example,Vocalization,false,remove_6000-8000
556199,/root/animal-omni-kv/data/marmaudio/interventions/full_0-8k/556199.wav,Trill,2020_11_0,official_audio_example,Tsik,false,full_0-8k
556199,/root/animal-omni-kv/data/marmaudio/interventions/lp_0-1000/556199.wav,Trill,2020_11_0,official_audio_example,Tsik,false,lp_0-1000
556199,/root/animal-omni-kv/data/marmaudio/interventions/lp_0-2000/556199.wav,Trill,2020_11_0,official_audio_example,Tsik,false,lp_0-2000
556199,/root/animal-omni-kv/data/marmaudio/interventions/lp_0-4000/556199.wav,Trill,2020_11_0,official_audio_example,Tsik,false,lp_0-4000
