event_id,audio_path,label,instruction_text,dataset_name,source_dataset,license,file_name,metadata,split
82b32d54-f23c-4b13-ba59-8e777221c848,/root/animal-omni-kv/data/beans/beans_zero_subset/unseen-family-cmn/82b32d54-f23c-4b13-ba59-8e777221c848.wav,Babiroussa des Moluques,What is the common name for the focal species in the audio?,unseen-family-cmn,Animal Sound Archive,unknown,Babyrousa_babyrussa_V1701_04_short.flac,"{""recordist"": """", ""url"": ""http://www.tierstimmenarchiv.de/recordings/Babyrousa_babyrussa_V1701_04_short.mp3"", ""source"": ""Animal Sound Archive"", ""duration"": 19.7225, ""sample_rate"": 16000}",test
8f9e8d7c-31d8-49dc-b171-e12aed7440c2,/root/animal-omni-kv/data/beans/beans_zero_subset/unseen-genus-tax/8f9e8d7c-31d8-49dc-b171-e12aed7440c2.wav,Chordata Aves Passeriformes Rhinocryptidae Rhinocrypta lanceolata,What is the taxonomic name of the focal species in the audio?,unseen-genus-tax,Xeno-canto,CC BY-NC,R09_0145-Crested-Gallito.flac,"{""recordist"": ""Nick Athanas"", ""url"": ""https://xeno-canto.org/sounds/uploaded/XRABICUARW/R09_0145-Crested-Gallito.mp3"", ""source"": ""Xeno-canto"", ""duration"": 17.00575, ""sample_rate"": 16000}",test
c3f491f7-0a0f-46df-b083-762bec0684af,/root/animal-omni-kv/data/beans/beans_zero_subset/unseen-family-sci/c3f491f7-0a0f-46df-b083-762bec0684af.wav,Phocoena phocoena,What is the scientific name for the focal species in the audio?,unseen-family-sci,Watkins,unknown,6501200S.flac,"{""recordist"": """", ""url"": ""https://cis.whoi.edu/science/B/whalesounds/WhaleSounds/6501200S.wav"", ""source"": ""Watkins"", ""duration"": 3.8526875, ""sample_rate"": 16000}",test
0dd9384f-5b16-45fa-8e61-3e5436128fad,/root/animal-omni-kv/data/beans/beans_zero_subset/unseen-family-tax/0dd9384f-5b16-45fa-8e61-3e5436128fad.wav,Chordata Mammalia Cetacea Phocoenidae Phocoena phocoena,What is the taxonomic name of the focal species in the audio?,unseen-family-tax,Watkins,unknown,6501200W.flac,"{""recordist"": """", ""url"": ""https://cis.whoi.edu/science/B/whalesounds/WhaleSounds/6501200W.wav"", ""source"": ""Watkins"", ""duration"": 6.44075, ""sample_rate"": 16000}",test
483eeb07-b0d2-44c0-a9f0-1251dd88c29a,/root/animal-omni-kv/data/beans/beans_zero_subset/unseen-species-sci/483eeb07-b0d2-44c0-a9f0-1251dd88c29a.wav,Bucco noanamae,What is the scientific name for the focal species in the audio?,unseen-species-sci,Xeno-canto,CC BY-NC,XC203516-Sooty-capped%20Puffbird_Bocas%20del%20Atrato_20%20September%202014%20%28a%29.flac,"{""recordist"": ""Guy Kirwan"", ""url"": ""https://xeno-canto.org/sounds/uploaded/BZVYBRUAAE/XC203516-Sooty-capped%20Puffbird_Bocas%20del%20Atrato_20%20September%202014%20%28a%29.mp3"", ""source"": ""Xeno-canto"", ""duration"": 138.161625, ""sample_rate"": 16000}",test
e45be88a-3b11-4fc3-8502-055bee60b478,/root/animal-omni-kv/data/beans/beans_zero_subset/unseen-species-sci/e45be88a-3b11-4fc3-8502-055bee60b478.wav,Myrmothera fulviventris,What is the scientific name for the focal species in the audio?,unseen-species-sci,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,281606.flac,"{""recordist"": ""Nelson Apolo"", ""url"": ""https://static.inaturalist.org/sounds/281606.m4a?1627180744"", ""source"": ""iNaturalist"", ""exclude_from_release"": true, ""duration"": 22.523375, ""sample_rate"": 16000}",test
180e6504-cd65-496b-9c08-15cebba2438f,/root/animal-omni-kv/data/beans/beans_zero_subset/unseen-species-sci/180e6504-cd65-496b-9c08-15cebba2438f.wav,Climacteris melanurus,What is the scientific name for the focal species in the audio?,unseen-species-sci,Xeno-canto,CC BY-NC,XC481267-WA03%2C%20Treecreeper%2C%2024Apr2018.flac,"{""recordist"": ""Kakadu Nat Park: Fire Project (via Colin Trainor)"", ""url"": ""https://xeno-canto.org/sounds/uploaded/JTZTRQUTQV/XC481267-WA03%2C%20Treecreeper%2C%2024Apr2018.mp3"", ""source"": ""Xeno-canto"", ""duration"": 115.6826875, ""sample_rate"": 16000}",test
7ae075ad-8a41-496d-a638-5b66da5e64d9,/root/animal-omni-kv/data/beans/beans_zero_subset/unseen-species-tax/7ae075ad-8a41-496d-a638-5b66da5e64d9.wav,Chordata Aves Passeriformes Thraupidae Thlypopsis inornata,What is the taxonomic name of the focal species in the audio?,unseen-species-tax,Xeno-canto,CC BY-NC,XC493676-R09_0053%20Buff-bellied%20Tanager%20S%20of%20Isimanchi.flac,"{""recordist"": ""Charlie Vogt"", ""url"": ""https://xeno-canto.org/sounds/uploaded/NYTXYAQSTH/XC493676-R09_0053%20Buff-bellied%20Tanager%20S%20of%20Isimanchi.mp3"", ""source"": ""Xeno-canto"", ""duration"": 14.2983125, ""sample_rate"": 16000}",test
ca1d2222-8816-421d-b0c4-e31cabbd9f24,/root/animal-omni-kv/data/beans/beans_zero_subset/unseen-genus-cmn/ca1d2222-8816-421d-b0c4-e31cabbd9f24.wav,Southern Emu-wren,What is the common name for the focal species in the audio?,unseen-genus-cmn,Xeno-canto,CC BY-NC,XC327261-Southern%20Emu-wren%20AUDIO%202.flac,"{""recordist"": ""Pieter de Groot Boersma"", ""url"": ""https://xeno-canto.org/sounds/uploaded/EYDMHIJPXV/XC327261-Southern%20Emu-wren%20AUDIO%202.mp3"", ""source"": ""Xeno-canto"", ""duration"": 7.1575625, ""sample_rate"": 16000}",test
281f391f-4f0b-4cad-908d-4c6e5f989d9f,/root/animal-omni-kv/data/beans/beans_zero_subset/zf-indiv/281f391f-4f0b-4cad-908d-4c6e5f989d9f.wav,More,"Is there only one bird in the audio, or more? Reply with 'One' or 'More'.",zf-indiv,Elie et al 2020,CC-BY,distress_HPiHPi4748GraGra0201GreOra1817_490.wav,"{""duration"": 3.0876875, ""sample_rate"": 16000}",test
8ab0a817-7809-4e1a-a963-b901a6a11a5c,/root/animal-omni-kv/data/beans/beans_zero_subset/unseen-species-tax/8ab0a817-7809-4e1a-a963-b901a6a11a5c.wav,Chordata Aves Passeriformes Phylloscopidae Phylloscopus misoriensis,What is the taxonomic name of the focal species in the audio?,unseen-species-tax,Xeno-canto,CC BY-NC,Phylpoli16i97_850_125B10aiff.flac,"{""recordist"": ""Bas van Balen"", ""url"": ""https://xeno-canto.org/sounds/uploaded/VSXHBVQJDA/Phylpoli16i97_850_125B10aiff.mp3"", ""source"": ""Xeno-canto"", ""duration"": 127.94775, ""sample_rate"": 16000}",test
8ccc6fd0-54de-41cd-ae5e-a9daf3730be2,/root/animal-omni-kv/data/beans/beans_zero_subset/call-type/8ccc6fd0-54de-41cd-ae5e-a9daf3730be2.wav,call,What type of vocalization is heard from the focal species in the audio? Answer with either 'call' or 'song'.,call-type,Xeno-canto,unknown,XC391121-171021_13.red.crossbills.type2.pine.mountain.ridge.lance.benner.flac,"{""duration"": 44.4083125, ""sample_rate"": 16000}",test
0648e89d-f62b-4141-ba2e-322d5f0c3593,/root/animal-omni-kv/data/beans/beans_zero_subset/zf-indiv/0648e89d-f62b-4141-ba2e-322d5f0c3593.wav,More,"Is there only one bird in the audio, or more? Reply with 'One' or 'More'.",zf-indiv,Elie et al 2020,CC-BY,contact_WhiLbl0010Unknown00F_1175.wav,"{""duration"": 2.1286875, ""sample_rate"": 16000}",test
3fce317e-c921-4048-b0aa-bd13cff94044,/root/animal-omni-kv/data/beans/beans_zero_subset/unseen-genus-cmn/3fce317e-c921-4048-b0aa-bd13cff94044.wav,Cryptic Warbler,What is the common name for the focal species in the audio?,unseen-genus-cmn,Xeno-canto,CC BY-NC,XC762718-LS_52367-Cryptic-Warbler-call-and-song-A.flac,"{""recordist"": ""Peter Boesman"", ""url"": ""https://xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC762718-LS_52367-Cryptic-Warbler-call-and-song-A.mp3"", ""source"": ""Xeno-canto"", ""duration"": 97.128, ""sample_rate"": 16000}",test
9b17d396-4d9a-493c-86fc-c9f0c2a0da41,/root/animal-omni-kv/data/beans/beans_zero_subset/unseen-species-sci/9b17d396-4d9a-493c-86fc-c9f0c2a0da41.wav,Cyanomitra bannermani,What is the scientific name for the focal species in the audio?,unseen-species-sci,Xeno-canto,CC BY-NC,XC508876-LS104761%20Bannerman%20Sunbird%20call%20and%20song%20C.flac,"{""recordist"": ""Peter Boesman"", ""url"": ""https://xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC508876-LS104761%20Bannerman%20Sunbird%20call%20and%20song%20C.mp3"", ""source"": ""Xeno-canto"", ""duration"": 9.351875, ""sample_rate"": 16000}",test
42fcffcd-c054-488f-862b-415e1d01be57,/root/animal-omni-kv/data/beans/beans_zero_subset/unseen-species-tax/42fcffcd-c054-488f-862b-415e1d01be57.wav,Chordata Aves Apodiformes Apodidae Apus bradfieldi,What is the taxonomic name of the focal species in the audio?,unseen-species-tax,Xeno-canto,CC BY-NC,XC357577-Bradfield%27s%20Swift%20Waterberg%20170224_2170.flac,"{""recordist"": ""James Lidster"", ""url"": ""https://xeno-canto.org/sounds/uploaded/NRUIFMFTXY/XC357577-Bradfield%27s%20Swift%20Waterberg%20170224_2170.mp3"", ""source"": ""Xeno-canto"", ""duration"": 33.594125, ""sample_rate"": 16000}",test
c03ee3b7-042a-4702-8809-45992c8011b5,/root/animal-omni-kv/data/beans/beans_zero_subset/unseen-family-cmn/c03ee3b7-042a-4702-8809-45992c8011b5.wav,Eurasian Wild Pig,What is the common name for the focal species in the audio?,unseen-family-cmn,Animal Sound Archive,unknown,Sus_scrofa_V2122_01_short.flac,"{""recordist"": """", ""url"": ""http://www.tierstimmenarchiv.de/recordings/Sus_scrofa_V2122_01_short.mp3"", ""source"": ""Animal Sound Archive"", ""duration"": 24.947, ""sample_rate"": 16000}",test
7d8243a4-9c79-4e29-a615-87a2c73c3f42,/root/animal-omni-kv/data/beans/beans_zero_subset/unseen-genus-tax/7d8243a4-9c79-4e29-a615-87a2c73c3f42.wav,Chordata Aves Piciformes Galbulidae Jacamaralcyon tridactyla,What is the taxonomic name of the focal species in the audio?,unseen-genus-tax,Xeno-canto,CC BY-NC,Jacamaralcyon%20tridactyla_Bandeira_MG_19_X_2009_CA.flac,"{""recordist"": ""Ciro Albano"", ""url"": ""https://xeno-canto.org/sounds/uploaded/MXVQPUKGWW/Jacamaralcyon%20tridactyla_Bandeira_MG_19_X_2009_CA.mp3"", ""source"": ""Xeno-canto"", ""duration"": 39.31425, ""sample_rate"": 16000}",test
d79aacd1-2f6f-4809-a7db-913a03aee7cf,/root/animal-omni-kv/data/beans/beans_zero_subset/unseen-genus-tax/d79aacd1-2f6f-4809-a7db-913a03aee7cf.wav,Arthropoda Insecta Orthoptera Acrididae Pseudochorthippus parallelus,What is the taxonomic name of the focal species in the audio?,unseen-genus-tax,iNaturalist,http://creativecommons.org/licenses/by/4.0/,113555.flac,"{""recordist"": ""Yves Bas"", ""url"": ""https://static.inaturalist.org/sounds/113555.wav?1593350821"", ""source"": ""iNaturalist"", ""exclude_from_release"": true, ""duration"": 32.101625, ""sample_rate"": 16000}",test
bc10a6d3-3189-4af9-94c6-fdc0654b4a50,/root/animal-omni-kv/data/beans/beans_zero_subset/call-type/bc10a6d3-3189-4af9-94c6-fdc0654b4a50.wav,call,What type of vocalization is heard from the focal species in the audio? Answer with either 'call' or 'song'.,call-type,Xeno-canto,unknown,XC637568-Snipe_NFC_Buttevant_300321_A_2.flac,"{""duration"": 13.3334375, ""sample_rate"": 16000}",test
0efe2dde-bfac-457f-940a-9c080434dd36,/root/animal-omni-kv/data/beans/beans_zero_subset/zf-indiv/0efe2dde-bfac-457f-940a-9c080434dd36.wav,More,"Is there only one bird in the audio, or more? Reply with 'One' or 'More'.",zf-indiv,Elie et al 2020,CC-BY,alarm_WhiWhi1415WhiLbl0010WhiGra0114BluRas61dd_869.wav,"{""duration"": 2.0, ""sample_rate"": 16000}",test
0606fb20-8146-4281-9b44-d4a645f53e94,/root/animal-omni-kv/data/beans/beans_zero_subset/unseen-genus-cmn/0606fb20-8146-4281-9b44-d4a645f53e94.wav,Dark-breasted Rosefinch,What is the common name for the focal species in the audio?,unseen-genus-cmn,Xeno-canto,CC BY-NC,XC375740-Dark-breasted%20Rosefinch%2001%20-%2006Jan16%20-%20Pemayangtse%20WSK%20SL.flac,"{""recordist"": ""Mike Dooher"", ""url"": ""https://xeno-canto.org/sounds/uploaded/TATSBCLUJW/XC375740-Dark-breasted%20Rosefinch%2001%20-%2006Jan16%20-%20Pemayangtse%20WSK%20SL.mp3"", ""source"": ""Xeno-canto"", ""duration"": 26.329, ""sample_rate"": 16000}",test
3acbdf5d-07da-49f0-9975-5927dec2e550,/root/animal-omni-kv/data/beans/beans_zero_subset/call-type/3acbdf5d-07da-49f0-9975-5927dec2e550.wav,call,What type of vocalization is heard from the focal species in the audio? Answer with either 'call' or 'song'.,call-type,Xeno-canto,unknown,XC198183-EurasianTreeSparrow-Fysingen-20140907.flac,"{""duration"": 61.7590625, ""sample_rate"": 16000}",test
32d11ee1-3d2a-4569-acd0-48b94ec63ee0,/root/animal-omni-kv/data/beans/beans_zero_subset/unseen-species-tax/32d11ee1-3d2a-4569-acd0-48b94ec63ee0.wav,Chordata Aves Passeriformes Muscicapidae Brachypteryx sinensis,What is the taxonomic name of the focal species in the audio?,unseen-species-tax,Xeno-canto,CC BY-NC,XC796056-220501%E5%A4%A7%E8%80%81%E5%B2%AD%E4%B8%AD%E5%8D%8E%E7%9F%AD%E7%BF%85%E9%B8%AB3.flac,"{""recordist"": ""Xingyu Li \u674e\u5174\u5b87"", ""url"": ""https://xeno-canto.org/sounds/uploaded/QOWSWIXFKJ/XC796056-220501%E5%A4%A7%E8%80%81%E5%B2%AD%E4%B8%AD%E5%8D%8E%E7%9F%AD%E7%BF%85%E9%B8%AB3.mp3"", ""source"": ""Xeno-canto"", ""duration"": 56.0326875, ""sample_rate"": 16000}",test
64b72c9a-4edd-4151-8da2-542018f74e70,/root/animal-omni-kv/data/beans/beans_zero_subset/watkins/64b72c9a-4edd-4151-8da2-542018f74e70.wav,Pantropical Spotted Dolphin,What is the common name for the focal species in the audio?,watkins,Watkins,free for personal/academic uses,9004401Z.wav,"{""duration"": 0.788976897689769, ""sample_rate"": 60600}",test
15db7f9f-4004-4f9a-8ca1-610060d71b1e,/root/animal-omni-kv/data/beans/beans_zero_subset/unseen-species-sci/15db7f9f-4004-4f9a-8ca1-610060d71b1e.wav,Xiphocolaptes falcirostris,What is the scientific name for the focal species in the audio?,unseen-species-sci,Xeno-canto,CC BY-NC,XC428155-Xiphocolaptes%20falcirostris%20-Caio%20Brito-%28Guadalupe-PI%29-BRITO856.flac,"{""recordist"": ""Caio Brito"", ""url"": ""https://xeno-canto.org/sounds/uploaded/YWWWUBVAJF/XC428155-Xiphocolaptes%20falcirostris%20-Caio%20Brito-%28Guadalupe-PI%29-BRITO856.mp3"", ""source"": ""Xeno-canto"", ""duration"": 3.5265625, ""sample_rate"": 16000}",test
a8855869-a7e6-44fc-95e1-55b32bdd61ed,/root/animal-omni-kv/data/beans/beans_zero_subset/unseen-genus-cmn/a8855869-a7e6-44fc-95e1-55b32bdd61ed.wav,Spectacled Tyrant,What is the common name for the focal species in the audio?,unseen-genus-cmn,iNaturalist,http://creativecommons.org/licenses/by-sa/4.0/,526321.flac,"{""recordist"": ""Pablo H Capovilla"", ""url"": ""https://static.inaturalist.org/sounds/526321.wav?1661396655"", ""source"": ""iNaturalist"", ""exclude_from_release"": true, ""duration"": 7.5841875, ""sample_rate"": 16000}",test
100b5841-4523-4a1f-bf39-51d4e3ab3ec7,/root/animal-omni-kv/data/beans/beans_zero_subset/unseen-genus-tax/100b5841-4523-4a1f-bf39-51d4e3ab3ec7.wav,Chordata Aves Apodiformes Trochilidae Aglaeactis aliciae,What is the taxonomic name of the focal species in the audio?,unseen-genus-tax,Xeno-canto,CC BY-NC,HUMSunbeamPurpleBacked_FL%203%20Bet%20Sarten%20and%20SantaRosa%2028Jun06%203400m.flac,"{""recordist"": ""Frank Lambert"", ""url"": ""https://xeno-canto.org/sounds/uploaded/YTUXOCTUEM/HUMSunbeamPurpleBacked_FL%203%20Bet%20Sarten%20and%20SantaRosa%2028Jun06%203400m.mp3"", ""source"": ""Xeno-canto"", ""duration"": 7.3143125, ""sample_rate"": 16000}",test
b3d36466-bdac-478c-87be-fac9d052afee,/root/animal-omni-kv/data/beans/beans_zero_subset/unseen-genus-sci/b3d36466-bdac-478c-87be-fac9d052afee.wav,Aratinga nenday,What is the scientific name for the focal species in the audio?,unseen-genus-sci,Xeno-canto,CC BY-NC,XC195967-0362%20Nanday%20Parakeets.flac,"{""recordist"": ""Ryan P. O'Donnell"", ""url"": ""https://xeno-canto.org/sounds/uploaded/SDXVTLDNGJ/XC195967-0362%20Nanday%20Parakeets.mp3"", ""source"": ""Xeno-canto"", ""duration"": 12.0106875, ""sample_rate"": 16000}",test
062935cb-ef1b-4acc-9625-ccd59d447d3c,/root/animal-omni-kv/data/beans/beans_zero_subset/unseen-genus-cmn/062935cb-ef1b-4acc-9625-ccd59d447d3c.wav,Princess Stephanie's Astrapia,What is the common name for the focal species in the audio?,unseen-genus-cmn,Xeno-canto,CC BY-NC,Stephanies_Astrapia_SHP_IW2.flac,"{""recordist"": ""Iain Woxvold"", ""url"": ""https://xeno-canto.org/sounds/uploaded/IASEWSJZCS/Stephanies_Astrapia_SHP_IW2.mp3"", ""source"": ""Xeno-canto"", ""duration"": 25.1298125, ""sample_rate"": 16000}",test
039b4ae6-501d-441e-be19-a92121b27797,/root/animal-omni-kv/data/beans/beans_zero_subset/zf-indiv/039b4ae6-501d-441e-be19-a92121b27797.wav,One,"Is there only one bird in the audio, or more? Reply with 'One' or 'More'.",zf-indiv,Elie et al 2020,CC-BY,contact_BlaBla0506_2807.wav,"{""duration"": 2.0, ""sample_rate"": 16000}",test
7eddcb0a-5ddc-49ae-8d40-0ee25fe663b5,/root/animal-omni-kv/data/beans/beans_zero_subset/unseen-family-tax/7eddcb0a-5ddc-49ae-8d40-0ee25fe663b5.wav,Chordata Amphibia Anura Dicroglossidae Hoplobatrachus chinensis,What is the taxonomic name of the focal species in the audio?,unseen-family-tax,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,173291.flac,"{""recordist"": ""lava_chen"", ""url"": ""https://static.inaturalist.org/sounds/173291.mp3?1615967314"", ""source"": ""iNaturalist"", ""exclude_from_release"": true, ""duration"": 48.28975, ""sample_rate"": 16000}",test
ab4c0c84-9da5-48be-879f-44d8b8c939e4,/root/animal-omni-kv/data/beans/beans_zero_subset/unseen-species-tax/ab4c0c84-9da5-48be-879f-44d8b8c939e4.wav,Chordata Aves Procellariiformes Procellariidae Ardenna grisea,What is the taxonomic name of the focal species in the audio?,unseen-species-tax,Xeno-canto,CC BY-NC,XC341686-MuttonBird_120114_Oban_01.flac,"{""recordist"": ""Olivier SWIFT"", ""url"": ""https://xeno-canto.org/sounds/uploaded/JCPKCBKKAQ/XC341686-MuttonBird_120114_Oban_01.mp3"", ""source"": ""Xeno-canto"", ""duration"": 154.176, ""sample_rate"": 16000}",test
11d09174-872e-46ec-a430-37b03c32624a,/root/animal-omni-kv/data/beans/beans_zero_subset/unseen-species-tax/11d09174-872e-46ec-a430-37b03c32624a.wav,Chordata Aves Passeriformes Cisticolidae Cisticola brunnescens,What is the taxonomic name of the focal species in the audio?,unseen-species-tax,Xeno-canto,CC BY-NC,XC436898-160%20myst%C3%A8re%20STE-098%20d%C3%A9tail%20s%C3%A9rie%20traits%20verticaux.flac,"{""recordist"": ""Bernard BOUSQUET"", ""url"": ""https://xeno-canto.org/sounds/uploaded/THHNKSHUMO/XC436898-160%20myst%C3%A8re%20STE-098%20d%C3%A9tail%20s%C3%A9rie%20traits%20verticaux.mp3"", ""source"": ""Xeno-canto"", ""duration"": 5.681625, ""sample_rate"": 16000}",test
ba97aa96-7650-4bd4-8d0e-4e733f7ee0bb,/root/animal-omni-kv/data/beans/beans_zero_subset/unseen-genus-cmn/ba97aa96-7650-4bd4-8d0e-4e733f7ee0bb.wav,Kuhl's Lorikeet,What is the common name for the focal species in the audio?,unseen-genus-cmn,Xeno-canto,CC BY-NC,ViniBestRimatara.flac,"{""recordist"": ""Todd Mark"", ""url"": ""https://xeno-canto.org/sounds/uploaded/CLKPHLYUHA/ViniBestRimatara.mp3"", ""source"": ""Xeno-canto"", ""duration"": 47.0726875, ""sample_rate"": 16000}",test
c9d4e64d-c237-4fc0-b921-464978d0de99,/root/animal-omni-kv/data/beans/beans_zero_subset/watkins/c9d4e64d-c237-4fc0-b921-464978d0de99.wav,Walrus,What is the common name for the focal species in the audio?,watkins,Watkins,free for personal/academic uses,72014009.wav,"{""duration"": 1.10625, ""sample_rate"": 5120}",test
aac90cff-212c-4dc4-9d51-760e0db086a6,/root/animal-omni-kv/data/beans/beans_zero_subset/unseen-genus-sci/aac90cff-212c-4dc4-9d51-760e0db086a6.wav,Amazonetta brasiliensis,What is the scientific name for the focal species in the audio?,unseen-genus-sci,Xeno-canto,CC BY-NC,Abrasiliensis.flac,"{""recordist"": ""GUstavo Cabanne"", ""url"": ""https://xeno-canto.org/sounds/uploaded/XXVEEPYYBD/Abrasiliensis.mp3"", ""source"": ""Xeno-canto"", ""duration"": 12.930625, ""sample_rate"": 16000}",test
d434fc4a-8a59-476f-bc04-eebb0b20bd13,/root/animal-omni-kv/data/beans/beans_zero_subset/unseen-species-cmn/d434fc4a-8a59-476f-bc04-eebb0b20bd13.wav,Sombre Rock Chat,What is the common name for the focal species in the audio?,unseen-species-cmn,Xeno-canto,CC BY-NC,XC244652-Sombre%20Rock-Chat2014-12-27-4.flac,"{""recordist"": ""Andrew Spencer"", ""url"": ""https://xeno-canto.org/sounds/uploaded/CDTGHVBGZP/XC244652-Sombre%20Rock-Chat2014-12-27-4.mp3"", ""source"": ""Xeno-canto"", ""duration"": 42.408, ""sample_rate"": 16000}",test
48cba02c-ad4b-4a24-bb29-6f2295ea0ccc,/root/animal-omni-kv/data/beans/beans_zero_subset/unseen-genus-sci/48cba02c-ad4b-4a24-bb29-6f2295ea0ccc.wav,Aratinga nenday,What is the scientific name for the focal species in the audio?,unseen-genus-sci,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,337560.flac,"{""recordist"": ""Jan Johnston"", ""url"": ""https://static.inaturalist.org/sounds/337560.mp3?1639518335"", ""source"": ""iNaturalist"", ""exclude_from_release"": true, ""duration"": 19.1509375, ""sample_rate"": 16000}",test
1a39ceff-92f2-41fc-87ef-351b23f96270,/root/animal-omni-kv/data/beans/beans_zero_subset/zf-indiv/1a39ceff-92f2-41fc-87ef-351b23f96270.wav,One,"Is there only one bird in the audio, or more? Reply with 'One' or 'More'.",zf-indiv,Elie et al 2020,CC-BY,distress_GraGra0201_97.wav,"{""duration"": 2.893, ""sample_rate"": 16000}",test
51cb1d19-f023-4e27-9239-da75a6c3c142,/root/animal-omni-kv/data/beans/beans_zero_subset/unseen-species-cmn/51cb1d19-f023-4e27-9239-da75a6c3c142.wav,Fulvous-headed Tanager,What is the common name for the focal species in the audio?,unseen-species-cmn,Xeno-canto,CC BY-NC,XC202234-Fulvous-headed%20Tanager%20%28call%2C%20Henri%20Pittier%2C%20Venezuela%2C%20mar2009%2C%201%29.flac,"{""recordist"": ""Hans Matheve"", ""url"": ""https://xeno-canto.org/sounds/uploaded/VROUALCTKG/XC202234-Fulvous-headed%20Tanager%20%28call%2C%20Henri%20Pittier%2C%20Venezuela%2C%20mar2009%2C%201%29.mp3"", ""source"": ""Xeno-canto"", ""duration"": 4.584, ""sample_rate"": 16000}",test
331a4392-8c2b-49e3-8904-b12c4266672b,/root/animal-omni-kv/data/beans/beans_zero_subset/zf-indiv/331a4392-8c2b-49e3-8904-b12c4266672b.wav,More,"Is there only one bird in the audio, or more? Reply with 'One' or 'More'.",zf-indiv,Elie et al 2020,CC-BY,nest_WhiRas44ddLblBla4548_2516.wav,"{""duration"": 3.054375, ""sample_rate"": 16000}",test
60ee27ec-817f-4ea0-a532-bfa5eb97ed34,/root/animal-omni-kv/data/beans/beans_zero_subset/zf-indiv/60ee27ec-817f-4ea0-a532-bfa5eb97ed34.wav,More,"Is there only one bird in the audio, or more? Reply with 'One' or 'More'.",zf-indiv,Elie et al 2020,CC-BY,contact_RedRas3600LblBlu2028BluRas07dd_4.wav,"{""duration"": 2.0026875, ""sample_rate"": 16000}",test
f6216f72-c7b1-477c-afb7-47b4360845f7,/root/animal-omni-kv/data/beans/beans_zero_subset/call-type/f6216f72-c7b1-477c-afb7-47b4360845f7.wav,song,What type of vocalization is heard from the focal species in the audio? Answer with either 'call' or 'song'.,call-type,Xeno-canto,unknown,XC538844-ARGENTINA%20IGUAZU%20BIRDS%2009.flac,"{""duration"": 11.3316875, ""sample_rate"": 16000}",test
701883af-4c7a-4643-a94b-0f26e724b638,/root/animal-omni-kv/data/beans/beans_zero_subset/unseen-species-tax/701883af-4c7a-4643-a94b-0f26e724b638.wav,Chordata Aves Passeriformes Muscicapidae Brachypteryx sinensis,What is the taxonomic name of the focal species in the audio?,unseen-species-tax,Xeno-canto,CC BY-NC,XC742679-20220727-%E9%87%91%E7%A7%80%E5%9C%A3%E5%A0%82%E5%B1%B1-%E4%B8%AD%E5%8D%8E%E7%9F%AD%E7%BF%85%E9%B8%AB-subsong-130725.flac,"{""recordist"": ""Oriental Stork"", ""url"": ""https://xeno-canto.org/sounds/uploaded/GGMHGNFCWG/XC742679-20220727-%E9%87%91%E7%A7%80%E5%9C%A3%E5%A0%82%E5%B1%B1-%E4%B8%AD%E5%8D%8E%E7%9F%AD%E7%BF%85%E9%B8%AB-subsong-130725.mp3"", ""source"": ""Xeno-canto"", ""duration"": 37.76275, ""sample_rate"": 16000}",test
d0eea919-616c-4704-be43-11e3c3017639,/root/animal-omni-kv/data/beans/beans_zero_subset/unseen-species-sci/d0eea919-616c-4704-be43-11e3c3017639.wav,Melaniparus fringillinus,What is the scientific name for the focal species in the audio?,unseen-species-sci,Xeno-canto,CC BY-NC,XC603739-tit%20rd...mp3.flac,"{""recordist"": ""paulo kivuyo"", ""url"": ""https://xeno-canto.org/sounds/uploaded/AVYPWXFRAR/XC603739-tit%20rd...mp3.mp3"", ""source"": ""Xeno-canto"", ""duration"": 27.6266875, ""sample_rate"": 16000}",test
90a35bad-2751-4eb5-8534-4466b7b3b048,/root/animal-omni-kv/data/beans/beans_zero_subset/watkins/90a35bad-2751-4eb5-8534-4466b7b3b048.wav,False Killer Whale,What is the common name for the focal species in the audio?,watkins,Watkins,free for personal/academic uses,9500300A.wav,"{""duration"": 1.6506875, ""sample_rate"": 80000}",test
432d177b-8adf-46d8-b6f6-ccfb2c3babe8,/root/animal-omni-kv/data/beans/beans_zero_subset/unseen-species-cmn/432d177b-8adf-46d8-b6f6-ccfb2c3babe8.wav,Western Quail-thrush,What is the common name for the focal species in the audio?,unseen-species-cmn,Xeno-canto,CC BY-NC,XC383192-Quailthrush_Western_KS5_SWWA-125.flac,"{""recordist"": ""Marc Anderson"", ""url"": ""https://xeno-canto.org/sounds/uploaded/EHGWCIGILC/XC383192-Quailthrush_Western_KS5_SWWA-125.mp3"", ""source"": ""Xeno-canto"", ""duration"": 79.60025, ""sample_rate"": 16000}",test
