event_id,audio_path,label,instruction_text,dataset_name,source_dataset,license,file_name,metadata,split,processed_sample_rate,processed_duration,duration_protocol
7d0f2391-22bf-4422-9da8-cc195f726e0b,/root/animal-omni-kv/data/beans/beans_zero_targets_fullscan_cap10/call-type/7d0f2391-22bf-4422-9da8-cc195f726e0b.wav,song,What type of vocalization is heard from the focal species in the audio? Answer with either 'call' or 'song'.,call-type,Xeno-canto,unknown,XC327316-1360_187-01%2B02%2B03hipan%20mp3.flac,"{""duration"": 285.601, ""sample_rate"": 16000}",test,16000,10.0,target_rate=16000;cap=10.0;minimum=0.1
3f7452dd-117e-4f11-b243-58d8a079b8d0,/root/animal-omni-kv/data/beans/beans_zero_targets_fullscan_cap10/unseen-species-cmn/3f7452dd-117e-4f11-b243-58d8a079b8d0.wav,Maghreb Magpie,What is the common name for the focal species in the audio?,unseen-species-cmn,Xeno-canto,CC BY-NC,XC735219-Maghrebelster.flac,"{""recordist"": ""Helmut Schaffer"", ""url"": ""https://xeno-canto.org/sounds/uploaded/YZOHURPBIZ/XC735219-Maghrebelster.mp3"", ""source"": ""Xeno-canto"", ""duration"": 31.9131875, ""sample_rate"": 16000}",test,16000,10.0,target_rate=16000;cap=10.0;minimum=0.1
dffc07ab-1956-4d5c-8f2e-ba5a54c4a305,/root/animal-omni-kv/data/beans/beans_zero_targets_fullscan_cap10/unseen-genus-cmn/dffc07ab-1956-4d5c-8f2e-ba5a54c4a305.wav,Three-toed Jacamar,What is the common name for the focal species in the audio?,unseen-genus-cmn,Xeno-canto,CC BY-NC,XC556372-Jacamaralcyon%20tridactyla%20-%20Caio%20Brito%20%28Sumidouro-RJ%29_BRITO%2C3734.flac,"{""recordist"": ""Caio Brito"", ""url"": ""https://xeno-canto.org/sounds/uploaded/YWWWUBVAJF/XC556372-Jacamaralcyon%20tridactyla%20-%20Caio%20Brito%20%28Sumidouro-RJ%29_BRITO%2C3734.mp3"", ""source"": ""Xeno-canto"", ""duration"": 8.688, ""sample_rate"": 16000}",test,16000,8.688,target_rate=16000;cap=10.0;minimum=0.1
f85d9845-4077-4f4e-9904-2adcff9aa230,/root/animal-omni-kv/data/beans/beans_zero_targets_fullscan_cap10/zf-indiv/f85d9845-4077-4f4e-9904-2adcff9aa230.wav,One,"Is there only one bird in the audio, or more? Reply with 'One' or 'More'.",zf-indiv,Elie et al 2020,CC-BY,contact_GraGra0201_1715.wav,"{""duration"": 2.0, ""sample_rate"": 16000}",test,16000,2.0,target_rate=16000;cap=10.0;minimum=0.1
cbc7cdf6-ae1a-4598-8ee4-6bdecc8ac9a2,/root/animal-omni-kv/data/beans/beans_zero_targets_fullscan_cap10/unseen-family-sci/cbc7cdf6-ae1a-4598-8ee4-6bdecc8ac9a2.wav,Elachura formosa,What is the scientific name for the focal species in the audio?,unseen-family-sci,Xeno-canto,CC BY-NC,Spelaeornis_formosus_Vietnam-97.1b-FRL_VN_15_702.9-758.8_1_S.flac,"{""recordist"": ""Frank Lambert"", ""url"": ""https://xeno-canto.org/sounds/uploaded/YTUXOCTUEM/Spelaeornis_formosus_Vietnam-97.1b-FRL_VN_15_702.9-758.8_1_S.mp3"", ""source"": ""Xeno-canto"", ""duration"": 55.81675, ""sample_rate"": 16000}",test,16000,10.0,target_rate=16000;cap=10.0;minimum=0.1
93f4011a-f074-48da-8d6f-b2955611533d,/root/animal-omni-kv/data/beans/beans_zero_targets_fullscan_cap10/unseen-genus-cmn/93f4011a-f074-48da-8d6f-b2955611533d.wav,Fiery-browed Starling,What is the common name for the focal species in the audio?,unseen-genus-cmn,Xeno-canto,CC BY-NC,fiery-browedmynacallssulawesiFarrow.flac,"{""recordist"": ""David Farrow"", ""url"": ""https://xeno-canto.org/sounds/uploaded/RNVWOVLEUN/fiery-browedmynacallssulawesiFarrow.mp3"", ""source"": ""Xeno-canto"", ""duration"": 18.207375, ""sample_rate"": 16000}",test,16000,10.0,target_rate=16000;cap=10.0;minimum=0.1
62790d1b-e0d6-4651-ab34-bd402d7fe65f,/root/animal-omni-kv/data/beans/beans_zero_targets_fullscan_cap10/unseen-family-sci/62790d1b-e0d6-4651-ab34-bd402d7fe65f.wav,Phocoena phocoena,What is the scientific name for the focal species in the audio?,unseen-family-sci,Watkins,unknown,6501200N.flac,"{""recordist"": """", ""url"": ""https://cis.whoi.edu/science/B/whalesounds/WhaleSounds/6501200N.wav"", ""source"": ""Watkins"", ""duration"": 7.43, ""sample_rate"": 16000}",test,16000,7.43,target_rate=16000;cap=10.0;minimum=0.1
9d5bfed1-1f4e-45ad-a4bd-42c4ce768c87,/root/animal-omni-kv/data/beans/beans_zero_targets_fullscan_cap10/zf-indiv/9d5bfed1-1f4e-45ad-a4bd-42c4ce768c87.wav,One,"Is there only one bird in the audio, or more? Reply with 'One' or 'More'.",zf-indiv,Elie et al 2020,CC-BY,contact_BluRas61dd_1923.wav,"{""duration"": 2.0, ""sample_rate"": 16000}",test,16000,2.0,target_rate=16000;cap=10.0;minimum=0.1
61781758-c269-4793-95a3-fe6a17199e03,/root/animal-omni-kv/data/beans/beans_zero_targets_fullscan_cap10/unseen-genus-sci/61781758-c269-4793-95a3-fe6a17199e03.wav,Probosciger aterrimus,What is the scientific name for the focal species in the audio?,unseen-genus-sci,Xeno-canto,CC BY-NC,XC558618-Probosciger%20aterrimus%20stenolophus_iw_ms110302_12.flac,"{""recordist"": ""Iain Woxvold"", ""url"": ""https://xeno-canto.org/sounds/uploaded/IASEWSJZCS/XC558618-Probosciger%20aterrimus%20stenolophus_iw_ms110302_12.mp3"", ""source"": ""Xeno-canto"", ""duration"": 26.2530625, ""sample_rate"": 16000}",test,16000,10.0,target_rate=16000;cap=10.0;minimum=0.1
13eb5dbb-fcaf-4941-825a-0709235089dd,/root/animal-omni-kv/data/beans/beans_zero_targets_fullscan_cap10/unseen-genus-tax/13eb5dbb-fcaf-4941-825a-0709235089dd.wav,Chordata Aves Psittaciformes Psittacidae Vini stepheni,What is the taxonomic name of the focal species in the audio?,unseen-genus-tax,Xeno-canto,CC BY-NC,hendersonlory3.flac,"{""recordist"": ""Todd Mark"", ""url"": ""https://xeno-canto.org/sounds/uploaded/CLKPHLYUHA/hendersonlory3.mp3"", ""source"": ""Xeno-canto"", ""duration"": 68.5453125, ""sample_rate"": 16000}",test,16000,10.0,target_rate=16000;cap=10.0;minimum=0.1
03c67d54-c622-434e-81d1-6cad9e04a427,/root/animal-omni-kv/data/beans/beans_zero_targets_fullscan_cap10/unseen-genus-cmn/03c67d54-c622-434e-81d1-6cad9e04a427.wav,Tylas Vanga,What is the common name for the focal species in the audio?,unseen-genus-cmn,Xeno-canto,CC BY-NC,XC158251-Tylas%20Vanga%20Voh%2015%3A11%3A13%20PG1169.flac,"{""recordist"": ""Phil Gregory"", ""url"": ""https://xeno-canto.org/sounds/uploaded/GNEWSLMDAM/XC158251-Tylas%20Vanga%20Voh%2015%3A11%3A13%20PG1169.mp3"", ""source"": ""Xeno-canto"", ""duration"": 36.96325, ""sample_rate"": 16000}",test,16000,10.0,target_rate=16000;cap=10.0;minimum=0.1
194edaa0-2647-4ecf-8107-98673596f39a,/root/animal-omni-kv/data/beans/beans_zero_targets_fullscan_cap10/unseen-genus-tax/194edaa0-2647-4ecf-8107-98673596f39a.wav,Chordata Aves Apodiformes Trochilidae Lesbia victoriae,What is the taxonomic name of the focal species in the audio?,unseen-genus-tax,Xeno-canto,CC BY-NC,Black-tailed%20Trainbearerxc.flac,"{""recordist"": ""Roger Ahlman"", ""url"": ""https://xeno-canto.org/sounds/uploaded/EGHCOFEENE/Black-tailed%20Trainbearerxc.mp3"", ""source"": ""Xeno-canto"", ""duration"": 13.2701875, ""sample_rate"": 16000}",test,16000,10.0,target_rate=16000;cap=10.0;minimum=0.1
12c1340b-1e70-41cb-81c0-f9ae50a2b497,/root/animal-omni-kv/data/beans/beans_zero_targets_fullscan_cap10/unseen-species-cmn/12c1340b-1e70-41cb-81c0-f9ae50a2b497.wav,Buff-bellied Tanager,What is the common name for the focal species in the audio?,unseen-species-cmn,Xeno-canto,CC BY-NC,Buff-bellied%20Tanager2010-1-6-1.flac,"{""recordist"": ""Andrew Spencer"", ""url"": ""https://xeno-canto.org/sounds/uploaded/CDTGHVBGZP/Buff-bellied%20Tanager2010-1-6-1.mp3"", ""source"": ""Xeno-canto"", ""duration"": 25.2604375, ""sample_rate"": 16000}",test,16000,10.0,target_rate=16000;cap=10.0;minimum=0.1
f7729151-191f-4a82-9c47-171c9790dad1,/root/animal-omni-kv/data/beans/beans_zero_targets_fullscan_cap10/unseen-species-sci/f7729151-191f-4a82-9c47-171c9790dad1.wav,Machlolophus aplonotus,What is the scientific name for the focal species in the audio?,unseen-species-sci,Xeno-canto,CC BY-NC,XC529855-200210_IndianBlack-loredTit_MtAbu_OC.flac,"{""recordist"": ""Oscar Campbell"", ""url"": ""https://xeno-canto.org/sounds/uploaded/RFRTVEHIZX/XC529855-200210_IndianBlack-loredTit_MtAbu_OC.mp3"", ""source"": ""Xeno-canto"", ""duration"": 26.3376875, ""sample_rate"": 16000}",test,16000,10.0,target_rate=16000;cap=10.0;minimum=0.1
1a16b9b3-ed60-490c-b3fe-0febb2d05696,/root/animal-omni-kv/data/beans/beans_zero_targets_fullscan_cap10/unseen-family-sci/1a16b9b3-ed60-490c-b3fe-0febb2d05696.wav,Fejervarya limnocharis,What is the scientific name for the focal species in the audio?,unseen-family-sci,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,277981.flac,"{""recordist"": ""Hong"", ""url"": ""https://static.inaturalist.org/sounds/277981.m4a?1626708401"", ""source"": ""iNaturalist"", ""exclude_from_release"": true, ""duration"": 37.08225, ""sample_rate"": 16000}",test,16000,10.0,target_rate=16000;cap=10.0;minimum=0.1
44b63f7e-7086-49e3-9c28-2bba013c7454,/root/animal-omni-kv/data/beans/beans_zero_targets_fullscan_cap10/unseen-genus-tax/44b63f7e-7086-49e3-9c28-2bba013c7454.wav,Chordata Aves Apodiformes Trochilidae Lesbia victoriae,What is the taxonomic name of the focal species in the audio?,unseen-genus-tax,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,295851.flac,"{""recordist"": ""Amores-Palma Marcelo"", ""url"": ""https://static.inaturalist.org/sounds/295851.wav?1629770590"", ""source"": ""iNaturalist"", ""exclude_from_release"": true, ""duration"": 7.0965, ""sample_rate"": 16000}",test,16000,7.0965,target_rate=16000;cap=10.0;minimum=0.1
f91f7b4b-adcc-41f0-8295-97674c6d463c,/root/animal-omni-kv/data/beans/beans_zero_targets_fullscan_cap10/unseen-family-tax/f91f7b4b-adcc-41f0-8295-97674c6d463c.wav,Chordata Mammalia Cetacea Phocoenidae Phocoenoides dalli,What is the taxonomic name of the focal species in the audio?,unseen-family-tax,Watkins,unknown,79024001.flac,"{""recordist"": """", ""url"": ""https://cis.whoi.edu/science/B/whalesounds/WhaleSounds/79024001.wav"", ""source"": ""Watkins"", ""duration"": 0.8354375, ""sample_rate"": 16000}",test,16000,0.8354375,target_rate=16000;cap=10.0;minimum=0.1
3f7fe6b5-fd97-4b9f-8a77-436e79499757,/root/animal-omni-kv/data/beans/beans_zero_targets_fullscan_cap10/unseen-species-cmn/3f7fe6b5-fd97-4b9f-8a77-436e79499757.wav,Fire-tailed Sunbird,What is the common name for the focal species in the audio?,unseen-species-cmn,Xeno-canto,CC BY-NC,XC685445-3%20Sunbird%2C%20Fire-tailed%20%28Harkhar-YeZwar%29.flac,"{""recordist"": ""Thet Zaw Naing"", ""url"": ""https://xeno-canto.org/sounds/uploaded/EDNTXGLOLE/XC685445-3%20Sunbird%2C%20Fire-tailed%20%28Harkhar-YeZwar%29.mp3"", ""source"": ""Xeno-canto"", ""duration"": 20.115375, ""sample_rate"": 16000}",test,16000,10.0,target_rate=16000;cap=10.0;minimum=0.1
53cc069e-3838-4368-9cf1-19134f5cf90c,/root/animal-omni-kv/data/beans/beans_zero_targets_fullscan_cap10/unseen-family-tax/53cc069e-3838-4368-9cf1-19134f5cf90c.wav,Chordata Mammalia Artiodactyla Suidae Babyrousa babyrussa,What is the taxonomic name of the focal species in the audio?,unseen-family-tax,Animal Sound Archive,unknown,Babyrousa_babyrussa_V1662_29_short.flac,"{""recordist"": """", ""url"": ""http://www.tierstimmenarchiv.de/recordings/Babyrousa_babyrussa_V1662_29_short.mp3"", ""source"": ""Animal Sound Archive"", ""duration"": 22.8049375, ""sample_rate"": 16000}",test,16000,10.0,target_rate=16000;cap=10.0;minimum=0.1
0f718175-1fdc-4369-938f-7071ce6a7b9e,/root/animal-omni-kv/data/beans/beans_zero_targets_fullscan_cap10/unseen-genus-cmn/0f718175-1fdc-4369-938f-7071ce6a7b9e.wav,Banded Whiteface,What is the common name for the focal species in the audio?,unseen-genus-cmn,Xeno-canto,CC BY-NC,XC643089-Aphelonigri_KC_2017-07-05-0646.flac,"{""recordist"": ""Christopher Watson"", ""url"": ""https://xeno-canto.org/sounds/uploaded/XNPGPQSMGE/XC643089-Aphelonigri_KC_2017-07-05-0646.mp3"", ""source"": ""Xeno-canto"", ""duration"": 9.2424375, ""sample_rate"": 16000}",test,16000,9.2424375,target_rate=16000;cap=10.0;minimum=0.1
463e4a88-7d90-4c70-a6b3-61fd8aec0f9a,/root/animal-omni-kv/data/beans/beans_zero_targets_fullscan_cap10/unseen-species-cmn/463e4a88-7d90-4c70-a6b3-61fd8aec0f9a.wav,Blue-billed Black Tyrant,What is the common name for the focal species in the audio?,unseen-species-cmn,Xeno-canto,CC BY-NC,XC205707-Knipolegus%20cyanirostris.flac,"{""recordist"": ""Rodrigo Dela Rosa"", ""url"": ""https://xeno-canto.org/sounds/uploaded/VGXDJMKETZ/XC205707-Knipolegus%20cyanirostris.mp3"", ""source"": ""Xeno-canto"", ""duration"": 17.4, ""sample_rate"": 16000}",test,16000,10.0,target_rate=16000;cap=10.0;minimum=0.1
bb217344-8dde-4a58-9727-b72f94541d92,/root/animal-omni-kv/data/beans/beans_zero_targets_fullscan_cap10/unseen-family-tax/bb217344-8dde-4a58-9727-b72f94541d92.wav,Arthropoda Insecta Orthoptera Prophalangopsidae Cyphoderris monstrosa,What is the taxonomic name of the focal species in the audio?,unseen-family-tax,iNaturalist,http://creativecommons.org/publicdomain/zero/1.0/,508155.flac,"{""recordist"": ""Braden J. Judson"", ""url"": ""https://static.inaturalist.org/sounds/508155.m4a?1658896099"", ""source"": ""iNaturalist"", ""exclude_from_release"": true, ""duration"": 17.824, ""sample_rate"": 16000}",test,16000,10.0,target_rate=16000;cap=10.0;minimum=0.1
c6b8cad6-32b8-4c3b-8ac1-f3aa3197946a,/root/animal-omni-kv/data/beans/beans_zero_targets_fullscan_cap10/unseen-family-cmn/c6b8cad6-32b8-4c3b-8ac1-f3aa3197946a.wav,Dall's Porpoise,What is the common name for the focal species in the audio?,unseen-family-cmn,Watkins,unknown,7902400J.flac,"{""recordist"": """", ""url"": ""https://cis.whoi.edu/science/B/whalesounds/WhaleSounds/7902400J.wav"", ""source"": ""Watkins"", ""duration"": 0.8470625, ""sample_rate"": 16000}",test,16000,0.8470625,target_rate=16000;cap=10.0;minimum=0.1
f8cb30f0-5c40-43ba-8916-16c0b15abcdb,/root/animal-omni-kv/data/beans/beans_zero_targets_fullscan_cap10/unseen-species-sci/f8cb30f0-5c40-43ba-8916-16c0b15abcdb.wav,Haematopus chathamensis,What is the scientific name for the focal species in the audio?,unseen-species-sci,Xeno-canto,CC BY-NC,XC464149-CIOystercatcher.PpintGap01.01.2018%281320%29.flac,"{""recordist"": ""David Boyle"", ""url"": ""https://xeno-canto.org/sounds/uploaded/YHOCFQHBDL/XC464149-CIOystercatcher.PpintGap01.01.2018%281320%29.mp3"", ""source"": ""Xeno-canto"", ""duration"": 6.768625, ""sample_rate"": 16000}",test,16000,6.768625,target_rate=16000;cap=10.0;minimum=0.1
051ea899-4080-4671-921f-886d3637e001,/root/animal-omni-kv/data/beans/beans_zero_targets_fullscan_cap10/unseen-species-tax/051ea899-4080-4671-921f-886d3637e001.wav,Chordata Aves Passeriformes Corvidae Pica mauritanica,What is the taxonomic name of the focal species in the audio?,unseen-species-tax,Xeno-canto,CC BY-NC,XC769216-Pica_mauritanica-FL-song-E-of-Sidi-Yahya-Ou-Saad-12Dec22-1.14pm-LS117796a.flac,"{""recordist"": ""Frank Lambert"", ""url"": ""https://xeno-canto.org/sounds/uploaded/YTUXOCTUEM/XC769216-Pica_mauritanica-FL-song-E-of-Sidi-Yahya-Ou-Saad-12Dec22-1.14pm-LS117796a.mp3"", ""source"": ""Xeno-canto"", ""duration"": 12.0685625, ""sample_rate"": 16000}",test,16000,10.0,target_rate=16000;cap=10.0;minimum=0.1
de982de0-86de-4125-85d7-22d85a8ec0c8,/root/animal-omni-kv/data/beans/beans_zero_targets_fullscan_cap10/unseen-family-cmn/de982de0-86de-4125-85d7-22d85a8ec0c8.wav,Spotted Elachura,What is the common name for the focal species in the audio?,unseen-family-cmn,Xeno-canto,CC BY-NC,XC328986-Spotted%20Wren-Babbler%2001%20-%2017Jan16%20-%20Kechuperi%20SK.flac,"{""recordist"": ""Mike Dooher"", ""url"": ""https://xeno-canto.org/sounds/uploaded/TATSBCLUJW/XC328986-Spotted%20Wren-Babbler%2001%20-%2017Jan16%20-%20Kechuperi%20SK.mp3"", ""source"": ""Xeno-canto"", ""duration"": 18.888, ""sample_rate"": 16000}",test,16000,10.0,target_rate=16000;cap=10.0;minimum=0.1
39419bb1-2fad-41e5-b0ba-e662b302ddcb,/root/animal-omni-kv/data/beans/beans_zero_targets_fullscan_cap10/unseen-species-sci/39419bb1-2fad-41e5-b0ba-e662b302ddcb.wav,Inezia subflava,What is the scientific name for the focal species in the audio?,unseen-species-sci,Xeno-canto,CC BY-NC,XC515346-Amazonian%20Inezia_1.flac,"{""recordist"": ""Jacob Wijpkema"", ""url"": ""https://xeno-canto.org/sounds/uploaded/WETAASKWUP/XC515346-Amazonian%20Inezia_1.mp3"", ""source"": ""Xeno-canto"", ""duration"": 5.496, ""sample_rate"": 16000}",test,16000,5.496,target_rate=16000;cap=10.0;minimum=0.1
ca877228-5e83-44c1-9575-67af7930a97b,/root/animal-omni-kv/data/beans/beans_zero_targets_fullscan_cap10/unseen-species-tax/ca877228-5e83-44c1-9575-67af7930a97b.wav,Chordata Aves Passeriformes Passerellidae Atlapetes meridae,What is the taxonomic name of the focal species in the audio?,unseen-species-tax,Xeno-canto,CC BY-NC,HI-0819-Moustached-Brush-Finch.flac,"{""recordist"": ""Nick Athanas"", ""url"": ""https://xeno-canto.org/sounds/uploaded/XRABICUARW/HI-0819-Moustached-Brush-Finch.mp3"", ""source"": ""Xeno-canto"", ""duration"": 23.7975625, ""sample_rate"": 16000}",test,16000,10.0,target_rate=16000;cap=10.0;minimum=0.1
ca170777-2126-4076-8be3-13650ba81d83,/root/animal-omni-kv/data/beans/beans_zero_targets_fullscan_cap10/call-type/ca170777-2126-4076-8be3-13650ba81d83.wav,call,What type of vocalization is heard from the focal species in the audio? Answer with either 'call' or 'song'.,call-type,Xeno-canto,unknown,XC694316-T.%20aedon.flac,"{""duration"": 13.3746875, ""sample_rate"": 16000}",test,16000,10.0,target_rate=16000;cap=10.0;minimum=0.1
f512ce96-5e18-4bc0-bdf8-ab34ef7ef1fe,/root/animal-omni-kv/data/beans/beans_zero_targets_fullscan_cap10/unseen-species-sci/f512ce96-5e18-4bc0-bdf8-ab34ef7ef1fe.wav,Anthus brachyurus,What is the scientific name for the focal species in the audio?,unseen-species-sci,Xeno-canto,CC BY-NC,XC699778-Short-tailed%20Pipit%20%28call%2C%20ZM%2C%20Chitunta%20Plains%2C%20211213_026%29.flac,"{""recordist"": ""Hans Matheve"", ""url"": ""https://xeno-canto.org/sounds/uploaded/VROUALCTKG/XC699778-Short-tailed%20Pipit%20%28call%2C%20ZM%2C%20Chitunta%20Plains%2C%20211213_026%29.mp3"", ""source"": ""Xeno-canto"", ""duration"": 28.4735, ""sample_rate"": 16000}",test,16000,10.0,target_rate=16000;cap=10.0;minimum=0.1
7148afe1-92bf-487a-8c94-261a3eef5dd0,/root/animal-omni-kv/data/beans/beans_zero_targets_fullscan_cap10/unseen-genus-tax/7148afe1-92bf-487a-8c94-261a3eef5dd0.wav,Chordata Aves Passeriformes Cotingidae Doliornis sclateri,What is the taxonomic name of the focal species in the audio?,unseen-genus-tax,Xeno-canto,CC BY-NC,XC222459-Bay-vented%20Cotinga%20A%209123.flac,"{""recordist"": ""Peter Boesman"", ""url"": ""https://xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC222459-Bay-vented%20Cotinga%20A%209123.mp3"", ""source"": ""Xeno-canto"", ""duration"": 17.8199375, ""sample_rate"": 16000}",test,16000,10.0,target_rate=16000;cap=10.0;minimum=0.1
818ae9bf-8465-4d3e-a14a-ca949706e785,/root/animal-omni-kv/data/beans/beans_zero_targets_fullscan_cap10/zf-indiv/818ae9bf-8465-4d3e-a14a-ca949706e785.wav,One,"Is there only one bird in the audio, or more? Reply with 'One' or 'More'.",zf-indiv,Elie et al 2020,CC-BY,contact_WhiGra0114_2134.wav,"{""duration"": 2.0, ""sample_rate"": 16000}",test,16000,2.0,target_rate=16000;cap=10.0;minimum=0.1
84b56a2d-da0e-4e59-b1ce-a8bcb1794ad8,/root/animal-omni-kv/data/beans/beans_zero_targets_fullscan_cap10/unseen-species-sci/84b56a2d-da0e-4e59-b1ce-a8bcb1794ad8.wav,Pachycephala lanioides,What is the scientific name for the focal species in the audio?,unseen-species-sci,Xeno-canto,CC BY-NC,XC521516-White-breastedWhistler-female_Karumba13_Edwards.flac,"{""recordist"": ""David Edwards"", ""url"": ""https://xeno-canto.org/sounds/uploaded/AFEHYCAHZR/XC521516-White-breastedWhistler-female_Karumba13_Edwards.mp3"", ""source"": ""Xeno-canto"", ""duration"": 13.112625, ""sample_rate"": 16000}",test,16000,10.0,target_rate=16000;cap=10.0;minimum=0.1
40aaeb3b-9cca-4419-baf9-9103f00ffbf8,/root/animal-omni-kv/data/beans/beans_zero_targets_fullscan_cap10/unseen-family-tax/40aaeb3b-9cca-4419-baf9-9103f00ffbf8.wav,Chordata Aves Passeriformes Elachuridae Elachura formosa,What is the taxonomic name of the focal species in the audio?,unseen-family-tax,Xeno-canto,CC BY-NC,XC316355-Spotted%20Elachura%20Eaglenest%20May%201%202016%20PG1714.flac,"{""recordist"": ""Phil Gregory"", ""url"": ""https://xeno-canto.org/sounds/uploaded/GNEWSLMDAM/XC316355-Spotted%20Elachura%20Eaglenest%20May%201%202016%20PG1714.mp3"", ""source"": ""Xeno-canto"", ""duration"": 19.10725, ""sample_rate"": 16000}",test,16000,10.0,target_rate=16000;cap=10.0;minimum=0.1
6f3665ea-6617-4bda-a0b5-2356287003e0,/root/animal-omni-kv/data/beans/beans_zero_targets_fullscan_cap10/unseen-species-sci/6f3665ea-6617-4bda-a0b5-2356287003e0.wav,Pternistis harwoodi,What is the scientific name for the focal species in the audio?,unseen-species-sci,Xeno-canto,CC BY-NC,XC210295-Harwood%27s%20Francolin2014-12-20-3.flac,"{""recordist"": ""Andrew Spencer"", ""url"": ""https://xeno-canto.org/sounds/uploaded/CDTGHVBGZP/XC210295-Harwood%27s%20Francolin2014-12-20-3.mp3"", ""source"": ""Xeno-canto"", ""duration"": 35.736, ""sample_rate"": 16000}",test,16000,10.0,target_rate=16000;cap=10.0;minimum=0.1
f6104e85-9b90-4187-8640-52eb0d411c59,/root/animal-omni-kv/data/beans/beans_zero_targets_fullscan_cap10/zf-indiv/f6104e85-9b90-4187-8640-52eb0d411c59.wav,One,"Is there only one bird in the audio, or more? Reply with 'One' or 'More'.",zf-indiv,Elie et al 2020,CC-BY,contact_WhiBlu3414_3257.wav,"{""duration"": 2.0, ""sample_rate"": 16000}",test,16000,2.0,target_rate=16000;cap=10.0;minimum=0.1
87bae7e0-4146-4860-ad27-1f38d7967a4f,/root/animal-omni-kv/data/beans/beans_zero_targets_fullscan_cap10/unseen-species-cmn/87bae7e0-4146-4860-ad27-1f38d7967a4f.wav,African Olive Pigeon,What is the common name for the focal species in the audio?,unseen-species-cmn,Xeno-canto,CC BY-NC,XC510084-LS_55018%20African%20Olive%20Pigeon%20song%20C.flac,"{""recordist"": ""Peter Boesman"", ""url"": ""https://xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC510084-LS_55018%20African%20Olive%20Pigeon%20song%20C.mp3"", ""source"": ""Xeno-canto"", ""duration"": 8.1501875, ""sample_rate"": 16000}",test,16000,8.1501875,target_rate=16000;cap=10.0;minimum=0.1
52c9f713-dc87-4f95-93c8-a5744a092828,/root/animal-omni-kv/data/beans/beans_zero_targets_fullscan_cap10/call-type/52c9f713-dc87-4f95-93c8-a5744a092828.wav,song,What type of vocalization is heard from the focal species in the audio? Answer with either 'call' or 'song'.,call-type,Xeno-canto,unknown,XC649839-Pileated%20Flycatcher%20dawn%20song%20SPE%20may%2019%20647_2203.flac,"{""duration"": 46.4549375, ""sample_rate"": 16000}",test,16000,10.0,target_rate=16000;cap=10.0;minimum=0.1
55c1eafa-6b07-4996-b1ad-2e14a0d60792,/root/animal-omni-kv/data/beans/beans_zero_targets_fullscan_cap10/unseen-genus-tax/55c1eafa-6b07-4996-b1ad-2e14a0d60792.wav,Chordata Aves Passeriformes Acanthizidae Pachycare flavogriseum,What is the taxonomic name of the focal species in the audio?,unseen-genus-tax,Xeno-canto,CC BY-NC,XC557710-Pachycare%20flavogriseum%20subaurantium_iw_091210_02.flac,"{""recordist"": ""Iain Woxvold"", ""url"": ""https://xeno-canto.org/sounds/uploaded/IASEWSJZCS/XC557710-Pachycare%20flavogriseum%20subaurantium_iw_091210_02.mp3"", ""source"": ""Xeno-canto"", ""duration"": 7.497125, ""sample_rate"": 16000}",test,16000,7.497125,target_rate=16000;cap=10.0;minimum=0.1
93ebfa79-e318-4c75-a16c-52704d8e5f3c,/root/animal-omni-kv/data/beans/beans_zero_targets_fullscan_cap10/unseen-species-tax/93ebfa79-e318-4c75-a16c-52704d8e5f3c.wav,Chordata Aves Passeriformes Thraupidae Microspingus trifasciatus,What is the taxonomic name of the focal species in the audio?,unseen-species-tax,Xeno-canto,CC BY-NC,XC150479-Hemispingus%20trifasciatus090925_T2211.flac,"{""recordist"": ""Dan Lane"", ""url"": ""https://xeno-canto.org/sounds/uploaded/WOEAFQRMUD/XC150479-Hemispingus%20trifasciatus090925_T2211.mp3"", ""source"": ""Xeno-canto"", ""duration"": 60.369, ""sample_rate"": 16000}",test,16000,10.0,target_rate=16000;cap=10.0;minimum=0.1
c5eb5cf7-29e9-4366-94fb-e373b4d8fa66,/root/animal-omni-kv/data/beans/beans_zero_targets_fullscan_cap10/call-type/c5eb5cf7-29e9-4366-94fb-e373b4d8fa66.wav,song,What type of vocalization is heard from the focal species in the audio? Answer with either 'call' or 'song'.,call-type,Xeno-canto,unknown,XC301451-rdb005_2016-01-14_06h43_Red-tailed_Bristlebill.flac,"{""duration"": 63.2163125, ""sample_rate"": 16000}",test,16000,10.0,target_rate=16000;cap=10.0;minimum=0.1
4eb7b55f-a4c0-4a65-9721-154a62d348cf,/root/animal-omni-kv/data/beans/beans_zero_targets_fullscan_cap10/unseen-family-tax/4eb7b55f-a4c0-4a65-9721-154a62d348cf.wav,Chordata Amphibia Anura Dicroglossidae Fejervarya multistriata,What is the taxonomic name of the focal species in the audio?,unseen-family-tax,iNaturalist,http://creativecommons.org/licenses/by-nc/4.0/,480820.flac,"{""recordist"": ""llareta"", ""url"": ""https://static.inaturalist.org/sounds/480820.m4a?1656078727"", ""source"": ""iNaturalist"", ""exclude_from_release"": true, ""duration"": 23.7075625, ""sample_rate"": 16000}",test,16000,10.0,target_rate=16000;cap=10.0;minimum=0.1
